ax,ay,az,gx,gy,gz,mav,rms
8.26,-5.81,-2.46,-0.07,0.03,0.03,165.12,201.92
8.28,-5.8,-2.43,-0.05,0.01,0.02,157.09,194.49
8.27,-5.71,-2.43,-0.05,0.04,0.01,147.69,181.58
8.16,-5.77,-2.34,-0.07,0.08,0.01,153.3,211.09
8.33,-5.75,-2.32,-0.08,0.1,0.02,176.52,233.94
8.1,-5.77,-2.22,-0.06,0.06,0.02,185.13,231.58
8.12,-5.77,-2.29,-0.06,0.03,0.02,162.45,209.94
8.28,-5.65,-2.31,-0.06,0.05,0.02,179.27,226.56
8.15,-5.79,-2.32,-0.09,0.03,0.03,120.09,138.9
8.23,-5.77,-2.4,-0.07,0.05,0.02,157.65,216.9
8.26,-5.8,-2.36,-0.07,0.04,0.03,148.6,192.99
8.26,-5.78,-2.38,-0.06,0.04,0.02,162.92,212.22
8.15,-5.64,-2.35,-0.06,0.04,0.02,189.65,245.93
8.22,-5.7,-2.34,-0.07,0.05,0.04,209.99,278.05
8.18,-5.82,-2.4,-0.07,0.05,0.07,214.01,287.35
8.22,-5.87,-2.35,-0.07,0.13,-0.03,322.73,446.41
8.42,-5.85,-2.2,-0.02,0.24,-0.11,294.13,406.0
8.65,-5.39,-1.87,0.05,0.35,-0.39,303.27,416.98
8.81,-4.76,-1.74,-0.04,0.47,-0.37,477.54,693.27
9.0,-4.65,-1.65,-0.2,0.01,-0.33,332.67,383.94
9.69,-4.5,-1.93,-0.29,-0.17,-0.48,460.31,599.89
9.66,-4.01,-1.7,-0.23,0.34,-0.63,500.45,642.77
10.05,-3.31,-1.57,-0.12,-0.13,-0.72,477.29,670.19
9.89,-2.54,-1.76,-0.15,0.04,-0.72,599.15,727.42
9.61,-1.63,-1.52,-0.12,0.12,-0.65,534.33,666.46
9.86,-0.92,-1.62,-0.05,0.05,-0.63,602.84,786.02
10.23,-0.38,-1.22,-0.07,0.09,-0.72,624.09,805.95
10.49,0.2,-1.49,-0.07,0.13,-0.77,564.5,686.0
10.35,1.13,-1.71,-0.09,0.03,-0.86,504.88,634.55
9.95,1.82,-1.55,-0.13,0.08,-0.87,1026.94,1359.86
9.14,3.08,-1.2,-0.16,0.13,-0.9,786.18,1026.43
9.0,3.77,-1.3,-0.18,0.05,-0.81,834.11,1093.14
8.69,4.43,-1.1,-0.19,0.15,-0.79,775.14,998.28
8.32,5.29,-1.15,-0.22,0.21,-0.84,786.44,1026.13
8.03,5.44,-0.56,-0.34,-0.12,-0.85,707.7,881.88
6.83,6.54,-0.85,-0.36,0.19,-0.77,553.16,675.54
6.05,6.72,-0.05,-0.27,0.01,-0.62,856.15,1131.23
5.79,7.51,0.1,-0.22,0.01,-0.64,700.52,848.9
6.0,7.59,-0.11,-0.11,-0.04,-0.55,755.23,964.12
4.77,7.79,0.65,-0.2,0.01,-0.43,763.27,1035.31
5.05,7.97,0.76,-0.12,-0.19,-0.38,1192.0,1497.95
5.18,8.39,0.67,-0.1,0.02,-0.19,652.73,791.48
4.85,8.85,-0.06,-0.08,0.26,-0.23,845.39,1003.11
3.84,8.68,0.65,-0.06,-0.01,-0.1,811.33,1098.97
3.78,8.95,0.22,-0.05,0.1,-0.04,756.37,932.51
4.34,9.23,-0.16,-0.01,0.18,-0.05,908.84,1224.27
3.97,9.09,0.1,-0.03,0.07,-0.0,730.99,862.04
3.44,8.92,0.01,-0.07,0.18,0.05,747.76,913.76
4.34,9.26,-0.07,-0.03,0.01,0.14,623.0,817.87
3.88,8.92,0.32,-0.09,0.07,0.21,840.63,1191.73
4.99,8.09,0.57,0.04,-0.1,0.5,555.63,649.29
5.49,9.36,-0.91,0.09,0.27,0.49,644.7,821.74
36.0,7.56,0.58,0.03,0.02,0.66,567.59,664.91
6.1,6.74,0.3,0.09,-0.32,0.88,684.26,951.08
6.98,8.27,-1.13,0.09,0.05,0.89,548.02,732.63
6.92,6.53,-0.65,0.04,-0.01,0.9,774.89,1043.13
8.09,5.83,-1.25,0.16,-0.27,0.89,516.17,680.55
9.03,4.94,-1.09,0.25,-0.37,1.03,625.75,824.6
9.35,4.24,-1.59,0.26,-0.21,0.94,686.05,864.62
9.29,3.13,-1.59,0.18,-0.2,0.92,627.56,847.63
9.74,3.07,-2.11,0.19,-0.21,0.98,555.84,692.24
10.16,1.87,-2.81,0.17,0.01,0.89,553.86,785.4
10.04,0.74,-2.48,0.09,-0.09,0.87,537.41,679.67
10.43,-0.41,-2.53,0.01,-0.13,0.73,557.3,719.91
10.14,-0.79,-2.69,-0.05,0.14,0.67,479.84,550.44
9.61,-1.5,-2.37,-0.03,0.0,0.75,469.89,549.6
9.98,-1.99,-2.28,-0.02,-0.04,0.74,487.14,614.12
10.01,-2.59,-2.9,-0.06,0.15,0.64,435.39,542.02
10.21,-3.3,-2.48,-0.06,-0.02,0.46,387.88,528.34
9.58,-3.58,-2.26,-0.01,0.02,0.4,451.42,548.86
9.05,-4.03,-2.19,0.07,0.16,0.32,567.72,889.65
9.08,-4.26,-2.19,0.08,-0.11,0.34,673.36,890.61
9.0,-4.4,-2.24,0.01,-0.33,0.33,485.14,548.75
8.71,-4.84,-2.55,-0.05,0.28,0.25,442.96,522.64
