ax,ay,az,gx,gy,gz,mav,rms
10.19,-0.21,-1.22,-0.06,0.03,0.03,120.69,150.59
10.12,-0.2,-1.25,-0.05,0.04,0.01,109.84,150.17
10.18,-0.02,-1.24,-0.07,0.05,0.02,109.84,150.17
10.27,-0.28,-1.28,-0.04,0.06,0.02,166.92,256.2
10.13,-0.07,-1.18,-0.05,0.04,0.0,129.31,173.61
10.15,-0.09,-1.19,-0.07,0.01,0.04,129.31,173.61
10.23,-0.23,-1.23,-0.06,0.04,0.02,115.86,183.71
10.14,-0.14,-1.15,-0.05,0.06,0.02,115.86,136.19
10.15,-0.18,-1.18,-0.07,0.04,0.02,98.0,120.1
10.3,-0.15,-1.19,-0.09,0.09,0.0,174.61,236.98
10.55,-0.07,-1.15,-0.11,0.2,-0.02,174.61,236.98
10.95,-0.01,-0.79,-0.1,0.64,-0.18,391.66,517.49
10.58,0.34,-0.01,-0.12,0.34,-0.37,496.16,716.26
10.84,0.66,-0.51,-0.14,-0.49,-0.72,514.71,679.54
10.34,1.7,-0.45,-0.28,0.39,-0.97,596.15,849.2
9.76,2.11,0.03,-0.29,0.45,-1.03,700.84,907.19
9.71,3.31,0.03,-0.28,0.17,-1.12,746.48,953.0
9.03,3.89,0.35,-0.37,0.19,-1.19,746.48,953.0
7.99,4.94,0.84,-0.38,0.42,-1.27,568.95,692.54
7.24,6.82,1.35,-0.35,0.17,-1.18,706.99,958.13
6.21,6.45,2.74,-0.27,0.15,-1.27,720.02,985.17
5.32,7.96,1.06,-0.34,0.43,-1.37,705.81,906.08
3.89,8.06,1.43,-0.35,0.56,-1.38,699.92,866.06
3.04,8.05,3.0,-0.39,0.47,-1.26,779.2,959.45
2.23,8.24,3.44,-0.28,0.16,-1.22,779.2,959.45
-0.5,8.91,3.11,-0.33,-0.0,-1.29,636.59,804.5
-2.13,8.29,4.29,-0.32,-0.16,-1.0,603.77,771.62
-2.79,7.9,4.67,-0.21,-0.2,-0.88,603.77,771.62
-3.11,7.69,4.52,-0.1,-0.13,-0.59,687.88,851.02
-3.45,7.64,3.98,-0.01,0.21,-0.41,801.5,1047.09
-3.8,7.8,3.71,0.01,0.22,-0.37,801.5,1047.09
-4.27,7.63,3.84,-0.02,0.15,-0.2,644.87,809.75
-4.15,7.7,3.39,-0.06,0.16,0.04,560.3,650.1
-4.24,7.84,3.56,-0.1,0.1,0.16,823.67,1146.86
-3.95,7.87,3.92,0.03,0.31,0.39,512.06,584.44
-3.96,8.22,3.55,0.15,0.6,0.65,513.99,653.62
-3.91,8.03,3.7,0.14,0.44,0.75,513.99,653.62
-3.67,8.03,3.28,0.19,0.31,1.03,363.87,426.61
-1.68,9.03,2.24,0.17,-0.12,1.48,370.41,528.57
1.31,8.24,1.87,0.27,-0.29,1.62,554.36,802.62
1.59,8.59,2.1,0.21,-0.14,1.64,546.37,757.11
4.13,8.55,1.64,0.29,-0.11,1.57,615.0,837.08
5.9,6.75,1.51,0.33,-0.18,1.25,671.85,964.82
7.02,6.42,0.15,0.3,0.09,1.0,600.36,835.79
8.35,6.2,-0.27,0.18,-0.23,0.97,614.66,863.91
8.19,5.28,0.03,0.18,-0.3,0.92,476.74,596.92
9.11,5.15,-0.77,0.21,-0.22,0.94,592.32,782.29
9.6,3.84,-1.05,-0.02,-0.29,0.86,626.01,861.32
10.17,3.45,-1.93,-0.05,-0.36,0.71,519.37,633.05
10.18,2.92,-2.0,-0.09,-0.18,0.55,514.47,664.09
10.05,2.14,-1.42,-0.13,0.04,0.5,561.7,777.64
9.92,1.43,-1.37,0.05,-0.22,0.34,431.83,517.08
10.21,1.62,-1.71,0.1,-0.22,0.31,445.64,573.57
9.97,1.41,-2.12,0.07,0.05,0.32,427.95,543.08
10.1,0.77,-2.08,0.02,0.23,0.29,375.17,552.21
10.38,0.83,-2.1,-0.08,0.04,0.23,294.66,355.06
10.47,0.37,-1.98,-0.05,0.1,0.06,356.74,421.65
10.22,0.43,-1.61,-0.09,0.08,-0.0,258.15,324.4
