ax,ay,az,gx,gy,gz,mav,rms
10.17,-0.47,-1.3,-0.05,0.06,0.05,86.25,127.31
10.12,-0.48,-1.33,-0.04,0.06,0.05,71.32,88.62
10.13,-0.53,-1.26,-0.05,0.07,0.04,85.71,120.38
10.24,-0.53,-1.28,-0.06,0.06,0.07,75.98,100.53
10.09,-0.63,-1.24,-0.06,0.07,0.05,69.12,91.0
10.07,-0.64,-1.23,-0.07,0.02,0.01,105.28,166.14
10.22,-0.54,-1.3,-0.06,0.04,0.0,68.78,83.66
10.15,-0.55,-1.23,-0.1,0.05,0.06,68.34,88.3
10.14,-0.63,-1.23,-0.04,0.01,0.03,90.3,135.85
10.22,-0.64,-1.3,-0.07,0.04,0.02,125.49,205.19
10.22,-0.6,-1.25,-0.1,0.08,0.03,157.21,219.1
10.32,-0.65,-1.26,-0.11,0.12,0.01,157.21,219.1
10.85,-0.57,-1.18,-0.13,0.23,-0.1,314.08,449.92
10.99,-0.59,-1.02,-0.13,0.55,-0.34,314.08,449.92
10.79,-0.15,-0.36,-0.18,0.54,-0.55,388.06,551.17
10.01,0.84,0.22,-0.3,-0.06,-0.75,573.47,809.23
9.89,1.65,-0.06,-0.26,0.27,-0.68,448.93,552.83
9.94,1.99,0.4,-0.23,0.27,-0.67,461.62,658.45
9.89,2.51,0.69,-0.24,0.11,-0.73,461.62,658.45
9.95,3.7,0.65,-0.17,0.3,-1.01,659.14,828.19
9.26,4.45,1.39,-0.11,0.44,-1.07,717.37,1013.64
7.81,5.68,1.57,-0.12,0.13,-1.26,777.98,958.41
6.79,6.3,1.47,-0.23,0.21,-1.35,770.11,993.9
6.89,7.04,1.56,-0.22,0.32,-1.36,895.27,1151.4
4.58,8.06,2.07,-0.27,0.13,-1.34,764.41,970.75
3.14,8.34,2.17,-0.39,-0.1,-1.47,1054.37,1269.72
1.79,8.14,2.25,-0.41,-0.1,-1.3,631.27,734.84
0.11,8.32,3.16,-0.3,0.26,-0.98,614.23,703.46
-0.42,9.0,2.79,-0.32,0.17,-0.84,561.67,714.1
-0.54,8.53,3.68,-0.29,0.04,-0.79,561.67,714.1
-1.52,7.97,3.45,-0.26,-0.12,-0.87,875.04,1206.55
-2.48,8.55,3.33,-0.09,-0.02,-0.77,763.65,1078.62
-3.41,8.15,3.93,-0.04,0.01,-0.51,667.73,828.59
-3.56,8.1,3.51,-0.06,0.04,-0.33,476.13,576.08
-3.63,8.17,3.43,-0.07,0.06,-0.13,535.7,706.41
-3.75,8.16,3.51,-0.08,0.08,0.02,404.21,458.02
-4.12,8.23,3.57,-0.05,0.19,0.09,384.35,439.83
-3.7,7.97,3.3,0.05,0.55,0.46,309.77,364.22
-3.66,8.47,3.02,0.04,0.51,0.84,245.83,270.95
-2.88,8.83,2.71,0.13,0.24,0.94,266.8,360.43
-1.45,8.87,2.22,0.13,0.1,0.94,322.36,503.18
-0.43,9.16,1.5,0.26,0.33,1.02,286.21,361.22
-0.04,8.87,1.98,0.23,0.17,1.09,295.6,409.23
1.0,9.17,1.75,0.2,0.03,1.39,351.9,490.64
1.99,8.66,1.13,0.26,-0.08,1.59,546.87,849.28
4.32,8.81,0.57,0.32,0.09,1.58,591.58,868.53
6.41,7.77,0.47,0.17,-0.17,1.14,736.91,1090.91
6.49,7.28,0.46,0.09,-0.09,1.03,399.74,488.15
7.01,6.75,0.62,0.08,-0.17,1.06,526.49,731.5
8.13,6.03,-0.25,0.15,-0.16,1.13,600.99,862.41
9.18,4.72,0.02,0.19,-0.28,1.05,608.31,837.1
9.09,4.2,-1.29,0.02,-0.02,0.6,1042.01,1416.33
8.46,3.77,-0.89,-0.01,-0.02,0.85,615.44,793.08
9.67,2.75,-1.0,-0.07,-0.22,1.12,521.69,606.64
10.09,2.68,-0.74,-0.06,-0.2,1.15,642.41,837.85
11.22,1.39,-1.44,-0.17,-0.0,0.76,726.62,1067.09
10.7,0.87,-0.99,-0.12,0.04,0.5,501.7,532.1
10.14,0.23,-1.03,-0.08,0.01,0.39,412.81,501.99
10.31,0.11,-1.12,-0.08,-0.21,0.35,296.4,361.63
10.69,-0.12,-1.29,-0.17,-0.12,0.18,267.3,338.88
10.42,-0.11,-1.33,-0.08,0.19,0.01,365.81,487.13
10.37,0.07,-1.08,-0.09,-0.14,0.08,230.05,280.52
