ax,ay,az,gx,gy,gz,mav,rms
10.18,-0.74,-1.41,-0.05,0.03,0.03,83.18,101.57
10.17,-0.73,-1.46,-0.09,0.02,0.03,101.56,144.19
10.14,-0.84,-1.55,-0.08,0.04,0.02,113.73,169.89
10.08,-0.79,-1.41,-0.07,0.03,0.06,118.09,163.59
10.1,-0.91,-1.47,-0.06,0.03,0.04,110.72,141.2
10.12,-0.95,-1.5,-0.06,0.01,0.02,110.72,141.2
10.1,-0.79,-1.51,-0.05,0.04,0.02,142.28,204.02
10.63,-0.81,-1.65,-0.19,0.16,0.03,178.25,263.01
10.63,-0.85,-1.62,-0.19,0.21,0.02,207.89,285.65
10.43,-0.85,-1.27,-0.14,0.42,-0.1,391.8,625.02
10.35,0.01,-0.53,-0.07,0.02,-0.65,358.48,502.98
10.92,0.16,-0.91,-0.14,-0.02,-0.71,543.75,746.98
10.41,1.29,-1.0,-0.18,0.14,-0.89,413.77,521.73
10.28,2.48,-0.54,-0.28,0.52,-1.04,677.73,914.0
9.08,3.03,0.15,-0.19,0.42,-1.1,653.27,871.41
8.63,4.46,0.99,-0.18,0.16,-1.02,889.73,1165.22
8.64,5.22,1.09,-0.14,0.25,-1.09,889.73,1165.22
8.16,6.9,0.66,-0.2,0.29,-1.32,774.24,1053.28
6.51,7.65,0.47,-0.18,0.36,-1.42,632.79,761.21
3.91,8.24,1.26,-0.18,0.5,-1.39,813.6,1112.48
2.85,9.08,1.4,-0.13,0.0,-1.42,946.31,1201.35
2.26,9.11,1.02,-0.18,-0.05,-1.48,999.43,1200.49
0.31,9.07,1.89,-0.27,0.15,-1.24,752.81,884.62
-0.99,8.9,2.27,-0.35,-0.18,-1.02,689.82,784.23
-1.43,8.91,2.32,-0.29,-0.41,-0.85,707.86,867.99
-2.32,8.69,2.89,-0.3,-0.37,-0.76,513.26,717.3
-2.95,8.34,2.97,-0.26,-0.03,-0.62,590.2,775.47
-3.75,8.35,3.38,-0.14,0.17,-0.46,726.37,1027.57
-4.11,8.37,3.26,-0.1,0.01,-0.17,527.47,600.04
-3.91,8.01,3.14,-0.09,0.02,-0.0,527.47,600.04
-3.79,7.99,3.36,-0.06,0.09,0.15,408.44,469.35
-3.68,8.29,3.59,0.0,0.16,0.23,308.4,346.47
-4.13,8.54,3.33,0.1,0.14,0.44,308.4,346.47
-3.65,8.44,2.76,0.17,0.25,0.68,361.0,517.96
-3.5,9.02,1.67,0.18,0.41,1.01,315.97,520.9
-1.33,9.22,1.07,0.31,0.2,1.14,315.97,520.9
-0.8,8.91,1.46,0.26,0.14,1.31,316.62,504.09
1.24,8.97,1.19,0.17,0.1,1.56,631.32,1080.52
1.98,9.0,0.92,0.15,-0.05,1.59,631.32,1080.52
4.5,8.11,0.82,0.09,-0.18,1.37,448.92,517.42
5.52,7.14,0.29,0.16,-0.21,1.31,606.73,840.12
7.17,7.17,-0.17,0.21,-0.18,1.28,558.78,835.24
7.4,7.57,-0.66,0.15,-0.18,1.18,558.78,835.24
7.48,6.27,-0.16,0.13,-0.39,1.13,717.19,1004.67
8.12,5.97,-1.15,0.05,-0.25,1.07,596.99,822.38
9.58,3.93,-0.86,0.04,-0.26,1.26,635.88,894.59
10.01,1.74,-1.92,0.0,-0.26,1.04,603.07,746.74
10.06,0.9,-2.13,0.16,-0.13,0.92,543.81,718.16
9.78,0.32,-1.58,0.11,0.07,0.84,505.97,710.14
10.55,-0.59,-1.99,0.05,-0.09,0.64,313.97,365.17
10.93,-0.93,-2.58,0.1,0.01,0.44,313.97,365.17
10.36,-1.18,-2.32,-0.03,0.13,0.18,237.06,259.29
