ax,ay,az,gx,gy,gz,mav,rms
4.33,10.45,1.59,0.04,0.75,-0.24,755.25,913.09
2.87,10.63,2.56,-0.12,0.38,-0.39,582.17,690.33
1.38,9.57,3.0,-0.06,0.06,-0.02,559.7,650.48
2.01,8.99,2.43,-0.03,-0.02,0.07,504.22,581.9
1.74,8.98,2.66,-0.11,0.12,0.05,537.97,613.34
1.95,9.11,2.84,-0.06,0.11,0.01,508.25,582.1
2.14,9.55,2.45,-0.05,0.11,0.12,505.59,575.91
2.63,10.45,2.41,-0.05,0.11,0.26,519.36,586.68
4.6,11.7,1.95,-0.15,-0.28,0.31,662.78,824.69
3.12,11.38,3.37,-0.13,-0.43,0.11,528.26,653.19
2.55,9.82,2.43,-0.04,-0.24,-0.48,475.9,552.47
1.48,8.74,2.3,-0.23,-0.37,-0.99,370.15,450.62
0.71,5.74,2.88,-0.27,-0.43,-1.39,430.83,487.07
0.16,7.1,2.64,-0.51,-0.22,-1.36,453.31,602.56
-1.21,7.87,3.3,-0.38,0.01,-1.31,454.7,618.96
-2.65,7.14,3.65,-0.21,-0.02,-0.99,451.66,588.34
-4.44,8.12,3.77,-0.23,0.04,-0.06,385.81,443.88
-2.73,6.66,4.29,0.08,0.64,1.05,355.07,437.83
-1.27,5.98,3.67,0.3,0.27,1.66,509.39,632.99
0.16,8.66,2.4,0.19,0.15,1.51,657.02,785.19
1.86,8.49,2.72,0.31,0.37,0.92,617.62,717.2
