ax,ay,az,gx,gy,gz,mav,rms
9.94,1.81,0.79,-0.08,-0.01,0.04,264.05,334.56
9.75,1.7,0.95,-0.08,0.09,0.06,204.8,245.7
9.85,1.77,1.15,-0.06,0.06,0.04,252.11,375.12
9.78,1.87,1.01,-0.06,0.06,0.06,230.97,289.59
9.94,1.7,0.98,-0.06,0.07,0.06,225.01,307.13
9.68,1.66,1.13,-0.08,0.04,0.02,209.49,261.87
9.9,1.74,0.99,-0.07,-0.03,0.02,184.65,218.33
10.11,1.71,1.04,-0.05,0.07,0.01,322.04,465.72
9.88,1.78,1.08,-0.03,0.03,0.0,192.44,229.94
9.9,1.87,1.07,-0.02,-0.04,0.04,171.47,222.42
10.02,1.79,0.89,-0.06,0.06,0.06,292.7,441.84
10.0,1.69,0.78,-0.04,0.07,0.08,230.11,293.12
10.16,1.63,0.86,-0.02,0.12,0.01,277.38,444.15
10.11,1.68,1.11,-0.01,0.14,-0.09,469.15,648.25
11.06,2.07,1.1,-0.0,-0.06,-0.18,479.03,635.47
10.86,2.07,0.98,0.04,-0.26,-0.45,542.66,679.69
10.01,3.32,1.35,0.05,0.43,-0.82,520.72,687.71
9.69,4.0,2.13,-0.1,0.17,-0.9,543.08,672.27
9.18,4.44,2.1,-0.35,-0.73,-1.11,566.23,755.59
9.24,5.03,1.1,-0.4,-0.87,-1.2,1075.48,1338.97
8.56,5.55,1.06,-0.54,-0.38,-1.49,932.98,1160.15
7.13,7.58,1.23,-0.44,-0.2,-1.82,747.03,994.44
4.37,8.0,-0.13,-0.46,-0.13,-2.04,969.68,1197.57
1.49,7.21,1.07,-0.39,-0.79,-2.03,903.99,1094.71
1.03,7.57,1.04,-0.38,-0.62,-1.85,635.92,716.55
0.02,9.41,1.08,-0.34,-0.24,-0.72,546.63,656.48
-1.6,9.23,2.38,-0.06,0.53,-0.46,480.98,531.47
-2.24,9.87,1.82,0.13,0.6,-0.15,417.63,463.93
-2.15,9.39,0.96,0.01,0.42,0.11,215.17,224.0
-2.03,9.14,0.74,-0.09,0.35,0.45,192.84,261.96
-1.07,9.47,0.39,-0.04,0.51,0.71,192.84,261.96
-0.71,9.48,0.79,-0.05,0.68,0.85,164.61,220.83
-0.02,9.6,1.4,-0.05,0.39,0.9,231.78,347.29
1.4,9.06,0.28,-0.22,-0.06,0.96,425.05,684.18
2.47,9.72,1.61,-0.11,-0.14,0.95,425.05,684.18
3.62,9.42,1.52,0.07,0.29,0.74,610.49,870.82
3.43,8.91,0.6,0.05,0.39,0.66,439.43,553.16
3.5,8.54,1.82,0.12,0.13,0.99,309.14,347.21
5.42,8.03,1.1,0.1,0.35,1.3,463.69,591.57
6.66,7.19,1.72,0.17,0.33,1.36,541.33,800.35
8.15,6.45,1.18,0.07,0.17,1.28,441.23,596.66
8.54,5.74,1.91,0.02,0.01,1.15,441.23,596.66
9.11,4.83,1.79,-0.03,0.02,1.03,410.04,527.07
9.62,4.22,1.89,-0.07,0.05,0.86,353.27,433.23
9.71,2.71,0.15,-0.1,0.06,0.62,442.18,671.84
9.85,2.56,0.91,0.07,0.04,0.41,392.47,524.81
10.43,2.58,1.15,0.15,0.08,0.29,392.47,524.81
9.98,2.37,0.84,0.01,-0.02,0.15,563.06,778.93
9.94,2.33,0.87,-0.05,0.06,0.02,416.75,578.09
9.95,2.55,0.84,-0.03,0.15,-0.06,416.75,578.09
9.68,2.94,1.2,0.02,0.1,0.07,317.28,402.5
9.58,2.6,1.2,-0.0,0.02,0.11,382.35,480.77
