ax,ay,az,gx,gy,gz,mav,rms
9.77,-3.21,1.0,-0.07,0.01,0.11,175.02,253.38
9.58,-3.17,0.9,-0.06,0.01,0.04,190.38,255.74
9.5,-3.14,0.69,-0.05,0.05,0.03,186.78,280.43
9.7,-3.11,0.84,-0.07,0.05,0.06,206.61,297.33
10.01,-3.38,0.87,-0.13,0.02,0.0,217.28,291.05
10.5,-3.41,0.39,0.02,-0.18,-0.56,260.79,346.28
10.79,-2.5,0.46,0.1,-0.14,-0.82,386.12,556.56
10.77,-1.48,0.92,-0.02,-0.06,-1.01,575.14,816.06
11.15,-0.07,0.69,-0.14,0.12,-1.28,564.18,685.24
11.09,0.65,0.83,-0.11,-0.07,-1.52,536.53,699.98
9.91,1.95,0.88,-0.13,-0.07,-1.65,592.6,774.65
9.88,3.18,1.24,-0.23,-0.01,-1.66,603.09,863.57
8.56,4.82,1.63,-0.18,0.15,-1.56,605.43,812.96
7.35,5.99,1.43,-0.24,-0.02,-1.56,474.41,630.88
5.4,7.45,1.12,-0.15,0.21,-1.71,568.75,741.0
4.71,7.55,1.74,-0.09,0.18,-1.59,477.73,551.07
2.56,8.82,1.7,-0.03,0.14,-1.25,407.96,478.5
1.46,9.4,1.74,-0.1,-0.12,-1.19,461.13,642.38
0.51,9.34,1.6,-0.19,-0.33,-1.19,351.24,420.65
-1.54,9.02,1.98,-0.27,-0.22,-1.14,254.01,288.23
-1.69,9.22,2.07,-0.15,-0.24,-0.92,269.53,351.29
-2.76,8.91,2.12,-0.04,-0.14,-0.71,269.53,351.29
-3.5,8.8,2.52,-0.06,-0.5,-0.51,230.18,277.24
-2.75,8.54,1.93,-0.08,-0.22,-0.5,227.91,290.19
-4.44,8.6,2.53,0.04,0.01,-0.36,211.98,269.87
-4.35,8.5,1.89,0.04,0.26,-0.11,287.2,412.91
-4.85,8.09,1.9,0.02,0.15,0.08,265.41,361.24
-4.75,8.43,1.66,-0.04,0.26,0.24,240.43,322.19
-4.53,8.85,1.95,-0.06,-0.03,0.41,194.6,251.25
-3.68,8.56,1.67,-0.11,0.15,0.68,189.67,244.21
-2.25,8.43,1.08,-0.04,0.61,0.82,171.16,207.17
-1.94,8.91,1.66,-0.06,0.76,1.09,330.13,673.92
-1.65,9.43,2.38,-0.12,0.38,1.2,244.15,315.65
-0.12,9.36,2.26,-0.11,0.08,1.35,457.47,861.56
1.27,8.64,1.55,-0.07,0.04,1.65,539.04,884.51
2.17,8.84,1.9,-0.09,-0.27,1.83,834.67,1211.62
5.58,7.38,2.56,-0.1,-0.35,1.73,834.67,1211.62
7.32,6.79,1.07,0.1,-0.21,1.32,712.69,926.94
7.25,5.79,1.14,0.08,-0.38,1.3,883.61,1174.81
7.96,5.91,0.28,0.11,-0.21,1.3,777.05,1051.69
8.94,4.01,1.04,-0.02,-0.23,1.16,733.02,989.92
8.97,3.37,0.46,0.01,-0.19,1.03,631.15,783.09
9.19,2.64,0.6,0.06,-0.19,1.01,626.35,853.5
9.38,1.78,0.15,0.09,-0.11,1.14,538.66,606.76
10.61,0.65,0.16,0.18,-0.48,1.27,521.47,685.5
11.17,-1.03,-0.29,0.24,-0.23,1.02,691.34,1003.14
11.05,-1.5,-1.16,0.28,0.12,0.65,543.28,712.35
10.26,-1.83,-0.89,0.17,-0.05,0.43,447.31,552.65
10.3,-1.77,-1.69,0.13,0.07,0.34,382.34,426.04
9.85,-2.45,-0.72,-0.09,-0.07,0.32,322.81,431.48
10.32,-2.54,-0.88,-0.06,0.14,0.1,322.81,431.48
9.8,-2.58,-0.34,-0.18,0.23,0.01,261.33,311.73
9.7,-2.56,-0.36,-0.18,0.08,0.0,274.45,372.68
9.9,-2.61,-0.55,-0.15,0.07,0.02,235.53,287.24
9.94,-2.58,-0.45,-0.1,0.24,0.07,242.04,343.51
9.92,-2.8,-0.04,-0.05,0.05,0.04,197.0,263.03
