ax,ay,az,gx,gy,gz,mav,rms
9.48,-3.31,0.33,-0.07,-0.02,0.1,238.64,357.37
9.68,-3.33,0.15,-0.05,0.07,0.1,238.64,357.37
9.5,-3.47,0.29,-0.04,0.08,-0.01,204.17,241.56
9.53,-3.2,0.34,0.02,0.04,0.04,236.75,362.08
9.65,-3.27,0.4,0.03,-0.01,0.04,293.75,444.19
9.59,-3.17,0.34,0.07,-0.03,0.01,308.84,410.75
9.64,-3.22,0.51,-0.05,0.05,0.0,288.64,419.36
9.67,-3.27,0.44,-0.11,0.01,-0.13,392.97,559.64
9.61,-3.18,0.22,-0.04,-0.01,-0.17,392.97,559.64
9.68,-3.06,0.21,-0.04,0.02,-0.14,452.93,673.94
12.38,-2.8,-0.0,0.09,-0.51,-1.51,520.22,708.29
12.23,-1.75,-0.59,0.12,-0.46,-2.2,921.78,1189.34
10.72,0.88,-1.54,-0.08,-0.18,-2.66,698.59,919.73
8.61,3.39,-1.0,-0.37,-0.15,-2.66,661.68,791.73
8.22,4.86,-1.14,-0.39,-0.16,-2.72,747.84,926.82
5.17,7.74,-0.67,-0.67,-0.73,-2.51,536.19,604.11
2.37,7.65,0.01,-0.85,-0.52,-2.23,408.5,494.29
-0.68,8.88,0.92,-0.77,-0.77,-1.91,391.32,436.91
-1.13,8.95,1.12,-0.75,-0.97,-1.78,328.54,368.51
-2.34,8.63,2.15,-0.44,-0.75,-0.97,321.66,379.21
-2.58,8.57,2.5,-0.3,-0.25,-0.63,330.26,415.93
-5.06,9.02,3.23,0.07,0.58,-0.37,401.18,547.49
-5.24,8.57,2.41,0.09,0.12,0.08,309.12,374.43
-4.83,8.87,2.23,0.05,0.21,0.32,277.82,322.73
-3.3,9.0,1.46,0.02,0.27,0.84,242.22,265.82
-3.02,9.13,1.35,-0.01,0.64,1.32,202.66,236.49
-1.71,9.02,0.97,-0.05,0.59,1.7,236.97,302.08
0.46,8.78,1.07,-0.12,0.54,2.08,327.37,488.06
2.76,8.44,0.97,-0.13,0.33,2.02,526.47,803.93
5.88,7.33,1.71,-0.03,0.02,1.46,656.7,951.11
6.62,6.9,1.58,0.12,0.12,1.08,524.45,683.7
6.5,6.99,1.79,0.17,0.03,1.07,677.65,994.07
6.9,6.66,1.48,0.13,-0.26,1.09,677.65,994.07
7.97,5.9,0.53,0.01,-0.22,1.09,414.71,503.06
8.83,5.39,0.71,0.02,-0.31,1.06,704.97,1045.53
9.11,3.28,0.17,0.24,0.03,0.85,391.46,487.91
8.94,3.22,0.21,0.16,-0.2,0.9,391.46,487.91
9.63,2.23,-0.44,0.17,-0.14,1.01,378.79,477.15
10.21,1.27,-0.52,0.04,-0.19,0.95,550.04,789.48
10.63,0.83,-0.77,0.09,-0.02,0.91,550.04,789.48
9.85,-0.54,-0.72,0.16,0.23,0.87,387.19,495.81
10.41,-1.31,-0.3,0.0,-0.14,0.75,392.2,596.22
10.83,-1.73,-0.9,0.04,-0.07,0.51,303.71,380.64
9.81,-2.39,-0.38,0.06,0.19,0.35,262.19,309.66
9.86,-2.27,-0.33,0.08,0.26,0.34,334.44,442.09
10.03,-2.41,0.2,0.03,0.12,0.4,334.44,442.09
9.94,-2.09,-0.03,-0.1,0.01,0.36,256.09,317.24
9.93,-3.07,-0.3,0.02,-0.15,0.05,275.04,413.68
9.92,-2.54,-0.09,0.18,-0.05,-0.13,158.71,213.87
10.67,-2.13,0.07,0.05,0.0,0.03,163.02,227.36
10.56,-2.41,-0.17,0.01,-0.15,0.05,143.89,201.9
9.74,-2.56,-0.77,0.06,-0.01,0.03,178.2,250.29
9.72,-2.66,-1.02,-0.01,0.12,0.04,261.39,420.81
9.85,-2.7,-0.55,-0.11,0.06,0.09,261.39,420.81
9.93,-2.98,-0.93,-0.13,0.13,0.01,214.42,326.53
9.66,-2.75,-0.53,-0.12,0.18,0.04,191.98,247.36
9.6,-2.83,-0.17,-0.14,0.16,-0.01,203.12,284.37
