ax,ay,az,gx,gy,gz,mav,rms
9.77,-3.0,-1.66,-0.07,0.03,0.04,14.48,29.21
9.74,-3.06,-1.67,-0.03,0.06,0.06,14.62,27.16
9.68,-3.1,-1.44,0.01,0.01,0.05,30.94,61.17
9.6,-3.09,-1.36,-0.02,0.05,0.06,20.29,39.9
9.66,-3.19,-1.5,-0.04,0.05,0.05,14.45,29.56
9.61,-3.18,-1.36,-0.03,0.07,0.06,19.16,43.43
9.6,-3.35,-1.33,-0.03,0.04,0.04,11.66,21.47
9.61,-3.33,-1.28,-0.04,0.02,0.01,16.38,37.15
9.71,-3.22,-1.37,-0.03,0.04,-0.02,16.38,37.15
9.74,-3.25,-1.28,-0.05,0.01,-0.04,349.01,591.33
10.28,-3.34,-1.59,-0.08,-0.09,-0.26,919.59,1261.58
10.58,-2.98,-2.1,-0.18,-0.22,-0.61,1080.02,1317.18
10.4,-2.38,-2.2,-0.37,-0.18,-0.78,1080.02,1317.18
10.39,-1.18,-2.6,-0.39,-0.22,-0.99,1096.97,1147.1
10.55,0.3,-1.87,-0.29,-0.1,-1.12,981.17,1038.56
10.23,1.27,-2.07,-0.44,0.15,-1.13,887.64,966.07
9.31,2.31,-2.07,-0.53,-0.01,-1.14,749.78,825.4
8.67,3.24,-2.43,-0.46,-0.15,-1.07,742.23,880.16
8.43,4.41,-2.77,-0.38,-0.0,-0.93,928.0,1092.2
7.56,5.22,-2.27,-0.34,-0.13,-0.86,851.14,988.99
7.38,6.09,-2.1,-0.26,-0.1,-0.9,830.33,950.75
7.62,6.86,-2.52,-0.2,-0.11,-0.86,830.33,950.75
6.19,7.61,-2.01,-0.3,-0.02,-0.83,756.0,853.02
5.91,8.01,-2.3,-0.44,-0.26,-0.95,817.43,949.17
4.55,8.26,-1.82,-0.47,-0.17,-0.96,852.96,1014.42
3.94,8.83,-1.57,-0.45,-0.11,-0.92,849.77,990.7
2.53,8.99,-1.01,-0.51,-0.07,-0.96,935.12,1044.6
1.69,9.06,-0.94,-0.57,-0.15,-0.97,911.12,1034.68
1.21,9.28,-1.0,-0.61,-0.13,-0.97,967.53,1073.83
0.44,9.49,0.09,-0.7,-0.25,-1.11,934.64,1022.51
-1.71,7.9,1.69,-0.62,-0.17,-1.38,681.39,725.87
-3.27,8.1,2.32,-0.55,-0.35,-1.32,457.51,498.8
-3.68,8.1,2.35,-0.59,-0.44,-1.09,457.51,498.8
-4.96,7.01,2.69,-0.32,0.12,-0.98,270.41,312.27
-5.87,6.7,2.78,-0.27,0.23,-0.78,266.9,307.54
-6.86,7.53,3.33,-0.21,0.02,-0.41,218.81,252.44
-6.96,6.52,3.18,-0.15,0.01,0.02,227.66,270.27
-6.1,6.3,2.54,-0.07,0.03,0.2,200.41,256.01
-6.25,6.74,2.93,-0.02,0.26,0.32,241.57,303.78
-5.91,6.98,2.87,0.07,0.43,0.62,207.08,259.14
-5.6,7.8,2.92,0.16,0.86,0.74,180.38,255.55
-5.03,7.83,1.79,0.16,0.5,1.06,178.93,208.22
-4.2,8.47,1.7,0.21,-0.21,1.18,152.79,176.87
-2.69,8.69,0.96,0.22,-0.3,1.1,151.32,204.72
-2.03,8.87,0.92,0.3,-0.29,1.1,138.43,153.23
-0.26,9.32,0.32,0.4,0.21,1.01,160.51,228.62
0.34,9.52,-0.04,0.29,0.38,1.01,198.11,364.65
0.94,8.82,-0.17,0.24,0.27,0.99,504.93,792.24
1.84,9.26,-0.66,0.33,0.39,1.19,487.51,735.87
3.28,9.09,-0.42,0.23,0.37,1.26,700.96,975.2
4.69,8.72,-1.2,0.04,0.2,1.12,934.05,1196.33
5.41,7.61,-0.67,0.05,0.09,1.05,849.23,1012.32
5.71,7.41,-0.31,0.11,0.2,1.18,899.76,1040.86
5.71,7.41,-0.31,0.11,0.2,1.18,899.76,1040.86
6.23,7.85,-1.2,0.17,0.62,1.24,899.76,1040.86
8.91,4.23,-1.25,0.37,0.09,1.4,887.24,1012.22
9.91,2.77,-1.93,0.46,0.05,1.28,806.24,939.02
10.95,1.86,-0.39,0.44,0.1,1.09,868.45,1007.91
10.53,1.04,-0.39,0.3,-0.09,1.07,791.67,958.31
10.92,0.11,-1.02,0.18,-0.13,0.93,731.38,813.35
11.31,-0.85,-1.8,0.27,-0.02,0.78,839.73,984.39
10.88,-0.84,-0.63,0.03,0.18,0.59,839.73,984.39
10.99,-0.9,-1.03,0.14,0.25,0.36,725.86,870.25
10.29,-1.25,-1.24,0.13,-0.23,0.39,454.07,496.99
10.67,-1.57,-1.68,0.04,0.03,0.43,381.13,408.78
9.56,-2.04,-1.27,-0.16,0.04,0.1,176.0,193.3
10.12,-2.42,-1.51,-0.12,0.11,0.13,124.92,132.48
9.72,-2.36,-1.55,-0.11,0.08,-0.05,88.75,92.8
9.81,-2.21,-1.69,-0.02,0.03,0.04,61.63,63.88
