ax,ay,az,gx,gy,gz,mav,rms
7.1,-7.07,-0.4,-0.05,-0.0,-0.0,62.4,98.11
7.09,-7.18,-0.53,-0.09,0.06,0.03,50.71,68.28
7.05,-7.22,-0.5,-0.08,0.04,0.03,73.26,126.01
7.02,-7.19,-0.49,-0.09,0.04,0.02,76.91,119.78
7.12,-7.27,-0.52,-0.09,0.01,0.02,111.39,168.11
7.03,-7.24,-0.6,-0.06,0.01,0.01,125.63,182.44
7.12,-7.3,-0.62,-0.05,0.07,0.02,90.39,135.39
7.14,-7.25,-0.5,-0.06,0.07,0.0,89.94,146.13
7.36,-7.31,-0.35,-0.13,0.01,-0.05,89.94,146.13
7.48,-7.13,-0.62,-0.15,-0.18,-0.15,445.04,618.64
7.63,-7.16,-0.99,-0.1,-0.24,-0.16,868.86,1210.23
8.75,-6.9,-1.65,-0.1,0.05,-0.39,709.7,905.54
8.42,-6.37,-1.27,-0.14,0.19,-0.66,555.47,719.72
8.27,-5.75,-1.11,-0.25,0.03,-0.72,555.47,719.72
8.65,-5.2,-1.33,-0.22,-0.05,-0.54,623.98,723.88
9.58,-4.57,-1.29,-0.22,0.23,-0.53,758.17,1054.18
9.7,-4.3,-0.91,-0.23,0.33,-0.67,1001.3,1252.08
9.97,-3.39,-0.45,-0.24,0.14,-0.88,1354.16,1635.15
10.34,-2.24,-0.83,-0.22,-0.01,-0.99,988.69,1213.55
10.58,-1.65,-0.6,-0.16,0.09,-0.99,1262.41,1491.75
9.76,-1.2,-0.84,-0.02,0.12,-1.08,1281.53,1477.13
9.85,0.2,-1.23,-0.12,0.05,-0.94,974.5,1128.24
10.86,1.68,-0.94,-0.17,-0.16,-0.98,974.5,1128.24
9.65,1.41,-1.35,-0.17,0.09,-1.09,1168.09,1373.52
9.86,2.52,-1.05,-0.34,0.17,-1.08,982.26,1172.91
9.58,3.26,-0.52,-0.15,0.23,-1.04,1030.6,1190.37
8.32,4.45,-0.77,-0.1,-0.06,-1.31,1213.92,1430.22
7.65,6.66,-0.56,-0.14,-0.09,-1.29,721.35,821.71
6.95,6.95,-0.83,-0.09,-0.08,-1.31,721.35,821.71
6.18,6.82,-0.51,-0.06,0.07,-1.33,671.23,739.52
4.04,7.98,-0.71,0.0,0.2,-1.12,593.56,742.54
2.59,9.16,-0.85,-0.02,0.07,-0.82,426.47,463.64
1.42,9.63,-0.84,0.03,0.2,-0.48,339.84,358.57
1.1,9.87,-0.9,-0.01,0.03,-0.43,303.1,377.07
1.52,9.51,-1.1,-0.05,-0.13,-0.35,216.0,247.71
1.58,9.77,-1.31,-0.11,-0.15,-0.29,287.06,428.0
1.4,9.63,-1.22,-0.11,0.25,-0.4,332.69,469.61
0.95,9.69,-1.08,-0.07,0.23,-0.37,332.69,469.61
-0.49,9.77,-0.89,-0.08,0.3,-0.19,202.74,215.26
-0.59,9.78,-1.08,-0.08,0.06,0.02,310.38,454.54
-0.73,9.72,-1.15,-0.1,0.04,0.12,364.24,462.14
0.12,9.66,-0.86,-0.17,0.19,0.38,211.38,230.23
0.85,9.84,-0.65,-0.17,0.15,0.24,183.7,222.03
1.34,9.74,-0.42,-0.09,0.01,0.09,139.19,150.27
1.36,9.68,-0.27,-0.04,-0.09,0.03,139.19,150.27
1.06,9.71,-0.62,-0.01,-0.01,0.01,160.28,216.26
0.85,9.71,-0.9,-0.01,0.17,0.09,92.68,107.13
0.84,9.64,-0.99,0.01,0.15,0.2,92.68,107.13
0.97,9.88,-1.14,-0.03,0.13,0.63,131.62,210.68
2.0,9.86,-0.97,-0.12,-0.0,0.52,165.37,253.57
2.87,9.26,-1.03,-0.09,-0.13,0.43,166.69,227.71
2.88,9.2,-0.91,-0.14,-0.11,0.54,166.69,227.71
3.66,9.01,-0.86,-0.1,0.11,0.9,229.95,335.89
4.37,9.11,-0.41,-0.13,-0.03,0.91,197.88,262.96
4.61,8.27,-0.65,-0.11,-0.14,0.93,197.88,262.96
6.2,7.79,-0.96,-0.05,-0.05,1.13,232.74,309.69
7.22,6.79,-0.82,-0.02,0.02,1.12,217.93,315.0
8.0,5.83,-0.61,-0.05,-0.03,1.11,316.36,445.51
9.3,5.21,-0.84,0.03,-0.21,0.87,409.56,633.61
8.84,3.97,-1.41,0.11,-0.04,0.77,329.61,437.23
8.77,3.59,-1.04,0.21,-0.02,0.94,406.74,517.13
8.86,2.56,-1.78,0.35,-0.03,1.25,308.11,374.65
9.63,1.01,-2.13,0.25,-0.15,1.48,325.33,405.83
10.01,-0.2,-2.49,0.11,-0.1,1.48,377.96,489.05
10.86,-1.95,-2.46,-0.09,0.14,1.22,372.08,495.49
10.76,-2.77,-1.99,-0.16,0.27,0.91,500.86,669.76
9.44,-3.18,-1.38,-0.11,0.1,0.67,320.28,356.78
8.79,-3.32,-1.66,-0.06,-0.0,0.76,320.28,356.78
9.22,-3.48,-1.54,0.01,-0.29,0.81,328.04,433.59
9.97,-4.51,-1.92,0.11,-0.16,0.73,365.48,477.56
8.62,-5.09,-1.91,0.19,0.11,0.48,370.02,502.99
7.73,-6.01,-1.87,0.27,-0.19,0.75,210.76,234.53
8.61,-6.37,-2.38,0.1,-0.14,-0.22,213.17,271.6
7.08,-5.84,-2.53,0.03,-0.03,-0.14,145.67,154.44
8.25,-6.2,-2.43,-0.15,0.18,0.22,160.21,214.83
8.07,-6.29,-2.14,-0.24,0.43,-0.07,136.8,159.7
8.21,-6.2,-1.31,-0.16,0.17,-0.05,142.94,178.79
7.97,-6.11,-1.49,-0.07,-0.03,-0.03,253.84,366.24
8.03,-6.02,-1.69,-0.02,-0.1,-0.01,262.21,362.91
8.11,-5.88,-1.96,-0.01,-0.07,-0.01,222.99,281.55
8.03,-5.81,-2.05,-0.12,0.08,0.0,195.44,241.43
8.2,-5.97,-1.79,-0.04,0.14,0.08,212.52,301.41
8.01,-6.07,-1.7,-0.11,0.09,0.08,158.73,183.12
