ax,ay,az,gx,gy,gz,mav,rms
6.98,-7.14,0.65,-0.03,0.02,0.03,38.03,62.09
7.02,-7.14,0.59,-0.06,0.01,0.06,43.47,80.15
7.04,-7.18,0.57,-0.07,0.03,0.06,27.97,40.33
7.01,-7.28,0.57,-0.07,0.06,0.01,38.28,96.07
6.95,-7.22,0.58,-0.06,0.07,-0.0,35.92,64.75
7.04,-7.25,0.77,-0.06,0.02,-0.01,83.98,152.89
6.91,-7.05,0.58,-0.03,0.0,0.06,99.16,138.78
7.14,-7.28,0.68,-0.05,0.0,0.07,87.08,121.04
6.94,-7.18,0.66,-0.02,0.06,-0.05,123.55,205.24
6.98,-7.02,0.54,-0.04,0.06,0.02,94.04,125.41
7.16,-7.15,0.69,-0.07,0.08,0.03,66.17,75.08
7.06,-7.29,0.65,-0.09,0.01,-0.06,314.18,496.02
7.43,-7.13,0.55,-0.08,-0.21,-0.22,273.75,380.59
7.8,-6.8,0.22,-0.1,-0.26,-0.37,614.84,825.06
8.06,-6.72,-0.11,-0.14,-0.27,-0.54,428.99,538.02
8.62,-5.88,-0.11,-0.15,0.07,-0.53,596.16,787.99
8.02,-5.7,0.61,-0.07,0.09,-0.51,553.66,746.6
8.52,-5.35,0.91,-0.01,-0.34,-0.46,445.2,538.59
10.01,-4.83,-0.34,0.0,-0.11,-0.67,992.06,1309.13
10.26,-4.04,-0.81,0.05,0.01,-0.98,660.09,825.22
9.77,-3.1,-0.67,0.05,-0.25,-1.15,930.56,1212.07
9.41,-2.2,-1.16,0.03,-0.18,-0.99,796.23,1002.08
11.11,-0.68,-0.4,-0.19,0.25,-1.02,869.01,1142.91
10.44,-0.48,-0.58,-0.24,0.13,-1.15,941.63,1175.73
10.49,0.69,-0.02,-0.33,-0.32,-1.47,1095.52,1395.78
10.46,2.16,-1.8,-0.33,-0.19,-1.64,947.32,1139.63
8.93,3.74,-0.46,-0.47,-0.04,-1.91,1003.55,1203.64
8.23,5.96,-0.45,-0.48,-0.16,-2.1,933.41,1096.33
5.81,6.56,-0.03,-0.18,-0.18,-2.08,840.61,986.2
3.55,6.89,-0.23,0.04,-0.04,-2.01,710.31,829.88
1.22,9.41,-1.08,0.05,0.55,-1.13,706.75,759.39
0.4,10.01,-1.05,-0.08,0.42,-1.11,553.97,628.09
-0.36,9.56,-1.23,-0.07,-0.18,-1.07,415.24,487.2
-1.64,9.48,-0.69,-0.09,-0.52,-0.86,401.21,489.42
-1.93,9.5,-0.94,-0.12,-0.11,-0.65,308.71,372.44
-2.6,9.55,-0.71,-0.14,0.14,-0.39,429.64,764.13
-3.34,9.32,-0.13,-0.09,0.03,-0.08,352.27,432.54
-3.29,9.3,-0.29,-0.03,0.07,0.01,241.78,269.89
-2.04,9.36,-0.75,-0.0,0.3,0.11,220.25,263.44
-2.05,9.32,-1.0,-0.01,0.24,0.05,262.69,356.84
-2.48,9.23,-1.06,-0.04,0.04,0.05,170.02,185.48
-2.18,9.56,-1.15,-0.12,0.14,0.12,140.0,167.28
-2.45,9.38,-1.18,-0.07,0.14,0.15,140.0,167.28
-2.44,9.29,-1.02,-0.09,0.16,0.16,140.18,206.72
-1.89,9.49,-0.63,-0.16,0.18,0.25,124.47,156.27
-2.12,9.41,-0.81,-0.18,0.43,0.38,106.84,140.23
-1.66,9.73,-0.66,-0.16,0.3,0.48,125.2,178.39
-1.28,9.62,-0.46,-0.09,0.32,0.95,162.67,282.02
-0.15,9.34,-0.84,0.0,0.19,1.35,235.03,373.43
1.06,9.18,-1.22,-0.05,0.23,1.53,252.11,396.1
3.04,9.06,-1.24,-0.09,-0.18,1.46,205.05,261.35
4.89,8.24,-1.35,-0.2,-0.26,1.39,247.05,329.57
5.77,7.15,-1.36,-0.17,0.04,1.64,192.05,225.6
7.59,6.69,-1.0,-0.14,0.02,1.71,386.06,542.54
8.88,5.14,-0.87,-0.09,-0.19,1.45,369.31,488.26
9.9,3.77,-0.91,-0.06,-0.42,1.03,450.88,575.21
9.88,3.16,-1.33,0.1,-0.16,0.79,450.88,575.21
9.63,2.76,-1.17,0.17,0.16,0.81,481.73,694.07
9.77,2.37,-1.91,0.26,0.02,0.87,481.73,694.07
10.07,1.29,-2.06,0.11,-0.04,0.88,338.1,396.97
10.26,0.23,-1.73,-0.12,0.05,0.77,449.65,596.87
10.35,-0.39,-1.73,-0.14,0.04,0.67,386.83,522.7
10.04,-1.32,-1.42,-0.12,0.06,0.66,439.04,565.83
10.09,-1.55,-1.4,-0.06,-0.03,0.71,439.04,565.83
10.28,-2.3,-1.15,0.03,-0.06,0.69,351.26,426.44
9.92,-3.08,-1.56,0.11,0.01,0.53,466.38,640.75
9.28,-3.3,-1.43,0.14,-0.24,0.58,354.79,433.19
9.45,-4.2,-2.05,0.23,-0.36,0.65,419.72,611.7
9.16,-4.89,-2.38,0.06,-0.09,0.43,373.86,475.88
8.77,-4.88,-2.95,0.05,0.16,0.36,285.89,325.18
7.98,-5.38,-2.04,0.07,0.14,0.51,260.39,302.32
8.7,-5.83,-2.04,0.0,0.03,0.64,203.49,267.91
7.89,-5.83,-1.86,-0.12,-0.07,-0.22,137.15,143.85
8.16,-5.66,-2.21,-0.03,0.04,0.16,155.14,189.08
