ax,ay,az,gx,gy,gz,mav,rms
9.47,4.9,-0.45,0.41,0.16,2.38,573.1,679.5
9.91,3.78,-0.33,0.17,0.49,1.88,539.23,683.63
10.49,2.53,0.36,-0.01,0.08,1.63,411.2,483.51
11.8,1.23,0.58,0.06,0.31,1.15,482.65,587.66
12.0,0.79,0.73,-0.05,0.31,0.39,469.44,571.88
10.05,1.24,0.8,-0.11,0.16,-0.09,543.98,644.06
9.84,1.08,1.35,-0.06,0.07,0.02,473.94,587.24
10.28,0.97,1.08,-0.01,0.01,-0.1,443.61,573.3
10.09,1.31,0.67,-0.05,-0.02,-0.17,480.11,621.23
10.56,1.52,0.91,-0.15,-0.05,-0.4,575.72,670.49
12.15,2.07,0.19,-0.17,-0.13,-0.91,549.46,685.99
11.61,3.13,-0.3,-0.43,0.17,-1.63,593.89,731.7
9.79,3.77,0.18,-0.73,0.01,-2.23,665.81,802.34
7.75,4.51,1.14,-0.92,-0.0,-2.54,580.91,679.29
3.81,6.41,1.43,-0.83,-0.11,-2.5,938.62,1237.96
0.89,4.27,3.59,-1.14,-0.14,-3.1,917.66,1144.82
-1.03,8.27,2.92,-0.97,-0.68,-2.31,797.49,997.06
-2.07,7.31,4.71,-0.76,-0.15,-1.84,945.18,1116.24
-3.13,7.25,4.8,-0.63,-0.12,-1.26,1277.64,1526.48
-5.67,6.57,5.94,0.42,0.81,0.94,889.28,944.77
-4.17,6.27,5.49,0.85,1.52,1.33,604.49,651.28
-2.43,6.63,2.99,1.18,0.88,2.58,397.8,470.27
-0.04,7.63,1.4,0.94,0.33,3.03,1532.27,1935.28
