ax,ay,az,gx,gy,gz,mav,rms
8.07,5.67,0.29,0.31,0.21,2.68,773.5,908.29
9.55,3.52,0.95,0.18,0.1,2.34,510.07,605.32
10.82,2.26,0.36,0.09,0.12,1.64,547.61,596.4
10.57,1.86,0.63,0.02,0.01,1.26,387.75,441.97
11.48,1.24,0.68,-0.08,0.22,0.54,357.58,437.88
10.89,1.18,0.5,-0.05,0.05,0.11,0.0,335.49
10.32,1.08,0.37,-0.03,0.01,-0.12,0.0,0.0
10.19,1.17,0.79,-0.1,-0.09,-0.07,0.0,0.0
10.97,1.4,0.53,-0.11,-0.28,-0.32,0.0,326.81
11.4,1.88,-0.15,-0.28,-0.09,-0.94,319.45,439.47
10.45,2.88,0.35,-0.39,-0.07,-1.3,524.48,760.09
9.47,3.87,0.44,-0.42,-0.11,-1.63,698.22,1051.05
8.88,5.11,0.28,-0.63,-0.2,-1.94,578.62,794.42
8.47,6.63,0.38,-0.74,-0.65,-2.21,724.14,1115.02
4.33,6.33,0.94,-1.06,-0.82,-2.93,873.32,1101.64
-0.67,5.88,2.3,-1.2,-0.65,-2.66,908.96,1205.17
-0.78,8.33,2.93,-1.06,-0.52,-1.87,834.86,1130.16
-0.79,8.19,4.56,-0.87,-0.45,-1.76,927.81,1199.46
-1.64,7.69,3.36,-0.63,-0.28,-1.04,1070.02,1398.01
-4.07,7.41,5.49,-0.45,0.05,-0.63,1132.8,1416.9
-2.42,7.33,3.92,1.33,1.23,1.83,676.97,768.78
-0.46,8.1,1.5,1.39,0.79,2.37,627.45,718.79
1.41,8.63,-0.5,0.99,1.01,2.57,560.56,683.02
