ax,ay,az,gx,gy,gz,mav,rms
9.65,-3.21,-1.15,0.01,0.07,-0.02,72.62,91.51
9.68,-3.06,-0.97,-0.05,0.06,-0.01,56.97,69.07
9.68,-2.96,-0.97,-0.03,0.03,-0.0,79.9,124.38
9.74,-3.04,-0.97,-0.08,0.06,-0.02,45.02,55.35
9.79,-2.98,-1.07,-0.06,0.06,-0.04,47.02,69.23
9.75,-2.9,-0.87,-0.11,0.03,0.0,45.44,72.99
9.72,-2.92,-1.0,-0.08,0.01,0.03,50.96,87.29
9.74,-2.96,-0.91,-0.09,0.05,0.04,77.54,136.5
9.66,-3.03,-0.83,-0.1,0.07,0.0,195.34,312.42
9.8,-3.01,-0.98,-0.07,0.05,-0.03,213.97,343.3
10.11,-2.83,-1.02,-0.15,0.22,-0.26,562.23,907.51
10.52,-2.59,-0.74,-0.08,-0.09,-0.8,877.72,1293.71
11.04,-1.76,-1.14,0.04,-0.04,-1.28,926.03,1238.31
10.86,0.07,-1.13,-0.05,-0.1,-1.57,797.36,1124.62
9.88,1.71,-0.68,0.06,0.39,-1.73,880.84,1126.54
9.62,3.83,-0.95,-0.13,0.07,-1.84,930.67,1179.37
8.64,5.54,-0.26,-0.3,0.08,-1.76,746.84,918.89
7.51,6.92,-0.23,-0.43,0.13,-1.78,825.98,1060.79
5.85,7.45,-0.06,-0.26,0.09,-2.01,810.73,1001.42
3.89,8.38,-0.24,-0.18,0.1,-2.0,887.77,1101.53
2.13,8.47,0.2,-0.11,-0.03,-1.89,1026.11,1283.98
0.27,8.91,0.08,-0.09,-0.06,-1.78,950.24,1235.01
-1.78,8.56,0.21,-0.25,-0.17,-1.88,917.91,1148.75
-3.15,8.3,0.23,-0.29,-0.22,-1.54,789.87,956.43
-4.67,8.3,0.78,-0.22,-0.27,-1.23,596.87,708.4
-5.59,7.75,0.71,-0.04,-0.02,-1.01,658.18,897.03
-6.22,7.04,0.74,-0.08,-0.01,-0.62,607.12,806.59
-6.81,6.83,0.51,-0.02,0.05,-0.45,676.21,925.19
-6.84,6.61,0.52,-0.06,0.13,-0.21,479.68,573.55
-7.17,6.74,0.77,-0.11,-0.06,-0.02,380.5,434.6
-6.77,6.58,0.78,-0.07,0.03,0.02,351.79,422.97
-6.85,6.66,1.06,-0.09,0.02,0.08,287.47,350.74
-6.77,6.7,0.6,-0.09,0.05,0.15,261.71,338.81
-6.67,6.93,1.04,-0.1,0.11,0.26,257.49,378.37
-6.61,7.22,0.82,-0.19,0.29,0.46,241.43,320.29
-6.43,7.27,1.0,-0.15,0.18,0.68,197.12,279.51
-5.47,7.66,0.74,-0.18,0.09,0.9,220.93,328.95
-4.95,8.17,0.81,-0.16,0.03,1.02,275.96,384.77
-3.86,8.33,0.99,-0.12,-0.01,1.05,304.9,483.5
-2.94,8.71,0.94,-0.05,0.13,1.16,273.49,358.15
-1.64,8.76,1.24,-0.03,0.03,1.5,320.3,436.91
-1.26,9.15,0.77,0.03,0.05,1.59,446.2,631.54
0.35,9.31,0.89,-0.01,-0.13,1.83,636.25,999.97
2.43,9.22,0.7,0.01,-0.37,1.87,636.25,999.97
4.59,8.26,0.93,-0.14,-0.28,1.35,759.82,1085.94
5.64,7.5,0.67,-0.06,-0.13,1.27,660.52,895.65
6.8,6.62,0.49,0.17,-0.18,1.52,794.69,1068.5
7.61,6.06,0.6,0.22,-0.16,1.56,877.29,1178.47
9.6,3.19,-1.01,0.35,-0.5,1.72,700.98,879.06
10.1,2.2,-1.28,0.22,-0.35,1.67,700.98,879.06
10.65,0.99,-1.37,0.08,0.0,1.49,661.2,791.67
11.43,-0.98,0.19,0.17,-0.16,1.28,500.07,544.21
9.73,-1.22,-0.81,0.11,0.03,1.11,362.92,379.21
10.56,-2.25,-1.22,0.04,0.02,0.69,362.92,379.21
9.99,-2.68,-1.01,0.06,-0.43,0.11,156.53,167.39
10.05,-2.45,-1.79,-0.08,-0.11,0.03,134.88,148.38
9.94,-2.6,-1.47,-0.09,0.15,0.09,99.54,109.03
9.74,-2.55,-1.21,-0.08,0.13,0.07,99.54,109.03
9.91,-2.46,-1.22,-0.09,0.14,0.07,96.36,127.55
9.7,-2.67,-1.08,-0.12,0.04,0.1,100.02,138.8
9.78,-2.8,-1.18,-0.14,-0.04,0.09,100.02,138.8
9.57,-2.99,-1.27,-0.09,0.05,0.12,88.37,133.84
