ax,ay,az,gx,gy,gz,mav,rms
9.25,-4.05,0.59,-0.05,0.03,0.0,90.39,117.48
9.36,-3.99,0.57,-0.07,0.03,-0.01,87.34,111.61
9.26,-4.02,0.62,-0.07,0.06,0.01,149.05,290.46
9.28,-3.95,0.69,-0.07,0.05,-0.01,102.92,137.25
9.3,-3.93,0.7,-0.05,0.05,0.01,72.51,81.15
9.27,-3.96,0.77,-0.06,0.04,0.01,122.93,210.51
9.48,-3.97,0.65,-0.05,0.08,-0.05,274.62,479.11
9.5,-4.02,0.79,0.09,0.06,-0.34,274.62,479.11
10.41,-3.58,0.9,0.24,-0.5,-1.06,1016.23,1364.94
10.41,-1.35,0.33,0.16,-0.68,-1.86,841.86,1158.73
10.78,0.03,-0.86,0.02,-0.27,-1.85,861.91,1176.93
9.83,2.99,-0.86,-0.12,-0.16,-1.65,1152.47,1460.47
8.85,4.68,-0.43,-0.29,0.29,-1.51,987.15,1221.13
8.37,5.55,0.1,-0.36,0.37,-1.55,1054.32,1295.33
7.21,6.78,0.27,-0.21,-0.2,-1.79,982.03,1206.56
6.13,7.5,0.22,-0.22,-0.18,-1.85,982.03,1206.56
4.29,8.42,0.2,-0.19,-0.04,-1.84,1076.8,1321.08
2.49,8.81,0.06,-0.08,0.09,-1.74,1039.79,1284.63
0.24,9.14,-0.03,-0.15,-0.05,-1.74,1257.81,1483.08
-1.29,8.81,0.23,-0.24,-0.25,-1.76,903.85,1091.98
-2.94,8.26,0.3,-0.07,-0.33,-1.71,843.57,978.77
-3.67,7.96,0.95,-0.05,-0.25,-1.53,874.37,1142.15
-5.24,8.03,0.77,0.05,-0.0,-0.98,732.33,922.82
-6.21,7.66,0.29,0.03,0.09,-0.59,525.79,623.63
-6.89,7.54,0.65,0.02,-0.06,-0.13,427.66,513.91
-6.74,7.41,0.34,0.01,-0.05,-0.02,427.66,513.91
-6.1,7.49,0.43,-0.05,0.02,0.28,410.24,536.8
-5.67,7.62,0.33,-0.1,0.08,0.36,410.24,536.8
-5.39,7.96,-0.07,-0.11,0.38,0.73,286.75,386.14
-4.98,8.12,0.24,-0.18,0.4,1.0,269.66,377.06
-3.8,8.69,0.18,-0.16,0.25,1.52,320.45,435.22
-2.05,8.86,-0.06,-0.06,0.25,1.94,416.22,611.77
-1.48,8.84,0.38,-0.01,0.31,2.09,416.22,611.77
1.95,8.74,0.1,0.19,0.18,2.51,659.66,1038.74
4.29,8.59,-0.02,0.23,-0.17,2.42,730.82,1119.32
6.72,7.25,-0.58,0.21,-0.36,2.14,760.82,1027.47
7.78,5.16,-1.14,0.19,-0.15,1.94,760.82,1027.47
8.11,3.41,-1.4,0.19,-0.05,2.12,721.44,943.26
8.96,2.34,-1.5,0.24,-0.25,2.37,721.44,943.26
10.93,-1.39,-2.3,0.1,-0.22,2.08,806.68,963.97
11.54,-3.11,-1.5,0.02,0.67,1.42,639.87,720.77
10.56,-2.8,-1.93,-0.01,0.7,0.64,545.81,578.42
9.64,-3.56,-0.28,-0.18,0.97,0.65,401.42,433.23
9.71,-3.82,-0.5,-0.01,0.26,-0.07,304.73,335.69
9.46,-3.49,0.4,-0.08,0.41,0.08,250.23,294.28
9.46,-3.74,0.61,-0.09,0.38,0.03,197.75,236.24
9.24,-3.54,1.0,-0.12,0.3,0.01,173.08,214.0
9.34,-3.67,1.13,-0.09,0.06,0.0,163.94,206.33
9.31,-3.66,0.91,-0.08,-0.05,0.04,182.34,270.63
9.42,-3.75,0.82,-0.07,0.05,0.03,124.68,143.55
9.42,-3.74,0.8,-0.06,0.04,0.02,129.98,162.53
9.33,-3.65,0.97,-0.08,0.07,0.03,95.24,123.12
9.39,-3.64,0.85,-0.1,0.03,0.05,163.6,259.98
9.3,-3.81,0.92,-0.09,0.05,0.02,141.64,203.11
9.24,-3.69,0.99,-0.06,0.08,0.01,125.97,162.21
9.35,-3.8,0.89,-0.04,0.03,0.03,137.59,220.4
