ax,ay,az,gx,gy,gz,mav,rms
8.01,-4.31,3.99,-0.04,0.02,0.05,196.63,310.83
7.88,-4.36,3.97,-0.09,0.08,0.04,150.85,191.85
7.78,-4.35,4.07,-0.07,0.05,0.04,152.86,202.82
7.8,-4.29,4.08,-0.09,0.03,0.04,168.21,261.24
7.92,-4.42,4.01,-0.1,0.05,0.01,140.02,195.97
7.89,-4.33,3.95,-0.09,0.05,0.01,170.3,243.11
7.85,-4.37,4.0,-0.08,-0.01,0.01,213.32,328.37
7.86,-4.35,4.02,-0.06,0.03,0.01,213.32,328.37
8.07,-4.36,3.71,-0.06,0.09,-0.01,247.92,355.92
7.91,-4.26,4.01,-0.1,0.05,-0.02,290.66,401.67
8.01,-4.49,4.18,-0.09,-0.06,-0.09,290.66,401.67
8.53,-4.48,3.82,0.3,-0.71,-0.77,615.45,915.06
9.34,-3.18,3.12,0.3,-1.25,-0.84,844.74,1160.78
9.65,-1.4,2.1,0.21,-0.11,-0.81,849.06,1111.87
9.81,-1.48,2.59,0.18,0.12,-0.91,919.18,1191.17
10.1,-0.27,2.18,0.15,-0.41,-1.26,943.92,1197.05
9.69,0.97,1.65,-0.02,-0.19,-1.4,943.92,1197.05
10.0,2.63,1.47,0.0,-0.12,-1.65,829.85,1114.1
9.17,4.27,1.74,-0.12,-0.19,-1.83,829.85,1114.1
8.0,5.76,1.53,0.12,-0.36,-2.04,889.6,1107.88
5.71,6.95,0.98,0.1,-0.21,-1.87,984.44,1237.29
4.51,7.58,1.24,0.2,-0.13,-1.66,1192.08,1435.47
3.3,8.52,0.89,0.1,0.03,-1.49,1034.61,1243.28
1.47,9.15,0.9,0.25,-0.05,-1.44,1025.17,1254.25
0.22,9.03,-0.26,0.06,-0.15,-1.27,842.59,1068.34
-1.14,9.33,-0.56,-0.09,-0.06,-0.89,832.9,1008.32
-1.92,9.62,-0.47,-0.16,-0.06,-0.65,832.9,1008.32
-2.34,9.56,-0.04,-0.17,-0.02,-0.29,767.51,967.54
-2.45,9.67,0.22,-0.14,-0.08,-0.0,538.46,606.7
-2.27,9.57,0.16,-0.16,-0.02,0.11,536.84,713.65
-1.9,9.48,0.35,-0.17,0.03,0.23,544.54,743.69
-1.64,9.39,0.56,-0.14,0.0,0.29,544.54,743.69
-1.38,9.38,0.7,-0.11,0.09,0.53,589.67,844.61
-1.15,9.52,0.61,-0.13,0.15,0.82,449.56,586.46
-0.59,9.55,0.83,-0.14,0.13,1.05,449.56,586.46
1.61,9.67,0.91,-0.15,-0.06,1.21,579.3,807.88
2.86,8.56,0.49,0.08,-0.06,1.22,674.0,1027.64
3.84,8.39,0.51,0.15,0.01,1.4,733.08,1066.04
5.41,7.93,0.53,0.11,0.12,1.44,668.08,870.53
6.59,7.12,0.2,0.09,0.07,1.45,835.38,1128.31
7.36,6.49,0.4,0.08,-0.16,1.44,738.4,979.93
8.55,5.22,-0.27,-0.02,-0.2,1.43,768.84,1009.98
9.17,4.1,-0.34,-0.02,-0.18,1.39,785.88,1013.6
10.01,2.54,-0.71,-0.09,-0.07,1.33,816.51,1113.89
10.11,2.06,-0.55,-0.12,-0.02,1.28,816.51,1113.89
10.06,0.32,-0.54,-0.1,0.17,1.17,750.24,963.42
10.01,-0.72,-0.28,-0.01,0.14,1.12,742.56,981.81
10.18,-1.45,-0.52,-0.17,0.28,1.06,609.44,762.59
10.29,-2.59,-0.04,-0.11,0.51,0.94,549.67,688.37
10.0,-3.37,0.47,-0.16,0.49,0.61,415.62,457.99
9.39,-4.0,1.33,-0.03,0.41,0.31,360.05,432.87
9.01,-3.9,1.54,-0.1,0.45,0.24,321.9,359.92
8.98,-4.28,1.82,-0.1,0.16,0.07,378.1,501.77
8.91,-4.25,1.67,-0.1,0.09,0.01,275.82,346.52
