ax,ay,az,gx,gy,gz,mav,rms
9.4,-3.84,0.45,-0.04,0.12,0.01,139.28,170.74
9.36,-3.78,0.55,-0.05,0.09,0.01,188.97,348.26
9.24,-3.79,0.65,-0.06,0.05,0.02,145.02,208.55
9.39,-3.72,0.49,-0.07,0.0,0.02,124.29,169.47
9.44,-3.85,0.5,-0.08,0.04,0.03,124.29,169.47
9.39,-3.86,0.51,-0.06,0.05,0.01,158.38,217.39
9.33,-3.82,0.61,-0.06,0.07,0.0,128.29,162.44
9.39,-3.79,0.55,-0.06,0.04,0.01,181.44,253.05
9.36,-3.74,0.59,-0.05,0.05,0.01,135.82,167.81
9.44,-3.67,0.56,-0.06,0.04,-0.01,177.09,264.34
10.0,-3.45,0.19,-0.2,0.15,-0.09,232.97,328.98
10.23,-3.48,0.4,-0.06,-0.4,-0.63,1049.7,1550.05
10.62,-3.28,0.41,0.28,-0.64,-0.96,1002.64,1352.39
10.56,-1.53,-0.01,0.15,-0.07,-1.3,1117.72,1425.49
9.82,-0.08,0.23,0.16,0.25,-1.46,935.57,1223.42
9.85,1.23,0.14,0.13,-0.74,-1.66,986.13,1232.98
9.91,3.04,-0.79,-0.14,-0.5,-1.55,812.68,1006.83
9.39,3.81,-0.51,-0.15,0.03,-1.39,812.68,1006.83
9.04,4.13,-0.65,-0.16,0.35,-1.35,923.09,1186.03
8.02,5.73,0.39,-0.05,-0.19,-1.42,1067.14,1342.13
6.68,7.33,-0.06,-0.22,-0.16,-1.6,916.32,1089.88
4.06,8.56,-0.13,-0.09,0.03,-1.71,1094.07,1286.55
2.85,8.81,0.37,-0.14,-0.17,-1.76,1094.07,1286.55
1.7,8.37,0.34,-0.06,-0.13,-1.75,1134.38,1393.17
0.61,9.29,-0.29,-0.13,-0.13,-1.64,1049.31,1284.52
-4.33,8.37,0.82,-0.14,-0.44,-1.13,780.71,936.31
-4.93,8.11,0.84,-0.09,-0.31,-0.99,780.71,936.31
-6.11,7.67,1.22,-0.05,0.21,-0.43,546.63,610.83
-6.51,7.5,1.19,-0.03,0.18,-0.23,542.56,682.55
-6.18,7.38,0.79,-0.02,-0.06,-0.02,451.66,585.9
-6.23,7.37,0.84,-0.02,-0.09,0.05,365.68,444.34
-6.02,7.64,0.72,-0.07,0.07,0.16,340.13,378.17
-5.82,7.47,0.71,-0.11,0.2,0.44,291.89,338.31
-5.71,7.54,0.9,-0.14,0.32,0.68,377.57,607.68
-5.35,8.16,0.44,-0.14,0.39,0.82,377.57,607.68
-5.03,8.42,0.64,-0.09,0.44,1.04,332.16,486.8
-3.9,8.71,0.42,-0.02,0.37,1.44,316.1,383.25
-1.9,9.08,0.01,0.08,0.08,1.86,464.13,689.88
1.01,9.06,-0.1,0.16,0.03,2.16,588.32,913.27
3.7,8.86,-0.33,0.21,0.16,2.18,747.6,1120.14
6.48,7.66,-0.4,0.11,-0.13,1.8,751.03,1040.46
7.08,6.52,-0.82,0.15,-0.24,1.64,980.99,1264.3
7.54,5.4,-1.08,0.2,-0.1,1.63,806.35,1077.38
8.68,3.77,-1.12,0.2,0.19,1.96,882.75,1123.09
10.43,0.82,-1.06,0.1,0.04,1.98,773.74,960.19
10.99,-0.92,-1.43,-0.11,0.17,1.56,773.74,960.19
11.0,-1.52,-1.07,-0.15,0.32,1.36,706.02,879.98
10.92,-1.73,-1.3,-0.15,0.41,1.24,706.02,879.98
10.62,-2.12,-0.72,-0.17,0.55,1.12,706.02,879.98
10.7,-2.61,-0.32,-0.12,0.57,0.85,579.91,655.43
9.52,-3.62,0.49,-0.03,0.22,0.28,427.69,495.43
9.39,-3.72,0.42,-0.03,-0.12,0.09,265.06,331.37
9.43,-3.72,0.33,-0.07,-0.03,0.09,234.14,267.39
9.54,-3.77,0.24,-0.13,0.06,0.16,233.14,288.92
9.43,-3.91,0.23,-0.16,0.06,0.15,318.47,424.58
9.12,-4.12,0.63,-0.11,0.11,0.0,260.95,362.4
