ax,ay,az,gx,gy,gz,mav,rms
9.03,3.39,-0.3,0.43,0.37,2.36,825.24,998.95
10.6,1.99,-0.67,0.31,-0.05,2.07,764.33,929.55
11.84,0.27,-1.32,0.28,0.12,1.5,675.73,764.21
12.3,-0.43,-1.59,0.12,0.1,0.86,600.27,692.18
11.43,-0.12,-1.02,0.03,0.09,0.23,471.8,547.3
10.14,-0.1,-1.03,-0.03,0.07,-0.06,466.04,557.11
9.98,-0.03,-0.97,-0.07,0.01,-0.03,612.89,764.44
9.97,0.02,-1.04,-0.13,0.02,-0.01,499.96,608.63
9.95,0.11,-0.74,-0.13,0.13,0.04,479.46,599.68
10.26,-0.05,-0.72,-0.11,0.03,0.02,482.51,586.11
10.18,0.01,-0.63,-0.09,-0.01,-0.01,459.93,585.84
11.09,0.01,-0.92,-0.09,0.03,-0.16,700.58,879.4
11.4,0.26,-0.9,-0.19,-0.05,-0.66,648.51,838.11
10.85,1.12,-1.0,-0.29,-0.07,-1.02,818.47,1076.56
11.41,2.21,-1.18,-0.36,0.08,-1.43,817.07,1010.3
11.02,3.44,-1.74,-0.64,-0.02,-1.93,813.9,1012.12
10.33,4.6,-1.42,-0.85,-0.4,-2.27,674.24,860.28
6.13,5.82,0.15,-0.92,-0.3,-2.54,676.6,877.97
3.72,7.12,0.79,-0.8,-0.18,-2.51,1189.37,1545.54
1.5,8.04,0.63,-0.77,-0.71,-2.15,1061.8,1289.36
-1.05,7.37,1.97,-0.69,0.34,-1.86,1349.45,1606.2
-2.64,8.86,1.81,-0.5,-0.29,-1.45,1021.18,1182.2
-5.12,8.48,3.14,-0.04,0.68,-0.4,1032.88,1186.04
-4.35,9.14,2.39,-0.08,0.0,-0.04,936.5,1151.42
-4.17,8.75,2.38,0.04,0.19,0.09,945.98,1121.05
-4.59,8.32,2.26,0.11,-0.04,0.82,908.37,1167.02
-4.99,8.44,2.39,0.49,0.33,2.19,1129.38,1438.84
0.59,8.51,0.81,0.75,-0.22,2.96,1129.21,1373.83
