ax,ay,az,gx,gy,gz,mav,rms
10.03,-0.77,-1.74,-0.1,0.09,-0.05,0.0,0.0
10.07,-1.15,-1.38,-0.14,0.16,0.09,0.0,0.0
10.17,-1.12,-1.07,-0.11,0.02,0.01,0.0,0.0
10.1,-1.0,-1.41,-0.06,-0.01,0.09,0.0,0.0
10.05,-1.22,-1.56,-0.06,0.03,0.1,0.0,0.0
10.07,-1.23,-1.73,-0.07,0.08,0.07,0.0,0.0
10.13,-1.31,-1.66,-0.09,0.11,0.08,0.0,0.0
10.15,-1.27,-1.36,-0.08,0.14,0.05,0.0,0.0
9.9,-1.26,-1.45,-0.09,0.07,0.01,0.0,0.0
10.1,-1.33,-1.37,-0.01,0.04,0.02,0.0,0.0
10.11,-1.31,-1.25,-0.08,0.04,0.01,0.0,0.0
9.98,-1.26,-1.27,-0.06,0.12,-0.01,0.0,0.0
9.96,-1.3,-1.23,-0.03,0.05,-0.03,0.0,0.0
10.98,-1.37,-1.36,-0.05,0.22,-0.24,0.0,0.0
12.29,-0.24,-1.96,-0.02,0.2,-0.98,0.0,0.0
10.53,0.81,-0.54,-0.29,0.6,-1.33,0.0,0.0
10.29,2.23,-0.39,-0.31,0.16,-1.33,0.0,0.0
9.3,3.22,-0.04,-0.55,-0.26,-1.19,0.0,0.0
9.2,3.73,0.45,-0.78,-0.1,-1.11,0.0,0.0
9.51,4.84,-0.56,-0.6,0.11,-1.14,0.0,0.0
9.13,5.57,0.91,-0.43,0.37,-1.3,0.0,0.0
6.96,6.87,0.09,-0.31,0.79,-1.46,0.0,0.0
4.06,7.2,2.45,-0.3,0.07,-1.49,0.0,0.0
3.81,7.85,3.16,-0.23,-0.25,-1.47,0.0,0.0
3.41,8.61,0.95,-0.3,0.11,-1.42,0.0,0.0
0.5,8.69,1.55,-0.3,0.5,-1.22,0.0,0.0
-0.42,8.98,2.14,-0.45,-0.29,-1.01,0.0,0.0
-1.07,8.83,2.83,-0.36,-0.14,-0.88,0.0,0.0
-2.21,8.58,3.54,-0.28,0.05,-0.88,0.0,0.0
-3.27,8.15,4.34,-0.25,-0.25,-0.79,0.0,0.0
-3.2,7.83,4.58,-0.11,-0.34,-0.42,0.0,0.0
-3.99,7.99,4.27,-0.04,0.12,-0.22,0.0,0.0
-4.15,8.19,3.3,0.02,0.16,0.07,0.0,0.0
-3.59,8.36,3.36,-0.1,-0.14,0.12,0.0,0.0
-3.32,8.19,3.1,-0.12,-0.28,0.15,0.0,0.0
-3.1,7.63,3.89,-0.08,-0.05,0.42,0.0,0.0
-2.02,7.41,3.75,0.18,0.74,0.71,0.0,0.0
-2.3,8.87,4.09,0.22,0.88,0.88,0.0,0.0
-2.3,8.65,2.74,0.17,0.39,0.92,0.0,0.0
-0.73,9.47,3.39,0.17,-0.65,1.0,0.0,0.0
-0.11,9.25,1.61,0.15,-0.21,1.18,0.0,0.0
1.41,8.91,1.51,0.14,0.07,1.24,0.0,0.0
2.6,8.26,2.05,0.2,-0.19,1.48,0.0,0.0
5.45,7.95,1.43,0.11,-0.0,1.49,0.0,0.0
6.04,7.05,1.42,0.09,0.11,1.19,0.0,0.0
6.6,6.7,1.85,0.14,0.17,1.0,0.0,0.0
7.63,6.55,1.88,0.18,0.21,0.91,0.0,0.0
8.1,5.57,0.6,0.21,-0.24,0.91,0.0,0.0
8.16,5.32,1.13,0.21,-0.12,0.97,0.0,0.0
8.48,4.68,0.88,0.2,-0.17,1.07,0.0,0.0
9.45,3.52,1.16,0.13,-0.42,1.09,0.0,0.0
10.13,1.3,-1.92,0.31,-0.27,1.38,0.0,0.0
11.18,-0.23,-1.64,0.26,-0.52,0.87,0.0,0.0
9.85,-0.04,-1.33,0.28,-0.01,0.4,0.0,0.0
11.07,0.0,-1.39,0.26,-0.16,0.34,0.0,0.0
9.66,-0.84,-2.43,0.04,-0.52,0.3,0.0,0.0
10.48,-1.48,-2.83,-0.22,-0.42,0.03,0.0,0.0
10.33,-0.65,-2.8,-0.11,0.38,-0.02,0.0,0.0
9.73,-0.61,-2.69,0.05,0.25,0.03,0.0,0.0
9.8,-0.79,-1.91,0.12,0.02,-0.03,0.0,0.0
9.87,-0.56,-2.29,0.16,-0.31,0.06,0.0,0.0
10.0,-0.88,-2.77,0.18,-0.37,0.06,0.0,0.0
