ax,ay,az,gx,gy,gz,mav,rms
9.95,-1.82,0.45,-0.04,0.03,-0.01,202.38,256.31
10.03,-1.75,0.49,-0.05,0.03,-0.02,202.38,256.31
9.97,-1.65,0.53,-0.03,0.04,0.01,230.58,297.03
10.02,-1.67,0.5,-0.05,0.02,0.03,269.4,379.77
9.93,-1.73,0.35,-0.1,0.02,0.05,204.98,267.33
10.02,-1.88,0.32,-0.09,0.03,0.06,195.89,237.39
9.96,-1.79,0.41,-0.1,0.02,0.04,209.43,277.27
9.87,-1.91,0.43,-0.12,0.09,0.01,229.86,299.26
9.9,-1.91,0.51,-0.1,0.07,-0.03,194.7,231.57
9.91,-1.79,0.57,-0.07,0.08,-0.0,194.7,231.57
9.92,-1.82,0.51,-0.05,0.08,0.02,208.53,259.34
9.87,-1.73,0.47,-0.07,0.05,0.02,222.44,260.82
10.0,-1.82,0.42,-0.07,0.02,0.02,210.01,256.8
9.99,-1.8,0.42,-0.07,0.02,0.02,193.84,227.27
9.97,-1.86,0.56,-0.05,0.05,0.03,207.63,258.59
9.94,-1.75,0.69,-0.03,0.04,0.0,247.23,328.46
10.05,-1.8,0.68,-0.04,0.05,0.01,247.23,328.46
11.24,-1.93,1.09,0.14,-0.0,-0.41,641.64,834.64
11.73,-1.06,0.64,0.17,-0.08,-0.8,679.76,835.55
10.59,0.09,-0.51,-0.1,0.04,-1.32,497.86,598.88
10.28,2.01,0.91,-0.3,0.02,-1.46,598.18,727.14
9.5,2.88,1.21,-0.33,0.0,-1.48,598.18,727.14
8.34,4.02,1.19,-0.28,-0.08,-1.48,561.71,657.2
7.33,5.9,-0.17,-0.27,0.25,-1.31,555.35,678.88
6.25,7.14,0.46,-0.26,0.46,-1.13,540.03,667.54
5.45,7.46,0.69,-0.26,0.35,-1.17,567.16,676.55
4.22,7.82,1.25,-0.35,0.13,-1.23,592.27,703.7
4.43,8.55,0.49,-0.38,0.31,-1.36,533.5,653.7
1.8,8.97,2.22,-0.43,-0.16,-1.35,519.57,649.69
2.42,9.04,2.46,-0.37,-0.12,-1.26,533.8,682.9
-0.49,8.16,3.61,-0.48,-0.36,-1.25,533.8,682.9
-1.79,8.71,3.01,-0.48,-0.24,-1.11,568.26,691.03
-2.12,8.68,2.54,-0.31,-0.0,-0.82,541.17,652.6
-2.61,8.61,3.04,-0.28,0.01,-0.56,541.17,652.6
-3.58,8.31,4.02,-0.15,-0.01,-0.02,433.68,513.01
-2.88,8.32,3.62,-0.17,0.05,0.09,455.86,546.57
-2.29,8.39,3.93,-0.12,-0.13,0.11,429.3,501.86
-2.24,8.27,3.88,-0.09,-0.05,0.15,418.44,535.88
-2.52,8.34,3.78,-0.09,-0.02,0.12,346.35,445.12
-1.89,8.35,3.91,-0.03,-0.03,0.2,416.12,559.45
-1.39,8.53,3.77,0.01,0.05,0.18,365.66,428.44
-1.59,8.41,3.66,-0.03,0.06,0.31,384.06,471.76
-1.99,8.54,3.69,0.01,0.08,0.47,316.86,374.7
-1.45,8.84,3.6,0.01,0.08,0.72,298.63,393.28
-0.96,8.83,3.24,0.09,0.19,0.75,389.02,541.52
-0.13,8.76,3.38,0.11,0.1,0.85,389.02,541.52
0.68,8.75,3.75,0.08,-0.06,0.82,347.86,440.04
1.94,8.51,2.74,0.18,0.35,0.93,439.21,590.79
2.64,8.57,2.84,0.22,0.26,1.04,397.34,507.85
3.01,8.3,2.72,0.27,-0.01,1.13,400.47,505.42
4.75,8.17,2.27,0.3,-0.26,1.28,389.33,517.44
5.8,7.52,1.99,0.24,-0.41,1.21,408.38,563.16
7.11,6.64,0.87,0.28,-0.14,1.19,417.51,544.56
7.6,5.92,0.71,0.32,-0.05,1.29,439.94,567.04
9.28,4.17,0.25,0.34,-0.32,1.33,430.99,570.1
10.19,3.45,0.17,0.26,-0.46,1.18,514.83,663.89
9.99,2.4,-0.57,0.14,-0.01,0.79,599.65,759.38
9.53,1.85,-0.87,0.14,0.19,0.69,378.49,465.45
9.4,1.41,-0.57,0.19,0.12,0.69,535.53,666.12
9.58,1.09,-0.81,0.17,-0.03,0.85,419.19,531.68
10.92,-0.1,-0.17,0.05,-0.22,0.94,408.28,533.56
11.25,-0.67,-0.47,0.13,-0.1,0.76,361.66,447.65
9.56,-1.61,-1.21,0.11,0.25,0.44,334.46,403.23
10.14,-1.63,-2.0,0.07,0.23,0.29,607.42,773.79
10.47,-1.93,-1.31,-0.13,-0.06,0.14,539.74,670.17
10.32,-1.97,-0.48,-0.12,0.26,0.04,368.66,432.77
10.06,-2.05,-0.1,-0.12,0.06,-0.03,443.14,548.57
9.98,-1.88,-0.28,-0.05,-0.05,-0.08,367.4,411.94
10.08,-1.62,-0.75,-0.07,0.03,0.0,264.04,295.72
10.15,-1.61,-0.59,-0.06,0.02,-0.0,285.25,388.93
10.05,-1.64,-0.29,-0.05,0.05,-0.02,230.74,284.79
9.93,-1.6,-0.51,-0.09,-0.0,-0.01,230.74,284.79
10.11,-1.48,-0.73,-0.05,0.02,0.0,177.08,199.56
9.97,-1.52,-0.79,-0.08,0.05,0.01,157.87,175.02
