ax,ay,az,gx,gy,gz,mav,rms
10.02,-1.84,-1.03,-0.03,0.04,0.02,27.05,39.04
10.01,-1.88,-1.08,-0.02,0.03,0.01,27.05,39.04
10.02,-1.91,-1.12,-0.02,0.02,0.0,34.43,64.33
10.06,-1.84,-1.07,-0.03,0.04,0.02,38.29,60.25
10.0,-1.77,-0.97,-0.06,0.07,0.03,47.78,78.6
9.78,-1.87,-1.11,-0.06,-0.02,-0.01,146.37,251.61
9.98,-1.79,-1.1,-0.08,0.08,0.0,203.43,352.19
10.2,-1.91,-0.85,-0.04,-0.02,-0.04,203.43,352.19
10.03,-1.72,-1.15,-0.03,-0.09,-0.09,251.88,354.62
10.53,-1.73,-0.8,-0.07,-0.16,-0.11,254.38,362.02
10.95,-1.56,-1.39,-0.09,-0.43,-0.7,934.97,1244.4
10.68,-0.21,-2.69,-0.2,-0.12,-0.97,872.68,1049.35
10.0,1.11,-2.18,-0.31,0.17,-0.82,912.52,1155.74
9.9,1.8,-1.69,-0.45,0.18,-0.81,893.68,1072.11
10.07,2.45,-1.8,-0.53,0.18,-0.91,947.3,1158.69
9.17,3.18,-1.46,-0.42,0.35,-0.99,671.6,793.25
8.98,4.52,-0.41,-0.45,0.45,-1.03,847.15,1091.29
8.03,5.15,0.07,-0.35,0.33,-1.04,847.15,1091.29
7.92,6.39,-0.0,-0.38,0.07,-0.99,807.69,1008.31
7.95,6.95,0.05,-0.28,0.03,-1.36,800.07,922.75
6.52,7.37,0.41,-0.55,0.06,-1.74,712.15,918.82
4.76,7.31,1.13,-0.53,0.14,-1.81,712.15,918.82
2.99,8.61,0.87,-0.55,0.44,-1.82,559.84,623.16
0.31,8.43,1.95,-0.46,0.71,-2.03,653.79,834.67
-1.14,7.98,1.9,-0.48,0.45,-2.09,653.79,834.67
-3.73,7.11,2.89,-0.37,0.01,-1.94,396.54,458.25
-5.54,7.01,3.08,-0.2,0.09,-1.74,396.54,458.25
-6.88,6.42,3.22,-0.12,-0.13,-1.03,292.07,339.1
-7.9,6.38,3.13,-0.06,0.33,-0.23,323.68,412.92
-8.37,6.17,2.68,-0.04,0.29,0.4,188.42,209.48
-8.19,6.22,2.48,-0.04,0.38,1.01,319.97,456.18
-5.59,6.84,2.22,0.08,0.32,1.55,290.03,408.08
-4.45,7.24,1.81,0.08,0.17,1.78,275.7,362.17
-2.05,7.61,1.84,0.27,-0.46,2.42,294.83,383.65
-0.42,7.78,1.47,0.42,-0.39,2.61,469.29,713.4
4.6,8.77,0.62,0.33,-0.38,2.27,475.95,649.33
6.27,7.03,0.55,0.22,-0.21,1.74,469.91,627.53
6.2,5.87,0.64,0.16,-0.29,1.76,437.49,549.84
6.8,5.4,0.09,0.3,-0.28,2.02,361.37,463.92
8.71,4.18,-0.17,0.37,-0.42,2.09,569.68,738.37
10.45,2.53,-1.68,0.5,-0.55,1.95,439.23,536.49
11.2,1.04,-2.16,0.41,-0.55,1.68,439.23,536.49
11.12,-0.14,-2.48,0.23,-0.17,1.26,458.77,551.28
10.97,-1.66,-2.28,0.17,0.04,0.61,283.99,321.93
10.28,-1.67,-2.01,0.22,0.03,0.33,260.08,289.63
11.01,-1.45,-2.35,0.11,-0.14,0.2,200.43,211.61
9.58,-1.68,-2.26,-0.03,0.0,-0.06,156.62,168.39
10.3,-1.62,-2.41,-0.1,0.16,0.1,117.95,128.55
9.9,-1.69,-2.15,-0.19,0.26,0.02,82.86,85.69
9.96,-1.6,-1.98,-0.23,0.23,0.06,60.99,65.31
9.84,-1.84,-1.65,-0.16,-0.02,0.08,39.89,44.65
10.01,-1.88,-1.96,0.05,-0.16,0.04,29.51,39.63
