ax,ay,az,gx,gy,gz,mav,rms
9.91,-2.23,-1.34,-0.07,0.05,0.05,50.34,69.43
9.89,-2.24,-1.34,-0.07,0.06,0.03,45.54,71.56
9.9,-2.38,-1.34,-0.06,0.05,0.05,44.6,62.03
9.83,-2.38,-1.25,-0.07,0.05,-0.01,44.6,62.03
9.92,-2.23,-1.36,-0.05,0.03,-0.01,43.32,67.91
9.96,-2.19,-1.3,-0.04,0.03,0.03,52.95,95.08
9.89,-2.26,-1.24,-0.05,0.04,-0.02,100.93,161.25
10.09,-2.28,-1.34,-0.02,0.0,-0.04,169.92,247.08
10.23,-2.13,-1.49,-0.06,-0.16,-0.16,169.92,247.08
10.52,-2.09,-1.48,-0.11,-0.21,-0.36,364.12,559.44
10.74,-1.42,-1.62,-0.17,-0.12,-0.68,576.05,806.6
9.57,-0.1,-2.36,-0.21,0.05,-0.6,797.38,1087.23
10.31,0.33,-2.12,-0.21,-0.25,-0.6,977.09,1323.64
10.75,0.92,-2.63,-0.25,-0.11,-0.86,977.09,1323.64
10.33,2.15,-2.14,-0.44,0.28,-1.3,1023.6,1238.46
8.75,3.34,-1.96,-0.48,0.32,-1.21,783.48,928.89
8.73,4.34,-0.88,-0.51,0.21,-1.08,941.77,1148.75
9.13,5.54,-0.41,-0.56,0.11,-1.28,974.74,1184.2
7.95,6.34,-0.45,-0.49,0.2,-1.36,737.64,867.53
6.78,7.0,0.28,-0.52,0.23,-1.56,780.65,939.16
4.99,8.47,-0.11,-0.58,0.29,-1.75,751.63,915.66
3.11,8.36,0.61,-0.59,0.52,-1.83,724.25,909.7
0.88,8.49,1.73,-0.53,0.62,-1.7,515.04,590.29
-0.81,8.68,2.09,-0.26,0.26,-1.64,483.75,542.16
-2.03,8.43,1.59,-0.32,0.23,-1.61,412.37,450.64
-4.13,8.14,1.93,-0.13,0.34,-1.76,285.44,352.91
-5.66,7.17,2.63,-0.14,-0.26,-1.42,231.95,263.68
-6.24,6.82,2.31,-0.11,-0.1,-0.89,245.07,284.79
-7.07,6.67,2.86,-0.1,0.11,-0.52,241.13,285.69
-8.07,6.28,2.62,-0.06,0.38,0.04,194.41,232.17
-8.13,6.41,2.55,-0.02,0.26,0.63,186.87,235.8
-7.37,6.92,2.32,-0.02,0.3,1.21,283.03,355.57
-5.92,7.35,2.03,0.03,0.29,1.48,283.03,355.57
-3.64,8.15,1.66,0.13,0.07,1.9,224.87,293.41
-1.41,8.08,1.52,0.23,-0.09,2.32,205.09,272.07
2.55,8.47,0.06,0.53,-0.48,2.43,306.52,455.03
5.46,8.81,-0.0,0.35,-0.49,2.0,458.29,662.32
6.05,7.6,0.73,0.19,-0.59,1.69,434.57,585.24
6.0,5.74,0.15,0.3,0.1,1.6,421.2,643.92
7.02,5.43,-0.1,0.52,-0.07,1.85,374.51,492.07
8.89,4.47,-0.95,0.47,-0.07,2.07,406.92,586.86
10.55,1.99,-1.05,0.31,-0.48,2.04,487.05,646.71
11.81,-0.12,-2.22,0.28,-0.68,1.41,324.96,404.67
11.07,-0.89,-2.81,0.18,-0.14,0.76,308.17,373.71
9.83,-1.31,-2.53,0.29,0.1,0.63,246.39,265.73
10.49,-1.77,-2.57,0.24,-0.01,0.65,236.66,299.21
12.07,-2.24,-2.42,-0.08,0.08,0.08,176.17,194.21
9.45,-2.17,-2.48,-0.13,-0.12,-0.11,165.82,212.74
10.04,-2.07,-2.28,-0.04,0.17,0.16,162.36,261.88
9.71,-2.16,-2.34,-0.05,0.11,-0.04,145.72,182.4
9.51,-2.01,-2.24,-0.14,0.15,-0.01,119.48,166.97
9.91,-2.09,-1.99,-0.18,0.17,0.04,100.15,117.61
