ax,ay,az,gx,gy,gz,mav,rms
10.1,-0.86,-1.6,-0.06,0.02,0.01,44.34,76.82
10.08,-0.96,-1.75,-0.05,-0.03,0.01,89.26,170.56
10.02,-0.82,-2.15,-0.08,0.01,-0.02,152.1,215.07
10.11,-1.12,-2.07,0.03,0.07,-0.04,152.1,215.07
10.19,-0.62,-1.45,0.0,0.02,-0.03,294.65,386.9
10.58,-0.85,-1.72,0.01,-0.22,-0.13,469.78,640.64
11.91,-0.75,-2.27,0.02,-0.01,-0.54,967.03,1307.28
10.71,0.55,-2.26,-0.06,0.04,-0.96,1092.82,1429.38
10.39,1.34,-2.56,-0.3,-0.37,-1.13,1249.76,1528.18
10.31,2.35,-3.44,-0.53,0.18,-1.25,1176.5,1448.31
9.55,2.77,-1.96,-0.6,0.48,-1.3,1282.45,1478.14
8.5,4.69,-1.68,-0.57,0.6,-1.41,953.71,1140.67
7.56,5.94,-0.88,-0.66,-0.02,-1.56,794.95,907.13
6.87,6.87,-0.75,-0.68,-0.18,-1.55,718.8,842.7
5.72,8.14,-0.23,-0.75,0.31,-1.63,869.33,999.7
3.72,8.27,0.43,-0.63,0.59,-1.76,586.11,684.08
2.07,8.22,1.97,-0.61,0.64,-2.02,630.18,711.93
-0.36,7.87,2.41,-0.47,0.43,-2.03,510.51,556.54
-3.1,7.95,1.96,-0.42,0.23,-1.83,417.81,444.43
-5.01,7.13,2.65,-0.33,-0.1,-1.75,311.76,351.2
-5.99,6.72,2.33,-0.25,0.15,-1.71,228.0,267.8
-7.31,6.18,3.28,-0.18,0.32,-0.83,219.18,310.87
-9.3,6.11,3.27,-0.14,0.2,-0.41,260.2,381.68
-8.27,5.65,2.91,-0.03,0.08,0.27,201.94,241.06
-7.97,6.0,2.68,-0.01,0.18,0.82,167.35,213.02
-6.62,6.52,2.21,0.1,0.27,1.24,279.3,399.58
-6.11,6.76,2.92,0.06,-0.14,1.3,225.51,273.02
-5.47,7.46,2.33,0.1,0.03,1.34,225.51,273.02
-3.24,7.69,2.16,0.21,-0.24,1.59,161.65,184.15
-1.08,8.94,1.2,0.3,0.48,1.69,141.59,146.09
-1.4,8.78,1.46,0.17,0.32,1.79,141.59,146.09
0.89,8.56,0.83,0.49,-0.66,2.1,274.36,410.89
5.0,8.03,-1.11,0.61,-0.66,2.08,483.83,770.01
6.59,6.42,-1.05,0.41,-0.17,2.04,347.06,434.93
8.0,5.04,-1.11,0.54,-0.24,2.0,540.95,748.63
8.57,4.65,-2.19,0.61,-0.3,1.95,487.24,778.54
10.65,1.48,-3.0,0.42,-0.22,1.66,376.84,438.52
10.51,0.02,-4.04,0.26,0.36,1.36,330.55,394.45
11.15,-0.82,-2.8,0.07,0.23,0.96,326.53,375.39
10.94,-1.27,-1.79,-0.11,0.16,0.55,310.07,351.18
9.88,-1.05,-2.92,-0.07,0.17,-0.06,221.62,236.96
9.51,-0.93,-2.47,-0.09,0.08,0.1,149.46,165.97
10.14,-1.25,-2.56,-0.08,0.11,0.03,132.33,137.66
10.11,-0.93,-2.67,-0.09,0.06,-0.03,91.83,97.1
9.9,-1.2,-2.49,-0.03,0.05,0.09,74.95,96.27
9.9,-1.23,-2.51,-0.08,0.05,0.03,60.53,70.7
10.09,-1.38,-2.34,-0.07,0.03,0.01,49.68,72.56
10.02,-1.19,-2.55,-0.07,0.01,0.03,35.45,39.56
9.91,-1.18,-2.52,-0.11,0.11,0.04,22.13,23.12
