ax,ay,az,gx,gy,gz,mav,rms
9.5,-1.82,-3.78,-0.06,0.03,0.04,277.49,356.83
9.48,-1.83,-3.79,-0.07,0.05,0.03,282.03,375.32
9.57,-1.79,-3.73,-0.05,0.04,0.01,269.7,352.92
9.54,-1.75,-3.85,-0.06,0.07,0.02,279.36,338.69
9.62,-1.79,-3.79,-0.08,0.02,0.01,306.45,432.79
10.21,-1.83,-3.77,-0.16,-0.13,-0.15,352.46,459.12
10.35,-1.55,-4.03,-0.17,-0.13,-0.51,756.12,1001.81
9.83,-0.64,-4.4,-0.23,-0.2,-0.67,670.8,925.11
9.92,-0.15,-4.49,-0.34,-0.13,-0.69,594.84,752.92
9.71,0.56,-4.42,-0.42,-0.02,-0.74,517.12,598.79
9.62,1.43,-4.4,-0.38,0.15,-0.84,1000.34,1349.05
9.11,2.34,-3.9,-0.43,0.04,-0.91,900.2,1119.27
8.9,2.91,-4.07,-0.42,0.02,-0.93,771.24,966.31
8.72,4.15,-4.12,-0.48,0.12,-1.0,1033.31,1333.2
7.69,4.63,-3.43,-0.51,0.14,-1.04,1018.96,1258.77
7.59,6.42,-3.93,-0.4,-0.01,-0.96,1056.84,1301.91
6.52,6.83,-3.25,-0.55,-0.05,-1.05,1128.16,1377.03
5.35,7.61,-3.0,-0.44,-0.02,-0.85,907.1,1124.79
4.96,8.28,-2.59,-0.41,-0.01,-0.81,907.73,1151.49
4.53,8.89,-2.87,-0.39,0.09,-0.81,1188.75,1453.22
3.43,8.7,-1.53,-0.51,0.06,-0.95,1027.69,1250.78
2.82,9.56,-1.7,-0.5,-0.01,-0.98,984.36,1141.38
1.29,9.05,-1.26,-0.5,0.01,-0.87,1107.15,1317.43
0.33,9.59,-0.65,-0.58,-0.03,-0.76,884.72,1063.53
-0.7,9.83,0.2,-0.58,-0.1,-0.72,713.92,798.23
-1.06,9.47,0.61,-0.57,-0.37,-0.64,637.61,765.83
-1.24,9.22,1.19,-0.47,-0.47,-0.56,427.24,490.66
-1.68,9.15,1.54,-0.34,-0.24,-0.33,300.46,331.05
-1.99,9.39,1.75,-0.24,-0.03,-0.23,258.6,287.96
-2.24,9.13,1.79,-0.12,0.1,-0.1,176.53,195.88
-2.24,9.15,1.73,-0.09,-0.06,0.05,161.47,181.79
-2.24,9.19,1.68,-0.07,0.05,0.06,129.02,143.42
-2.24,9.14,1.68,0.04,0.17,0.21,109.79,141.63
-1.99,9.3,1.48,0.13,0.3,0.39,98.0,113.96
-2.27,9.34,1.56,0.14,0.26,0.46,127.56,184.29
-0.5,9.28,0.85,0.3,0.28,0.85,261.72,479.28
0.33,9.55,0.21,0.28,0.27,0.9,261.72,479.28
0.76,9.59,0.45,0.27,0.21,0.82,378.37,585.08
2.08,9.29,-0.69,0.38,-0.06,0.95,377.32,526.05
2.78,9.11,-1.07,0.4,0.05,1.06,566.31,823.68
3.74,8.83,-1.5,0.39,0.07,1.12,566.31,823.68
4.78,8.39,-1.46,0.34,-0.01,1.13,816.17,1078.85
6.62,7.74,-2.45,0.31,-0.11,0.92,889.35,1246.03
6.88,7.44,-2.58,0.3,0.0,0.78,670.29,803.06
6.82,6.62,-2.55,0.34,0.05,0.75,523.91,604.64
7.01,6.04,-2.69,0.41,0.04,0.84,435.75,485.98
8.07,5.12,-3.51,0.48,-0.01,1.03,672.35,1016.01
8.67,4.68,-3.74,0.48,-0.04,1.01,672.35,1016.01
8.92,3.63,-4.11,0.23,-0.14,0.83,749.58,1021.37
9.27,2.54,-4.23,0.21,0.07,0.72,481.79,613.22
9.3,1.81,-4.03,0.13,0.13,0.72,546.02,696.71
9.7,1.14,-4.25,0.14,-0.0,0.73,479.95,594.63
9.74,1.01,-4.38,0.16,0.01,0.72,479.95,594.63
9.79,0.03,-4.23,-0.02,0.03,0.42,412.86,497.84
9.46,-0.43,-4.09,0.12,0.06,0.44,309.01,368.21
9.74,-0.9,-4.19,-0.0,0.09,0.38,316.88,378.45
9.98,-0.82,-4.3,0.0,0.13,0.29,381.3,537.28
9.72,-1.09,-3.95,0.04,0.1,0.28,299.1,354.71
