ax,ay,az,gx,gy,gz,mav,rms
9.37,-0.13,-4.77,0.01,0.04,0.1,450.02,538.79
9.32,-0.24,-4.94,-0.04,0.09,0.11,423.94,505.7
9.38,-0.21,-5.04,-0.08,0.01,0.01,423.94,505.7
9.8,-0.14,-5.24,-0.16,0.08,-0.12,412.79,542.75
9.03,-0.08,-4.62,-0.18,0.17,-0.26,512.01,678.07
10.08,0.41,-5.15,-0.22,0.09,-0.4,778.32,1074.85
9.43,0.91,-4.9,-0.33,-0.0,-0.65,721.76,945.96
9.47,1.5,-4.86,-0.42,0.02,-0.75,664.85,827.23
9.19,2.57,-4.53,-0.39,-0.01,-0.82,1521.44,1826.94
9.15,3.8,-4.74,-0.35,0.07,-0.89,1061.88,1306.68
8.44,4.08,-4.12,-0.39,0.12,-0.94,1061.88,1306.68
7.86,5.27,-3.82,-0.46,-0.02,-0.92,1257.25,1491.21
7.51,5.85,-3.78,-0.52,-0.02,-1.04,1049.78,1274.43
7.05,6.77,-3.69,-0.49,-0.05,-1.06,863.48,1021.61
6.21,7.41,-3.17,-0.47,0.04,-1.08,863.48,1021.61
5.61,8.22,-3.32,-0.4,-0.04,-1.09,864.83,1047.42
3.14,7.8,-1.09,-0.67,-0.11,-1.31,966.75,1215.93
1.84,8.64,-1.5,-0.33,0.25,-1.06,1124.31,1339.6
1.66,9.73,-1.51,-0.41,0.15,-0.95,901.34,1096.39
0.47,9.71,-1.07,-0.37,0.19,-0.85,850.59,1080.98
0.21,9.97,-1.05,-0.45,-0.05,-0.84,850.59,1080.98
-0.45,9.17,-0.75,-0.44,-0.24,-0.82,552.22,605.12
-2.07,9.47,-0.39,-0.41,0.06,-0.75,339.33,358.98
-3.07,9.02,0.19,-0.32,0.01,-0.55,241.15,254.25
-3.33,9.38,0.46,-0.14,-0.06,-0.11,177.09,209.68
-3.22,9.44,0.43,-0.07,0.01,0.11,177.09,209.68
-3.04,9.19,0.57,-0.03,0.11,0.2,130.46,138.64
-2.99,9.3,0.39,0.14,0.16,0.59,118.85,151.47
-2.13,9.49,0.17,0.22,0.16,0.87,271.63,451.2
-0.78,9.73,-0.32,0.25,0.18,0.93,271.63,451.2
0.41,9.49,-0.37,0.28,-0.1,0.69,292.79,417.84
0.68,9.58,-0.8,0.31,-0.09,0.63,292.79,417.84
0.81,9.67,-2.03,0.35,0.09,0.71,315.19,435.84
1.47,9.39,-1.9,0.35,0.28,0.85,420.45,579.87
2.4,9.12,-2.25,0.43,0.11,1.03,420.45,579.87
3.65,8.79,-2.94,0.44,0.01,1.17,700.1,1020.84
5.24,8.04,-3.31,0.31,0.01,1.09,1018.43,1358.27
5.69,7.39,-3.51,0.21,0.11,1.01,903.07,1190.11
6.11,7.14,-3.95,0.21,0.14,1.02,903.07,1190.11
7.22,6.28,-3.79,0.2,-0.08,1.04,923.41,1201.19
7.72,5.45,-4.28,0.2,-0.0,1.02,923.41,1201.19
8.32,4.35,-4.16,0.21,0.08,1.01,836.29,1029.63
8.94,3.52,-4.23,0.16,0.07,0.89,581.79,668.92
9.3,3.07,-4.61,0.11,0.06,0.73,581.79,668.92
9.18,2.28,-4.37,0.05,0.06,0.63,616.78,742.46
9.4,1.56,-4.3,0.09,0.16,0.66,533.5,627.26
9.86,0.84,-4.34,0.05,0.03,0.59,490.24,676.44
9.77,0.53,-4.45,-0.01,0.06,0.37,385.93,441.36
9.55,0.41,-4.28,0.05,0.14,0.33,345.02,401.24
9.58,-0.23,-3.75,0.1,0.16,0.42,279.85,327.59
10.13,-0.6,-4.02,0.07,0.13,0.28,353.91,492.97
9.86,-0.77,-4.11,-0.04,0.1,0.23,546.13,793.19
10.07,-0.92,-3.72,-0.11,0.13,0.11,398.68,494.99
9.84,-0.9,-3.6,-0.06,-0.0,-0.1,455.41,555.43
