ax,ay,az,gx,gy,gz,mav,rms
9.67,-1.57,-3.69,-0.05,0.07,0.03,178.1,209.46
9.73,-1.56,-3.72,-0.06,0.05,0.01,269.9,360.87
10.1,-1.5,-3.69,-0.08,-0.02,-0.07,373.98,526.06
10.35,-1.18,-4.09,-0.16,-0.07,-0.35,356.58,516.44
9.66,-0.91,-3.93,-0.15,-0.15,-0.41,356.58,516.44
9.74,-0.42,-3.87,-0.29,-0.14,-0.56,594.35,803.54
9.51,0.32,-4.32,-0.37,-0.17,-0.65,442.22,570.5
9.45,0.83,-4.81,-0.38,-0.09,-0.59,442.22,570.5
9.74,1.52,-4.74,-0.39,-0.04,-0.61,548.2,679.71
9.02,1.8,-4.19,-0.28,0.18,-0.56,761.19,1081.62
9.64,3.04,-4.64,-0.32,-0.09,-0.63,717.85,937.73
8.95,3.53,-4.41,-0.4,-0.05,-0.79,717.85,937.73
8.89,4.34,-4.25,-0.53,0.1,-0.96,791.5,1001.89
7.82,5.02,-3.74,-0.53,0.06,-1.01,791.5,1001.89
7.04,6.03,-3.59,-0.52,-0.05,-0.93,641.68,786.64
6.84,6.94,-3.36,-0.48,-0.0,-0.96,817.63,1081.09
5.29,7.3,-2.97,-0.45,0.18,-0.87,858.66,1116.84
5.04,8.04,-2.61,-0.44,0.06,-0.85,803.65,1012.26
4.5,8.26,-2.3,-0.43,0.08,-0.85,803.65,1012.26
4.13,8.96,-2.29,-0.56,0.12,-0.95,929.8,1172.65
2.54,9.12,-1.42,-0.6,0.04,-0.88,813.27,1019.66
1.77,9.07,-1.06,-0.48,-0.06,-0.8,813.27,1019.66
0.73,10.04,-0.27,-0.51,-0.08,-0.62,673.9,812.78
0.34,10.11,-0.06,-0.42,-0.11,-0.62,612.82,756.62
-0.27,9.56,0.22,-0.45,-0.24,-0.69,468.94,523.63
-0.93,9.6,0.6,-0.52,-0.23,-0.79,473.55,535.69
-1.49,9.04,1.36,-0.43,-0.16,-0.75,376.99,426.98
-2.42,9.02,1.39,-0.28,-0.27,-0.56,376.99,426.98
-2.95,8.97,1.8,-0.08,0.23,-0.17,230.16,261.23
-3.21,9.14,1.47,-0.03,0.25,-0.07,155.88,178.04
-3.04,9.03,1.29,-0.04,0.17,0.01,135.11,151.79
-2.85,8.99,1.42,0.01,0.25,0.15,134.5,178.34
-3.19,8.92,1.28,0.05,0.26,0.36,99.85,109.42
-2.8,9.16,0.88,0.11,0.35,0.58,118.98,162.77
-1.85,9.33,0.58,0.21,0.29,0.65,201.0,304.22
-1.29,9.73,0.13,0.24,0.2,0.72,168.87,299.67
-0.81,9.49,0.1,0.32,0.08,0.91,171.37,240.86
0.07,9.18,-0.45,0.36,-0.03,1.14,274.77,427.38
1.86,9.48,-1.17,0.44,-0.03,1.26,405.69,597.4
3.73,9.09,-1.35,0.2,-0.23,0.98,599.39,876.75
4.34,8.9,-1.82,0.1,-0.09,0.74,712.57,1052.02
4.27,8.35,-2.2,0.16,0.04,0.68,443.25,520.38
4.64,8.37,-2.17,0.22,0.14,0.8,469.8,611.92
5.42,7.7,-2.14,0.22,-0.04,1.08,529.32,686.97
6.55,6.93,-2.65,0.3,-0.05,1.23,546.33,827.61
7.56,6.33,-3.02,0.37,0.01,1.26,590.72,863.33
8.46,5.01,-3.16,0.38,-0.01,1.1,665.27,880.94
8.56,3.67,-3.5,0.43,-0.08,0.96,499.91,667.78
9.17,3.01,-4.07,0.48,-0.07,0.94,451.49,552.28
9.82,2.1,-4.34,0.42,0.05,0.84,595.95,827.65
9.68,1.16,-4.21,0.27,0.03,0.62,458.72,555.03
9.68,0.78,-4.2,0.21,0.05,0.51,364.58,429.76
9.69,0.37,-4.24,0.16,0.08,0.46,414.83,648.0
9.79,-0.08,-4.2,0.1,0.11,0.46,452.43,584.78
9.87,-0.67,-4.0,0.02,0.11,0.4,392.52,577.92
9.86,-0.94,-4.03,-0.01,0.08,0.26,314.18,348.17
9.55,-1.07,-3.99,-0.0,0.13,0.24,314.18,348.17
9.41,-1.53,-3.62,0.02,0.15,0.31,309.3,372.31
9.94,-1.83,-3.69,-0.0,0.1,0.2,241.72,289.54
9.79,-1.93,-3.74,-0.04,0.03,0.06,241.72,289.54
9.63,-1.81,-3.71,-0.03,0.01,-0.13,359.32,617.71
