ax,ay,az,gx,gy,gz,mav,rms
9.62,-1.23,-4.07,-0.07,0.05,0.05,366.58,520.62
9.32,-1.2,-4.03,-0.06,0.02,0.03,326.12,407.94
9.5,-1.37,-4.0,-0.05,0.07,0.07,417.99,595.78
9.65,-1.34,-4.03,-0.07,0.04,0.04,305.3,371.98
9.51,-1.33,-4.03,-0.08,0.01,0.01,402.86,546.98
9.36,-1.36,-4.05,-0.13,0.06,0.03,402.86,546.98
9.56,-1.4,-4.05,-0.09,0.08,0.05,347.27,541.35
9.48,-1.33,-4.19,-0.06,0.0,0.0,355.78,436.57
9.36,-1.33,-4.13,-0.03,0.03,0.01,355.78,436.57
9.34,-1.47,-4.1,-0.06,0.08,0.04,363.45,477.83
9.56,-1.33,-4.1,-0.06,0.06,0.04,339.69,416.21
9.64,-1.26,-4.14,-0.07,0.07,0.04,396.17,494.7
9.51,-1.42,-3.99,-0.1,0.07,0.04,444.78,638.13
9.52,-1.42,-3.99,-0.09,0.07,0.04,273.07,311.98
9.88,-1.42,-4.19,-0.09,0.03,-0.01,444.36,695.66
10.28,-1.41,-4.27,-0.21,-0.1,-0.26,561.42,768.77
9.89,-0.86,-4.36,-0.23,-0.11,-0.5,604.08,851.99
9.95,-0.12,-4.69,-0.4,-0.03,-0.66,844.7,1149.34
9.57,0.56,-4.35,-0.43,0.05,-0.8,867.75,1131.85
9.68,1.5,-4.44,-0.46,0.05,-0.87,720.18,946.58
9.46,2.11,-4.15,-0.54,0.04,-0.95,830.89,1048.77
9.25,3.59,-4.12,-0.55,-0.09,-1.09,1199.74,1504.56
8.72,4.54,-4.06,-0.6,-0.1,-1.2,1158.21,1443.32
7.64,5.33,-3.64,-0.54,-0.03,-1.27,1217.05,1495.31
7.02,6.47,-3.57,-0.48,-0.06,-1.27,1404.42,1588.9
5.76,6.76,-2.73,-0.61,0.02,-1.37,1272.84,1455.36
4.67,8.72,-3.26,-0.46,-0.05,-1.13,1093.09,1305.96
3.38,8.64,-2.25,-0.7,-0.09,-1.1,1310.6,1451.38
2.1,8.81,-1.64,-0.53,-0.13,-1.02,1226.97,1444.76
1.39,9.51,-1.4,-0.57,-0.15,-0.96,1176.53,1356.49
0.18,9.52,-0.77,-0.58,-0.19,-0.81,836.0,921.46
-0.64,9.66,-0.44,-0.6,-0.12,-0.77,659.82,712.95
-1.3,9.44,0.38,-0.65,-0.3,-0.78,624.38,793.4
-1.99,8.79,1.15,-0.54,-0.38,-0.66,386.29,430.22
-2.51,8.99,1.43,-0.35,-0.03,-0.47,318.13,371.37
-3.14,9.09,1.84,-0.17,0.25,-0.29,245.73,280.42
-3.65,8.81,1.64,-0.12,0.14,-0.17,211.44,254.48
-3.58,8.81,1.59,-0.05,0.01,0.08,180.28,204.43
-3.68,8.84,1.38,0.02,0.23,0.25,158.74,208.35
-3.33,9.05,1.35,0.1,0.23,0.42,164.33,263.69
-3.15,9.19,1.16,0.14,0.28,0.56,117.76,127.36
-2.37,9.36,0.84,0.2,0.22,0.86,132.52,180.55
-1.21,9.17,0.34,0.31,0.26,1.23,211.59,345.66
0.62,9.31,-0.29,0.37,0.17,1.37,393.79,559.95
2.23,9.64,-0.6,0.32,-0.01,1.28,512.38,816.57
3.94,9.22,-1.17,0.25,-0.15,0.96,560.57,820.41
4.4,8.84,-1.34,0.23,0.02,0.7,672.18,1054.09
4.37,8.52,-1.44,0.29,0.14,0.61,583.37,763.68
4.65,8.4,-1.76,0.37,-0.02,0.73,563.79,831.0
5.23,7.93,-2.12,0.39,0.05,0.91,583.67,898.36
6.36,7.39,-2.9,0.39,0.15,1.1,632.88,831.43
7.07,6.43,-2.97,0.37,0.09,1.17,580.51,713.1
8.2,5.59,-3.35,0.33,-0.01,1.15,819.78,1154.16
8.94,4.41,-3.54,0.29,0.05,1.03,601.85,770.66
9.26,3.73,-3.6,0.26,0.1,0.9,759.69,981.55
9.19,2.52,-3.56,0.3,-0.05,0.8,735.74,940.41
9.34,1.9,-4.07,0.32,-0.18,0.79,533.41,674.28
9.58,1.32,-4.22,0.29,-0.04,0.77,670.57,869.42
9.83,0.04,-4.15,0.3,0.16,0.75,565.23,767.83
9.7,-0.25,-4.14,0.24,0.14,0.69,479.31,630.35
9.92,-0.88,-4.39,0.16,-0.2,0.55,597.72,790.83
9.74,-1.47,-4.6,0.06,0.03,0.34,511.16,668.74
9.69,-1.7,-4.33,-0.05,0.36,0.15,400.48,486.42
