ax,ay,az,gx,gy,gz,mav,rms
2.82,8.12,2.71,0.32,-0.01,1.97,791.34,952.58
6.28,8.03,1.06,0.25,-0.28,1.81,804.9,999.09
9.16,7.73,1.94,-0.12,0.17,0.1,637.49,783.08
3.13,8.26,2.7,-0.17,-0.01,0.0,608.74,763.47
5.76,8.3,2.03,0.0,-0.25,0.06,645.52,800.46
4.33,8.59,2.18,-0.13,-0.04,-0.05,590.41,709.53
6.66,8.03,2.06,-0.18,-0.09,-0.38,614.37,749.04
6.06,7.96,2.5,-0.6,-0.19,-1.33,728.78,955.41
5.0,7.61,2.79,-0.57,0.33,-2.51,715.6,937.98
0.6,5.63,3.89,-0.49,0.41,-3.29,796.79,1029.93
-4.8,3.77,3.52,-0.02,0.51,-3.38,733.55,944.8
-7.69,2.62,2.23,-0.07,0.88,-3.29,683.32,785.8
-9.94,0.52,3.91,-0.04,0.39,-2.84,597.8,677.97
-10.66,-1.72,4.15,-0.09,-0.4,-2.58,516.17,583.65
-11.45,-1.51,4.22,-0.06,-0.16,-1.22,580.31,680.11
-9.6,-2.01,4.37,-0.1,0.04,-0.27,561.27,650.16
-9.1,-2.15,4.02,-0.04,0.29,-0.0,500.41,605.35
-8.13,-1.98,3.78,-0.04,0.35,0.1,577.14,677.52
-7.76,-2.13,3.41,-0.04,0.3,0.04,532.23,615.4
-8.73,-2.07,3.57,-0.13,-0.09,0.16,527.23,587.51
-10.39,-2.16,4.23,-0.13,-0.07,0.76,507.46,583.45
-13.67,-2.3,4.86,-0.07,0.05,2.92,573.86,669.46
