ax,ay,az,gx,gy,gz,mav,rms
2.35,7.37,2.48,0.08,-0.35,2.28,847.88,1099.31
4.44,8.19,2.92,0.05,-0.33,1.77,788.59,971.42
9.9,7.95,1.59,0.06,-0.24,0.88,701.61,808.85
4.9,8.23,1.67,-0.11,0.25,-0.29,656.78,766.39
3.5,8.03,2.43,-0.14,-0.05,0.01,661.3,760.56
4.58,8.22,2.88,-0.0,-0.07,0.01,656.19,822.58
4.78,8.52,2.74,-0.1,-0.13,-0.21,668.71,781.81
8.51,8.2,1.93,-0.27,-0.17,-1.15,628.19,783.58
5.89,8.03,1.98,-0.36,0.13,-2.33,719.47,928.63
0.87,7.08,1.69,-0.39,0.34,-3.08,867.88,1150.02
-4.23,4.83,2.58,-0.31,0.89,-3.32,771.74,1027.89
-6.76,3.07,2.91,0.06,-0.87,-2.85,787.42,920.03
-7.53,2.45,3.11,0.01,-0.31,-2.48,715.62,836.56
-7.77,0.05,3.43,-0.04,0.41,-2.87,630.68,709.77
-11.72,-1.65,3.49,0.02,-0.32,-2.2,565.36,627.92
-11.99,-0.78,3.54,-0.05,0.18,-0.43,510.95,574.84
-10.28,-1.53,3.29,-0.08,-0.03,-0.09,516.19,578.72
-8.84,-1.5,2.93,-0.1,0.25,0.1,496.99,569.3
-9.21,-1.52,3.43,-0.08,0.23,0.13,547.15,624.1
-11.7,-0.89,2.74,-0.13,0.74,0.95,599.9,783.68
-14.48,-0.81,2.49,-0.38,0.24,2.44,548.38,650.63
