ax,ay,az,gx,gy,gz,mav,rms
8.55,4.78,-1.61,0.52,0.51,2.0,695.6,832.52
11.06,3.12,-1.32,0.29,0.09,1.3,556.82,684.0
9.81,2.6,-1.31,0.17,-0.16,0.95,453.39,514.13
10.08,1.65,-0.84,0.07,-0.02,0.93,317.76,355.1
10.65,1.13,-1.24,0.03,0.06,0.64,322.52,399.4
11.67,1.0,-1.85,-0.03,-0.15,0.26,281.58,362.33
10.49,0.96,-1.47,-0.01,0.01,0.0,324.6,438.32
10.12,1.18,-1.64,-0.09,-0.01,-0.02,703.93,1003.08
10.11,0.96,-1.4,-0.1,0.08,-0.06,763.03,1120.86
9.99,1.32,-1.21,-0.09,0.06,-0.0,500.95,588.07
11.02,1.03,-1.14,-0.05,-0.13,-0.19,517.36,618.35
11.78,1.35,-1.61,-0.15,0.25,-0.97,553.78,691.33
10.68,2.56,-1.35,-0.32,-0.01,-1.29,735.62,982.29
11.41,3.68,-2.06,-0.7,0.01,-1.91,636.42,876.71
10.15,5.27,-2.37,-1.1,0.03,-2.7,1036.55,1364.12
4.51,5.72,-0.28,-0.96,-0.03,-3.13,1200.93,1518.54
1.92,7.03,1.46,-1.02,-0.58,-2.9,915.54,1143.67
-0.23,8.86,1.6,-0.87,-0.64,-2.18,1122.0,1424.71
-3.36,7.55,3.76,-0.46,-0.37,-1.11,1097.82,1324.92
-4.44,9.11,3.55,0.16,0.18,0.59,898.37,975.48
-3.52,8.23,2.95,0.55,0.17,1.94,769.0,850.2
0.15,8.15,1.61,0.9,0.32,2.86,737.04,844.25
