ax,ay,az,gx,gy,gz,mav,rms
8.96,3.71,-2.21,0.51,0.37,2.22,907.99,1018.71
9.89,1.73,-2.3,0.44,0.14,2.05,812.86,881.59
12.13,0.41,-2.52,0.27,0.47,1.38,681.6,757.88
12.88,0.04,-2.71,-0.02,0.17,0.4,481.64,540.18
10.28,0.31,-1.59,-0.11,0.02,-0.24,368.44,426.14
9.22,0.6,-1.18,-0.03,-0.07,-0.06,267.51,317.72
9.71,2.72,0.16,0.78,0.48,2.52,527.67,735.23
11.5,1.42,-0.58,0.41,0.02,2.01,441.31,572.87
13.01,-0.05,0.34,0.11,-0.32,1.13,347.04,406.55
11.27,0.27,0.57,-0.06,0.08,-0.13,347.68,420.69
9.85,0.88,-0.02,0.06,0.02,-0.01,298.63,328.56
10.67,0.36,0.14,0.01,0.0,0.03,252.49,293.27
10.17,0.78,-0.18,-0.08,-0.07,-0.05,215.02,245.47
10.15,0.83,-0.33,-0.09,-0.0,-0.02,222.02,309.85
11.44,0.82,-0.73,-0.24,-0.28,-0.31,533.32,794.71
12.41,1.28,-0.79,-0.33,-0.09,-1.05,818.0,1247.07
11.95,2.67,-1.19,-0.54,0.24,-1.89,468.36,620.63
9.92,3.49,-0.72,-1.1,0.02,-2.41,739.23,1039.32
7.36,5.05,0.42,-1.39,-0.32,-2.84,592.88,771.92
2.89,6.03,3.09,-1.21,-0.18,-2.83,973.23,1317.89
2.72,6.07,2.46,-1.25,-0.6,-2.52,1181.24,1454.43
-1.58,7.1,3.92,-0.69,0.64,-1.93,866.64,1078.13
-4.26,7.79,5.36,0.05,0.32,0.13,801.83,923.21
-3.11,8.51,4.3,0.64,0.47,1.48,683.75,756.44
0.02,7.02,2.79,0.78,0.03,2.41,573.24,643.41
