ax,ay,az,gx,gy,gz,mav,rms
8.29,-5.86,-3.64,-0.17,-0.11,-0.23,437.14,595.17
8.34,-5.6,-3.57,-0.22,-0.04,-0.4,758.21,1022.6
8.27,-5.11,-3.69,-0.26,-0.06,-0.38,634.69,837.43
8.53,-4.92,-3.89,-0.27,-0.03,-0.36,685.59,876.77
8.54,-4.41,-3.66,-0.26,-0.02,-0.4,561.95,735.33
8.92,-3.94,-3.96,-0.18,-0.05,-0.36,640.77,825.83
8.82,-3.68,-3.9,-0.15,-0.1,-0.31,640.77,825.83
9.08,-3.34,-4.39,-0.08,-0.12,-0.25,795.24,1067.41
9.07,-3.36,-4.82,-0.15,-0.04,-0.43,838.86,1026.34
9.02,-2.79,-4.73,-0.25,0.0,-0.49,805.11,988.75
9.29,-1.99,-4.84,-0.37,-0.09,-0.45,920.9,1180.11
9.11,-1.3,-4.9,-0.25,-0.04,-0.35,920.9,1180.11
9.21,-1.33,-4.66,-0.19,-0.1,-0.25,1066.34,1353.3
9.54,-1.1,-4.96,-0.21,-0.14,-0.28,1458.38,1670.62
9.51,-0.84,-5.18,-0.16,-0.03,-0.36,1458.38,1670.62
9.22,-0.05,-5.18,-0.26,-0.0,-0.5,1062.75,1278.87
9.49,0.18,-5.36,-0.24,-0.14,-0.54,1062.75,1278.87
9.1,1.05,-5.69,-0.27,0.03,-0.58,993.27,1174.16
8.52,1.29,-5.12,-0.21,-0.02,-0.55,1352.03,1568.32
9.0,2.5,-5.82,-0.23,-0.06,-0.53,1066.1,1265.44
8.69,2.84,-5.52,-0.24,0.02,-0.65,1105.22,1285.5
8.19,2.57,-5.15,-0.27,0.03,-0.63,1105.22,1285.5
7.94,4.23,-5.65,-0.18,-0.01,-0.59,1118.08,1265.56
7.92,3.85,-5.26,-0.31,0.06,-0.62,1118.08,1265.56
7.52,5.55,-5.8,-0.21,-0.02,-0.52,873.75,1019.58
7.38,5.8,-5.4,-0.27,-0.0,-0.68,1014.64,1290.19
6.68,6.0,-5.53,-0.33,0.08,-0.61,1014.64,1290.19
5.93,6.08,-4.67,-0.26,0.04,-0.67,904.3,1108.97
5.11,7.5,-4.64,-0.35,0.03,-0.65,1166.14,1430.93
4.75,7.98,-4.27,-0.44,0.03,-0.69,878.37,1077.19
4.18,7.01,-3.47,-0.46,-0.01,-0.66,949.11,1157.99
3.88,8.65,-3.78,-0.45,-0.19,-0.66,999.05,1231.51
3.11,9.73,-3.64,-0.4,-0.19,-0.69,871.9,1128.95
2.66,8.93,-3.42,-0.3,-0.22,-0.61,891.74,1121.16
1.69,9.32,-3.39,-0.3,-0.15,-0.46,728.92,964.29
1.53,8.91,-2.94,-0.21,0.03,-0.38,667.11,772.74
1.11,9.1,-2.78,-0.17,-0.06,-0.18,879.57,1133.24
0.67,9.27,-2.5,-0.11,0.08,-0.06,760.97,1024.02
0.62,9.37,-2.56,-0.04,0.1,0.04,605.82,785.41
0.94,9.62,-2.82,0.01,0.02,0.1,534.64,703.74
1.14,9.42,-2.98,0.03,0.08,0.14,500.84,617.94
1.24,9.45,-3.12,-0.0,0.04,0.11,633.12,805.83
1.36,9.39,-3.28,-0.03,0.02,0.11,423.61,552.27
1.52,9.38,-3.31,-0.03,0.11,0.17,404.92,478.82
1.51,9.17,-3.02,-0.03,0.11,0.25,275.61,322.28
1.75,9.15,-3.05,0.03,0.17,0.4,242.81,272.56
2.07,9.42,-3.01,0.09,0.27,0.52,385.52,554.59
2.83,8.84,-3.15,0.11,0.22,0.63,410.21,694.05
3.42,8.49,-3.28,0.13,0.21,0.77,338.21,415.91
4.17,8.2,-3.33,0.14,0.18,0.88,342.84,476.85
5.03,7.72,-3.62,0.16,0.0,0.92,414.84,697.89
6.0,7.52,-3.92,0.13,-0.03,0.91,382.2,535.04
6.63,6.44,-3.91,0.15,-0.09,0.79,425.49,594.03
7.02,5.79,-4.17,0.22,0.02,0.71,492.16,632.47
7.08,5.19,-4.64,0.33,0.26,0.72,484.8,717.87
7.78,5.05,-4.82,0.32,0.15,0.73,473.71,593.18
8.37,4.43,-5.03,0.22,0.02,0.68,640.82,844.82
8.35,3.75,-5.11,0.31,0.11,0.77,459.76,577.43
8.52,2.75,-4.78,0.2,0.17,0.86,483.83,667.21
9.04,1.81,-4.96,0.1,0.05,0.85,586.83,897.05
9.4,1.03,-5.04,0.09,0.14,0.73,569.12,707.49
9.46,0.46,-4.79,0.05,0.16,0.66,448.06,598.74
9.41,0.0,-4.74,0.09,0.07,0.65,424.57,488.4
9.15,-0.67,-4.57,0.19,0.07,0.69,515.01,698.2
9.44,-1.25,-4.57,0.18,0.11,0.76,420.16,472.46
9.46,-2.43,-4.59,0.13,0.01,0.62,442.68,528.31
9.25,-2.45,-4.76,0.13,0.03,0.5,443.31,535.37
8.83,-3.08,-4.58,0.16,0.07,0.52,314.24,377.46
8.49,-3.82,-4.25,0.17,0.11,0.5,498.43,746.64
8.59,-3.95,-4.36,0.16,0.18,0.5,335.06,398.96
8.54,-4.63,-4.23,0.13,0.05,0.54,314.69,388.9
8.29,-5.26,-4.03,0.1,0.04,0.49,393.45,511.84
8.28,-5.54,-4.05,0.06,0.1,0.31,264.69,331.38
