ax,ay,az,gx,gy,gz,mav,rms
8.2,3.24,-0.18,0.54,0.4,1.32,591.34,676.67
10.07,1.94,0.45,-0.12,0.24,1.18,523.3,591.61
10.01,0.37,2.37,-0.04,0.27,0.47,522.72,589.51
10.02,1.4,0.48,-0.09,0.05,0.23,411.04,484.49
9.92,1.7,0.85,-0.03,0.04,-0.1,375.45,409.79
10.05,1.99,0.96,0.04,0.01,0.01,296.38,333.11
9.8,1.84,1.19,-0.06,0.06,-0.01,376.63,477.37
9.89,1.79,0.85,-0.01,-0.01,0.03,741.06,1038.06
9.96,1.55,0.95,-0.06,-0.13,-0.16,683.8,897.07
9.96,-0.13,1.08,-0.24,-0.18,-0.85,606.76,722.89
8.34,1.31,-0.1,-0.57,-0.28,-2.14,489.7,562.48
5.86,4.3,0.77,-1.1,-0.2,-2.66,522.14,602.27
4.62,6.38,1.46,-1.13,0.05,-2.95,476.36,584.56
0.54,9.35,3.36,-0.63,0.23,-3.31,471.22,539.05
-1.4,11.53,2.79,-0.38,-0.06,-2.55,630.57,976.24
-2.84,13.15,2.21,0.02,-0.03,-1.17,1376.15,1762.22
-2.13,11.08,2.43,-0.26,0.06,0.29,786.3,896.67
-1.1,11.28,1.9,-0.04,0.31,1.08,687.68,726.71
-0.19,12.32,2.54,0.3,0.24,2.02,437.64,490.66
1.1,10.98,2.42,0.42,-0.02,2.75,403.73,457.18
