ax,ay,az,gx,gy,gz,mav,rms
8.66,2.49,1.36,0.19,0.03,1.51,489.64,568.2
9.77,0.97,0.29,0.27,0.05,0.97,556.9,693.87
10.31,1.21,0.4,0.02,0.18,0.4,420.11,561.13
9.9,1.62,1.5,0.01,0.16,-0.04,351.91,415.38
9.89,2.7,0.51,-0.05,0.05,0.02,394.75,476.34
9.93,2.58,0.71,-0.08,0.07,-0.03,269.93,298.57
9.61,2.46,0.97,-0.12,0.05,0.04,262.69,315.47
9.72,2.13,1.06,-0.1,0.04,-0.01,329.66,421.61
9.71,2.09,1.02,-0.07,0.01,-0.01,627.32,847.02
9.87,0.83,1.27,-0.13,-0.29,-0.28,439.24,518.68
10.06,0.19,0.57,-0.39,-0.38,-1.27,370.5,443.36
7.3,3.72,0.39,-0.64,-0.2,-1.74,431.56,516.09
6.28,4.91,0.84,-0.65,-0.06,-1.98,450.46,523.4
5.24,6.89,0.74,-0.59,-0.09,-2.09,458.29,551.3
3.71,9.71,0.51,-0.82,0.32,-2.16,600.31,774.76
1.75,9.79,1.85,-0.74,0.41,-2.22,1297.1,1697.26
-1.58,11.3,3.69,-0.08,0.25,0.5,994.6,1283.47
-0.87,11.96,2.98,0.14,0.22,1.46,843.09,990.12
0.05,11.22,3.11,0.31,0.1,2.53,688.69,783.14
