ax,ay,az,gx,gy,gz,mav,rms
10.08,-0.22,-0.44,-0.08,0.05,0.01,8.37,12.02
10.27,-0.24,-0.51,-0.08,0.06,0.01,8.37,12.02
10.19,-0.2,-0.43,-0.09,0.05,0.02,7.51,19.53
10.14,-0.2,-0.46,-0.08,0.08,0.02,9.15,25.97
10.19,-0.13,-0.41,-0.07,0.05,0.02,16.87,44.89
10.14,-0.23,-0.41,-0.06,0.03,0.03,15.04,29.57
10.13,-0.18,-0.36,-0.08,0.05,0.01,9.6,15.1
10.23,-0.23,-0.35,-0.07,0.01,0.02,13.43,27.58
10.13,-0.16,-0.44,-0.05,0.04,0.04,27.19,55.52
10.2,-0.23,-0.43,-0.06,0.02,0.02,14.96,26.12
10.74,-0.34,0.04,-0.1,-0.05,-0.02,153.16,249.96
10.67,-0.06,-0.28,-0.08,-0.38,-0.12,155.64,217.43
10.96,0.07,-1.72,0.04,-0.34,-0.49,258.56,369.51
10.68,0.88,-1.88,-0.06,-0.14,-0.79,382.53,528.12
10.49,1.89,-1.6,-0.07,-0.08,-0.89,547.4,768.51
10.08,2.39,-2.0,-0.14,-0.1,-0.94,529.7,826.54
9.34,3.35,-1.66,-0.31,0.07,-0.99,668.68,926.94
9.01,4.14,-1.67,-0.41,0.0,-1.01,568.99,793.06
8.72,5.41,-1.7,-0.36,-0.3,-1.08,697.49,910.71
8.95,6.11,-1.31,-0.42,-0.36,-1.15,697.49,910.71
6.67,6.07,-1.57,-0.44,0.11,-1.27,591.52,801.16
5.63,7.54,-0.83,-0.32,0.11,-1.02,640.89,861.08
4.84,8.51,-0.68,-0.34,0.02,-1.0,675.14,879.42
4.13,8.89,-1.23,-0.41,0.05,-1.08,666.26,850.73
2.77,9.0,-0.19,-0.45,0.0,-1.18,681.02,819.55
1.84,8.94,-0.02,-0.51,-0.05,-1.2,489.61,544.5
0.03,9.53,0.68,-0.5,-0.12,-0.93,439.72,525.48
-0.74,9.9,1.02,-0.45,0.05,-0.79,348.03,380.39
-1.53,9.26,1.38,-0.4,0.12,-0.68,248.79,263.94
-2.0,9.08,1.46,-0.22,-0.03,-0.47,159.17,177.08
-2.41,8.85,1.83,-0.28,0.21,-0.43,261.46,444.76
-3.23,8.68,2.37,-0.19,0.18,-0.4,222.88,332.87
-2.55,8.75,1.8,-0.15,0.13,-0.29,144.31,159.35
-3.43,8.56,1.87,-0.02,0.18,0.01,114.89,126.73
-3.61,8.61,1.87,-0.03,0.2,0.24,87.19,95.84
-3.28,8.84,1.83,-0.02,0.22,0.38,90.64,137.86
-2.4,8.9,1.44,0.03,0.21,0.42,72.08,101.78
-2.16,9.02,1.28,-0.01,0.32,0.53,122.86,173.43
-1.55,9.3,1.36,0.07,0.21,0.5,89.95,110.18
-1.18,9.43,0.97,0.05,0.12,0.6,115.14,167.03
-0.49,9.61,1.06,0.03,0.07,0.75,169.82,331.51
0.0,9.49,1.08,0.01,-0.01,0.85,169.82,331.51
1.56,9.61,0.5,-0.0,0.37,0.69,193.09,272.84
1.84,9.17,1.03,-0.05,0.39,0.69,264.91,416.21
2.54,9.77,0.98,0.05,-0.11,0.74,263.97,399.66
2.6,9.32,0.62,-0.05,0.07,0.8,263.97,399.66
3.1,8.63,0.62,0.01,0.06,0.89,264.98,359.64
4.38,8.11,0.54,0.02,-0.01,1.21,282.87,398.3
5.93,7.49,0.32,0.08,-0.02,1.17,331.41,510.84
7.14,7.34,0.69,0.11,-0.24,0.84,350.14,478.28
7.29,6.69,-0.41,0.1,0.04,0.82,637.69,1020.14
7.9,6.08,-0.09,0.13,0.0,0.82,444.27,620.16
8.22,5.53,-0.52,0.12,-0.19,0.85,370.47,477.95
9.17,5.13,-0.45,0.13,-0.13,0.85,370.47,477.95
9.11,3.92,-0.82,0.1,0.05,0.69,515.67,691.52
9.24,3.3,-0.83,0.08,-0.13,0.65,406.85,486.51
9.96,3.06,-1.06,0.07,0.01,0.73,395.39,511.96
10.22,2.46,-1.34,0.0,-0.11,0.67,395.39,511.96
10.3,1.95,-1.32,0.03,-0.24,0.58,428.7,605.56
10.09,1.39,-1.42,-0.06,0.12,0.38,382.27,536.18
10.0,1.0,-1.25,-0.02,0.04,0.45,283.44,353.78
10.39,0.37,-1.43,0.01,0.05,0.43,264.77,339.25
10.2,-0.06,-1.51,0.03,0.12,0.34,175.72,187.67
11.03,-0.07,-1.59,0.01,-0.07,0.09,122.91,129.87
10.22,0.06,-1.65,-0.02,0.01,-0.05,87.08,89.77
9.8,0.12,-1.75,-0.08,0.1,0.03,87.08,89.77
