ax,ay,az,gx,gy,gz,mav,rms
10.1,0.07,-0.87,-0.07,0.03,0.01,2.15,2.78
10.13,-0.02,-0.99,-0.06,0.04,0.01,2.15,2.78
10.21,0.24,-0.93,-0.05,0.04,0.01,2.09,3.23
10.18,0.17,-0.95,-0.06,0.05,0.04,3.76,11.94
10.22,0.1,-0.83,-0.08,0.06,0.04,4.88,11.59
10.22,0.01,-0.94,-0.08,0.05,0.03,3.13,7.71
10.2,0.05,-0.81,-0.08,0.05,0.02,3.13,7.71
10.13,0.05,-0.94,-0.08,0.05,0.01,7.14,20.69
10.18,0.11,-0.82,-0.07,0.03,0.02,7.89,19.4
10.29,0.14,-0.98,-0.07,-0.0,-0.08,130.43,204.07
10.72,0.45,-1.19,-0.02,-0.14,-0.17,204.25,336.2
11.09,0.72,-1.95,-0.12,-0.55,-0.63,364.98,491.7
10.34,1.99,-1.45,-0.25,0.33,-1.08,470.46,595.24
10.85,2.48,-1.96,-0.28,0.21,-1.27,721.72,1047.3
9.14,4.12,-1.26,-0.39,0.1,-1.58,725.81,979.33
8.38,4.94,-1.48,-0.39,0.06,-1.57,725.81,979.33
6.33,7.02,-1.3,-0.42,-0.07,-1.25,521.15,692.09
5.84,8.14,-0.9,-0.46,-0.01,-1.27,615.01,860.37
4.48,8.02,-0.28,-0.5,-0.0,-1.26,524.83,621.92
3.11,8.6,-0.05,-0.45,0.07,-1.17,477.59,546.53
1.63,8.43,0.49,-0.49,0.17,-1.05,483.52,594.89
1.26,9.58,0.95,-0.45,0.37,-0.94,429.76,549.2
-0.36,9.85,1.82,-0.37,-0.13,-0.98,407.01,467.43
-0.98,9.3,1.95,-0.34,-0.42,-0.87,409.66,616.54
-1.28,8.77,1.84,-0.3,-0.31,-0.74,286.44,354.49
-1.9,9.07,1.77,-0.27,0.1,-0.63,302.12,450.85
-2.22,8.92,2.28,-0.18,0.16,-0.67,319.32,462.99
-2.77,8.58,2.21,-0.17,0.21,-0.7,260.14,393.84
-3.63,8.15,2.22,-0.12,0.26,-0.66,222.11,288.94
-5.07,7.98,2.14,-0.05,0.26,-0.48,136.89,149.36
-5.4,7.92,1.72,-0.04,0.2,-0.36,132.82,181.33
-5.46,7.89,1.57,-0.01,0.17,-0.16,96.87,108.06
-5.44,7.72,1.78,-0.04,0.22,0.06,81.97,87.92
-5.27,7.83,1.6,-0.02,0.1,0.23,86.18,118.53
-5.16,7.91,1.58,-0.02,0.21,0.37,82.74,102.21
-5.03,8.22,1.4,-0.03,0.15,0.56,91.15,146.73
-4.72,8.55,1.33,-0.07,-0.0,0.73,93.21,130.62
-4.21,8.66,1.1,-0.09,0.07,0.96,105.61,161.89
-2.62,8.52,1.12,-0.14,0.06,1.25,169.61,267.38
-1.1,8.92,1.42,-0.13,-0.05,1.36,254.91,387.61
0.79,9.36,1.32,-0.07,-0.33,1.31,350.98,582.61
1.98,8.7,1.2,-0.05,-0.34,1.19,355.79,533.44
2.94,8.36,1.33,0.06,-0.11,1.08,409.89,571.6
3.79,8.27,1.09,0.17,0.09,1.04,292.92,470.7
4.55,8.24,1.2,0.11,0.12,1.05,315.01,403.38
4.96,7.96,0.96,0.12,0.15,1.2,318.14,461.33
6.92,7.17,0.89,0.1,0.04,1.25,448.77,768.41
7.66,5.88,0.68,0.14,0.02,1.03,348.85,480.41
7.84,5.59,0.66,0.23,0.01,1.03,399.1,564.71
8.61,4.83,0.3,0.31,-0.04,1.09,450.4,577.64
9.1,3.87,-0.22,0.28,-0.2,1.07,345.14,435.46
9.64,2.81,-0.69,0.14,-0.2,1.05,476.54,608.46
10.01,1.99,-0.68,0.03,0.03,0.99,374.68,473.18
10.73,1.25,-0.39,-0.03,0.01,0.76,409.0,622.83
10.46,0.6,-0.85,0.03,-0.0,0.51,276.7,305.72
11.44,0.37,-0.86,0.04,-0.15,0.17,171.09,181.01
10.1,0.56,-1.02,0.05,-0.05,-0.02,142.13,183.2
10.33,0.29,-0.95,-0.09,0.02,0.16,127.92,162.63
9.94,0.15,-0.71,-0.07,0.09,0.01,72.49,75.64
10.18,0.23,-0.65,-0.08,0.08,0.05,50.94,53.83
10.17,0.18,-0.52,-0.07,0.1,0.05,41.98,51.76
10.31,0.21,-0.54,-0.08,0.14,0.02,33.7,49.28
9.92,0.25,-0.69,-0.07,0.13,0.02,24.44,31.72
10.06,0.19,-0.41,-0.12,0.15,0.02,14.86,20.91
