ax,ay,az,gx,gy,gz,mav,rms
10.14,0.46,-0.3,-0.06,0.03,0.03,24.85,45.49
10.16,0.44,-0.37,-0.07,0.05,0.02,16.38,25.02
10.13,0.45,-0.26,-0.07,0.04,0.01,16.38,25.02
10.16,0.45,-0.27,-0.1,0.04,0.01,14.16,23.4
10.11,0.52,-0.27,-0.07,0.04,-0.0,15.55,23.46
10.21,0.5,-0.32,-0.09,0.05,0.0,15.63,38.46
10.26,0.52,-0.32,-0.07,0.05,0.01,15.92,31.96
10.77,0.65,-0.3,-0.11,0.09,-0.04,125.77,224.71
10.86,0.59,-0.5,-0.08,-0.06,-0.25,125.77,224.71
10.83,1.12,-0.57,-0.07,-0.38,-0.53,246.56,372.76
11.0,1.52,-1.33,-0.13,-0.48,-0.81,382.0,568.35
10.03,2.89,-0.75,-0.29,0.41,-1.31,541.39,753.17
8.5,4.2,-0.47,-0.24,0.12,-1.34,503.09,643.76
8.27,5.19,-0.23,-0.27,-0.02,-1.28,503.09,643.76
7.83,5.11,-0.46,-0.3,-0.07,-1.25,570.39,794.71
6.99,6.96,-0.62,-0.36,0.07,-1.17,469.02,624.59
5.84,7.27,-0.04,-0.36,0.1,-1.18,469.02,624.59
4.58,8.19,0.5,-0.4,-0.15,-1.22,583.54,810.01
3.71,8.41,0.33,-0.36,-0.11,-1.19,409.94,490.54
2.7,8.65,0.61,-0.26,0.05,-1.05,409.94,490.54
1.11,9.63,1.52,-0.35,0.09,-0.77,366.26,450.36
0.9,9.59,1.37,-0.22,-0.21,-0.74,306.5,337.09
0.23,9.33,1.13,-0.32,-0.12,-0.65,367.52,524.46
-0.02,9.45,1.39,-0.33,-0.18,-0.7,367.52,524.46
-1.49,9.1,2.01,-0.26,-0.04,-0.5,309.62,468.51
-1.41,9.31,2.01,-0.3,0.01,-0.64,279.43,368.68
-1.7,8.75,2.25,-0.23,-0.02,-0.72,339.71,465.01
-2.86,8.67,2.48,-0.16,0.31,-0.48,206.19,223.24
-3.64,8.73,2.52,-0.09,0.42,-0.28,147.36,157.93
-4.12,8.57,2.28,-0.05,0.34,-0.04,129.44,150.2
-3.97,8.53,2.22,-0.01,0.11,0.24,118.01,139.5
-3.77,8.71,1.87,-0.03,0.1,0.37,91.53,107.14
-3.17,8.76,1.73,0.01,0.28,0.57,113.78,181.04
-2.83,8.54,2.03,0.03,0.13,0.68,97.93,137.94
-2.31,8.76,1.67,0.11,-0.1,0.88,97.93,137.94
-0.64,9.26,1.24,0.18,-0.13,1.12,237.49,403.77
0.8,9.4,1.05,0.27,-0.2,1.06,408.33,786.88
1.54,9.39,0.64,0.08,0.04,1.0,408.33,786.88
2.17,9.24,0.88,0.12,0.28,0.87,375.15,576.77
2.98,9.05,0.96,-0.03,-0.0,0.72,358.94,512.65
3.98,8.9,0.67,0.08,0.09,0.73,379.44,444.89
4.53,8.79,0.65,0.14,0.18,0.69,294.05,405.13
4.9,8.39,0.88,0.08,0.0,0.69,515.82,857.16
5.39,8.07,0.53,0.09,-0.07,0.67,357.02,453.88
5.94,7.77,0.33,0.03,-0.02,0.63,583.75,934.2
6.34,7.17,0.21,0.1,-0.03,0.68,393.89,581.15
7.0,6.9,0.01,0.16,-0.03,0.83,522.98,780.68
7.16,6.43,-0.26,0.14,-0.08,0.92,480.62,700.05
8.1,5.64,-0.33,0.14,-0.01,1.05,666.0,1017.05
9.17,4.3,-0.49,0.15,-0.05,0.98,539.21,679.51
9.06,3.73,-0.69,0.14,0.01,0.94,565.79,859.92
9.67,3.3,-0.94,0.16,-0.04,0.94,609.86,889.23
10.28,2.91,-1.11,0.14,-0.17,0.85,609.86,889.23
10.62,2.22,-1.3,0.09,-0.08,0.63,424.82,535.3
10.16,1.95,-1.29,0.0,0.12,0.36,436.65,661.03
9.76,1.51,-0.82,0.02,-0.0,0.4,340.16,478.04
10.26,0.78,-1.11,-0.06,0.13,0.29,367.76,587.22
10.82,0.41,-1.02,-0.04,0.04,0.17,215.14,226.87
