ax,ay,az,gx,gy,gz,mav,rms
10.24,0.42,-0.26,-0.07,0.06,0.03,45.99,78.76
10.1,0.26,-0.24,-0.05,0.05,0.03,28.04,39.49
10.25,0.31,-0.32,-0.08,0.07,-0.0,29.51,43.95
10.13,0.44,-0.04,-0.08,0.06,0.01,22.77,37.14
10.22,0.43,-0.11,-0.09,0.02,0.01,25.04,50.74
10.17,0.42,-0.12,-0.08,0.05,0.0,25.04,50.74
10.11,0.44,-0.07,-0.03,-0.0,-0.01,45.81,113.84
10.71,0.6,-0.26,-0.07,-0.11,-0.03,214.72,375.21
10.59,0.72,-0.34,-0.06,-0.04,-0.16,193.71,264.68
10.5,0.75,-0.64,-0.05,-0.1,-0.26,193.71,264.68
10.6,1.43,-1.11,-0.11,-0.16,-0.63,412.17,602.88
10.55,1.7,-0.27,-0.13,-0.03,-0.75,412.17,602.88
9.89,3.17,-0.98,-0.19,-0.1,-1.08,388.36,529.6
9.0,4.45,-1.67,-0.33,0.03,-1.19,561.32,805.46
8.33,4.73,-0.95,-0.36,0.07,-1.14,550.63,740.88
8.22,5.71,-0.86,-0.38,-0.04,-1.18,543.92,711.98
6.63,6.81,-0.63,-0.51,-0.03,-1.3,482.88,568.71
5.95,7.4,-0.58,-0.48,-0.05,-1.25,465.47,676.61
5.06,8.56,-0.03,-0.6,-0.18,-1.27,624.89,847.49
3.48,8.52,0.4,-0.72,-0.07,-1.26,683.96,918.1
1.99,8.75,1.29,-0.53,-0.09,-1.12,580.21,739.37
0.42,9.2,2.28,-0.47,-0.15,-0.84,528.21,677.49
-0.44,9.11,2.33,-0.34,-0.15,-0.68,505.03,718.66
0.26,9.93,1.89,-0.4,-0.05,-0.71,407.36,541.09
-0.44,9.27,2.21,-0.28,0.01,-0.64,427.81,615.48
-1.62,8.54,2.37,-0.27,0.2,-0.7,421.27,587.27
-2.27,8.36,2.78,-0.23,0.26,-0.63,421.27,587.27
-2.94,8.42,2.61,-0.17,0.24,-0.77,304.55,403.2
-4.01,7.45,3.06,-0.22,0.17,-0.79,304.55,403.2
-4.88,7.52,2.8,-0.18,0.17,-0.68,195.88,211.44
-5.74,7.56,3.02,-0.12,0.22,-0.39,146.87,165.54
-5.87,7.39,2.95,-0.09,0.19,-0.25,138.61,165.43
-6.0,7.22,2.82,-0.05,0.18,0.08,146.24,177.13
-5.95,7.18,2.57,-0.03,0.13,0.25,136.74,164.66
-5.22,7.41,2.43,-0.01,0.09,0.46,136.17,195.87
-4.77,7.66,2.5,-0.01,0.07,0.69,103.76,119.79
-4.12,7.74,2.34,0.04,0.06,0.95,123.65,183.2
-3.88,8.49,2.25,0.05,0.14,1.11,123.65,183.2
-2.2,8.46,2.66,0.06,-0.16,1.45,125.89,177.46
-0.76,8.33,1.91,0.18,-0.08,1.62,319.86,485.77
1.8,8.83,1.16,0.16,0.08,1.63,508.51,821.38
4.27,8.93,1.67,0.19,0.08,1.29,431.83,699.98
4.88,8.17,1.57,0.23,-0.14,0.99,499.48,793.66
4.71,8.06,1.19,0.32,-0.07,1.05,499.48,793.66
5.63,8.14,0.6,0.36,0.15,1.12,466.15,632.04
7.06,7.34,0.68,0.16,-0.28,0.83,569.42,918.17
7.02,6.51,-0.22,0.09,-0.29,0.69,450.56,708.42
7.16,5.96,0.31,0.28,0.11,0.87,448.05,706.33
8.51,6.2,-0.26,0.3,0.08,0.95,448.05,706.33
9.07,4.9,-1.19,0.16,-0.27,0.95,465.7,625.48
9.56,3.88,-0.78,0.12,0.18,0.79,554.8,823.0
9.77,3.3,-0.85,0.08,0.08,0.66,554.8,823.0
9.75,2.82,-0.76,0.15,-0.03,0.63,511.06,702.45
11.02,2.37,-1.44,0.06,-0.01,0.47,438.73,618.61
9.9,1.72,-1.03,-0.01,0.06,0.24,293.22,321.86
9.67,1.82,-1.0,-0.02,0.1,0.3,293.22,321.86
