ax,ay,az,gx,gy,gz,mav,rms
8.72,-5.11,-2.49,-0.06,0.07,0.0,18.72,23.8
8.73,-5.07,-2.27,-0.09,0.07,0.05,39.12,89.14
8.71,-5.08,-2.26,-0.06,0.03,0.07,25.89,38.13
8.59,-5.21,-2.33,-0.04,-0.01,0.03,21.04,31.62
8.47,-5.2,-2.3,-0.05,0.02,0.03,24.62,43.48
8.6,-5.24,-2.29,-0.03,0.05,0.08,12.42,14.89
8.51,-5.24,-2.23,-0.04,0.03,0.06,15.18,35.59
8.62,-5.32,-2.32,-0.03,-0.0,0.09,11.69,17.68
8.49,-5.32,-2.37,-0.08,0.05,0.1,25.45,47.77
8.56,-5.62,-2.48,-0.08,0.06,0.05,146.66,304.09
8.57,-5.61,-2.5,-0.08,0.1,-0.02,904.34,1218.36
8.55,-5.5,-2.1,-0.14,0.19,-0.08,937.06,1259.07
10.83,-5.22,-2.84,-0.42,0.12,-0.36,1112.77,1309.5
10.06,-4.73,-2.21,-0.67,0.04,-1.09,1102.62,1229.26
9.31,-2.85,-2.2,-0.55,-0.29,-1.32,765.97,917.62
9.38,-1.64,-2.57,-0.39,-0.21,-0.85,1062.9,1148.84
9.13,-1.3,-3.15,-0.5,-0.03,-0.79,986.98,1082.2
9.98,-0.62,-3.63,-0.44,0.19,-0.76,976.2,1095.81
9.33,0.39,-2.75,-0.35,0.23,-1.0,949.96,1043.78
9.12,1.82,-2.33,-0.14,0.11,-0.74,900.07,1016.09
10.13,2.78,-2.85,-0.16,-0.19,-0.81,949.35,1044.5
10.02,2.65,-3.3,-0.15,-0.21,-0.84,912.12,988.72
8.61,4.24,-3.31,-0.14,0.01,-0.94,782.37,904.6
8.45,4.57,-3.69,-0.12,0.02,-0.91,855.02,985.65
8.27,5.07,-3.4,-0.19,-0.01,-0.96,855.02,985.65
6.81,6.6,-3.06,-0.79,-0.43,-0.94,964.74,1070.02
6.02,7.67,-3.14,-0.65,-0.49,-0.95,925.19,1006.08
4.98,8.16,-2.56,-0.66,-0.03,-1.0,1114.66,1234.64
3.17,8.38,-1.33,-0.53,0.14,-0.95,886.78,1029.52
2.95,9.18,-0.96,-0.6,-0.27,-0.86,1075.54,1169.62
2.71,9.17,-0.83,-0.61,-0.86,-0.86,1015.6,1106.26
1.74,9.53,-0.98,-0.59,-0.54,-0.77,990.53,1110.3
1.05,9.77,-0.32,-0.4,-0.45,-0.69,974.5,1066.27
0.35,9.78,0.1,-0.37,-0.26,-0.69,896.95,965.33
-0.35,9.45,0.33,-0.24,-0.29,-0.66,723.15,786.64
-1.13,9.62,0.55,-0.17,-0.1,-0.54,457.44,509.46
-2.24,9.62,0.59,-0.07,0.05,-0.17,328.24,369.28
-2.23,9.65,0.87,0.05,0.18,-0.14,386.89,494.97
-2.25,9.3,0.15,0.15,0.43,-0.07,339.4,456.32
-2.17,9.41,-0.05,0.13,0.41,-0.04,266.91,300.09
-1.98,9.19,-0.66,0.01,0.23,0.07,203.7,231.95
-1.82,9.52,-0.6,-0.08,0.09,0.24,317.04,497.29
-1.61,9.32,-0.68,-0.07,0.34,0.34,216.65,290.47
-1.31,9.67,-0.39,0.01,0.55,0.44,228.55,283.05
-0.58,9.78,-0.37,0.16,0.89,0.51,173.77,245.09
-0.69,9.73,-0.32,0.27,0.9,0.58,226.6,302.14
-0.33,9.74,-0.9,0.25,0.62,0.6,235.21,316.78
0.49,9.31,-1.49,0.26,0.2,0.88,454.3,762.05
1.96,9.3,-2.46,0.28,0.12,0.98,420.31,599.99
3.45,9.01,-2.94,0.3,0.22,0.99,669.07,994.5
4.11,8.67,-3.15,0.25,0.26,0.79,687.2,988.59
4.13,7.98,-2.79,0.22,0.37,0.75,877.56,1075.96
4.47,7.92,-2.77,0.41,0.61,0.91,680.54,889.76
5.18,7.14,-2.52,0.35,0.65,1.31,639.25,780.23
7.57,6.46,-2.86,0.2,0.22,1.55,881.22,1075.18
8.75,5.0,-3.13,0.04,-0.31,1.36,886.59,1037.16
8.67,3.62,-3.38,0.2,0.27,1.25,818.37,952.17
8.67,2.53,-2.53,0.27,0.71,1.41,995.62,1133.33
9.11,0.24,-1.91,0.28,0.34,1.81,751.01,925.7
