ax,ay,az,gx,gy,gz,mav,rms
8.85,-5.19,-1.55,-0.02,0.0,0.05,147.96,181.45
8.76,-5.13,-1.48,-0.08,0.07,0.05,120.04,157.97
8.71,-5.31,-1.43,-0.05,0.06,0.01,116.82,146.28
8.67,-5.23,-1.43,-0.07,0.03,0.01,151.93,231.35
8.72,-5.21,-1.43,-0.08,0.03,0.01,151.93,231.35
8.75,-5.26,-1.73,-0.03,0.02,0.0,198.13,303.39
8.65,-5.06,-1.53,-0.08,0.05,0.01,193.29,294.0
8.7,-5.15,-1.53,-0.09,0.04,0.04,166.05,245.9
8.7,-5.2,-1.46,-0.07,0.05,0.04,132.32,151.46
8.71,-5.23,-1.44,-0.07,0.07,0.03,177.49,244.75
8.9,-5.36,-1.59,0.01,0.04,-0.05,418.98,698.19
8.9,-5.01,-1.21,-0.08,0.06,-0.09,880.58,1203.69
9.36,-4.85,-1.67,-0.17,-0.17,-0.12,880.58,1203.69
10.13,-5.01,-2.2,-0.33,-0.26,-0.5,877.65,1132.98
9.93,-3.48,-1.94,-0.27,0.01,-0.91,1056.0,1212.24
10.07,-2.76,-2.24,-0.31,-0.26,-0.95,1019.26,1126.02
9.55,-1.58,-2.44,-0.53,-0.27,-0.91,1015.49,1112.28
9.67,-0.9,-3.31,-0.42,0.08,-0.78,944.04,1059.34
9.16,-0.45,-2.96,-0.33,0.19,-0.71,974.75,1087.91
9.78,1.12,-2.82,-0.18,-0.01,-0.24,974.31,1038.23
10.14,0.59,-2.89,-0.19,-0.11,-0.19,863.94,942.66
10.24,0.54,-3.23,-0.24,-0.09,-0.38,863.94,942.66
9.64,2.03,-2.81,-0.29,0.09,-0.8,1033.43,1101.65
9.63,3.16,-2.68,-0.26,-0.13,-0.72,1034.03,1123.91
9.6,3.61,-3.19,-0.42,-0.36,-0.84,949.45,1035.53
8.51,3.97,-2.97,-0.54,-0.21,-1.03,959.65,1052.97
7.94,6.0,-3.12,-0.49,-0.04,-0.98,1059.14,1155.84
6.97,6.51,-2.73,-0.46,-0.12,-1.02,950.36,1034.99
7.13,6.73,-2.81,-0.48,-0.14,-1.03,1041.88,1162.12
4.31,7.42,-2.32,-0.41,-0.17,-0.77,1086.3,1178.54
4.28,8.43,-2.63,-0.24,0.0,-0.39,1086.3,1178.54
5.13,9.69,-2.9,-0.3,0.11,-0.18,969.4,1052.92
4.32,8.27,-1.65,-0.48,-0.38,-0.56,1019.08,1130.03
4.61,8.61,-2.14,-0.41,-0.33,-0.53,1019.08,1130.03
2.42,8.26,-0.97,-0.5,-0.36,-0.93,1021.36,1118.37
2.17,9.24,-0.96,-0.43,-0.34,-0.87,1021.36,1118.37
1.16,9.89,-0.7,-0.31,-0.11,-0.74,1029.28,1132.51
0.17,9.57,-0.03,-0.37,-0.17,-0.86,873.94,917.03
-0.43,9.35,0.07,-0.43,-0.31,-0.92,873.94,917.03
-2.18,9.61,0.68,-0.19,-0.03,-0.54,366.42,419.0
-2.62,9.21,0.44,-0.07,0.23,-0.44,366.42,419.0
-2.53,8.94,-0.02,0.02,0.3,-0.27,396.68,575.13
-2.89,9.03,-0.23,0.02,0.06,-0.14,259.48,302.69
-3.22,9.19,-0.34,-0.02,0.23,0.05,195.23,217.9
