ax,ay,az,gx,gy,gz,mav,rms
10.1,0.61,-3.59,-0.29,-0.1,-0.41,939.3,1053.72
8.96,0.51,-3.07,-0.35,-0.11,-0.5,1059.85,1152.38
9.09,0.85,-3.65,-0.31,-0.12,-0.51,1059.85,1152.38
9.25,1.99,-3.09,-0.24,0.03,-0.46,1074.52,1176.4
9.33,2.3,-3.17,-0.28,0.06,-0.45,1017.46,1134.07
8.83,2.9,-2.68,-0.33,-0.07,-0.21,1010.28,1119.98
9.51,3.21,-3.45,-0.32,-0.22,-0.39,1056.56,1152.31
9.17,4.06,-3.42,-0.24,-0.01,-0.45,973.64,1101.32
8.07,3.78,-2.87,-0.32,-0.06,-0.67,1083.32,1171.24
8.98,5.2,-4.06,-0.08,-0.04,-0.45,1169.95,1279.64
7.87,4.61,-3.23,-0.04,0.16,-0.27,939.09,1058.19
7.7,5.45,-3.12,-0.35,-0.05,-0.51,984.95,1121.68
8.03,6.03,-4.05,-0.26,-0.22,-0.32,1079.76,1191.41
7.5,5.82,-3.21,-0.35,-0.07,-0.51,1079.76,1191.41
7.0,6.64,-3.37,-0.43,0.14,-0.64,993.83,1093.37
5.74,6.73,-2.1,-0.39,-0.08,-0.38,851.14,989.14
6.35,7.32,-3.0,-0.3,-0.26,-0.27,914.32,1049.54
6.1,7.42,-2.59,-0.39,-0.06,-0.46,900.82,1055.16
6.09,8.31,-2.9,-0.23,-0.0,-0.48,845.88,999.11
4.96,8.4,-2.46,-0.29,-0.07,-0.52,928.83,1060.48
4.67,9.22,-2.51,-0.25,0.06,-0.31,787.53,934.89
4.08,8.83,-1.99,-0.22,-0.05,-0.3,727.85,859.9
3.72,9.24,-2.0,-0.3,-0.02,-0.3,856.54,1051.72
3.59,8.68,-1.67,-0.25,-0.08,-0.28,791.89,943.9
3.45,9.4,-1.88,-0.21,0.02,-0.23,803.67,951.5
2.77,8.74,-1.42,-0.19,-0.03,-0.26,774.36,909.14
2.48,9.36,-1.42,-0.05,0.01,-0.02,660.18,809.27
2.86,9.33,-1.45,-0.1,0.01,-0.05,598.18,751.14
2.85,9.43,-1.38,-0.12,-0.04,-0.08,533.9,651.6
2.75,9.37,-1.36,-0.07,-0.04,0.02,474.11,597.55
2.72,9.48,-1.54,-0.03,0.02,0.01,453.22,596.5
2.68,9.56,-1.61,0.01,0.12,0.09,324.33,373.98
2.8,9.35,-1.64,0.02,0.08,0.1,383.71,551.81
2.83,9.33,-1.74,0.01,0.07,0.12,438.46,645.6
2.83,9.24,-1.66,0.02,0.04,0.21,340.88,489.85
2.99,9.28,-1.57,0.08,0.04,0.29,301.59,360.33
3.34,8.92,-1.89,0.18,0.17,0.41,382.43,568.68
3.62,9.09,-1.96,0.25,0.23,0.52,400.82,580.7
4.21,8.49,-2.23,0.48,0.29,0.84,366.21,500.59
5.27,7.7,-2.74,0.46,0.85,1.1,411.59,587.08
5.94,7.21,-2.71,0.45,1.01,1.19,526.2,776.86
8.31,5.57,-2.49,0.41,0.3,1.49,808.54,1065.55
8.66,4.37,-2.07,0.27,0.14,1.42,808.54,1065.55
9.72,3.76,-2.97,0.22,0.07,1.33,581.19,828.25
9.21,2.87,-2.69,0.2,0.29,1.35,581.19,828.25
9.92,0.94,-2.01,0.21,0.46,1.23,605.82,791.72
10.47,-0.92,-1.95,0.32,0.11,1.09,886.16,1160.3
10.22,-1.07,-2.25,0.4,-0.11,0.89,685.24,789.17
10.64,-2.0,-2.31,0.3,0.15,0.82,763.37,1019.64
9.98,-3.37,-2.1,0.19,0.35,0.91,763.37,1019.64
9.92,-3.46,-1.91,0.21,0.41,0.92,763.37,1019.64
10.79,-4.1,-1.32,0.18,0.01,0.61,717.74,819.21
9.4,-3.75,-1.91,-0.08,0.45,0.16,585.73,776.95
8.28,-4.27,-0.79,-0.2,0.59,0.41,568.55,711.39
10.05,-4.65,-0.54,-0.11,0.43,0.4,491.75,710.74
9.55,-5.22,-0.33,-0.01,0.03,0.24,491.75,710.74
9.49,-4.65,-0.7,0.04,-0.29,0.02,313.52,389.89
8.89,-4.36,-0.65,-0.03,0.05,0.25,189.84,194.88
9.23,-5.01,-0.65,-0.05,0.19,0.37,119.85,125.79
9.13,-5.52,-0.73,-0.11,0.13,0.15,119.85,125.79
8.86,-5.37,-1.07,-0.11,0.0,-0.06,90.96,107.12
