ax,ay,az,gx,gy,gz,mav,rms
8.23,-5.67,-2.08,-0.06,0.04,0.01,43.35,66.09
8.26,-5.61,-1.99,-0.08,0.04,0.03,38.77,48.98
8.31,-5.63,-2.1,-0.08,0.04,0.01,80.53,131.28
8.34,-5.6,-2.09,-0.1,0.03,0.0,80.53,131.28
8.31,-5.62,-2.09,-0.06,0.05,0.03,113.03,208.4
8.4,-5.65,-2.21,-0.03,0.06,0.03,113.51,191.61
8.25,-5.6,-2.12,-0.07,0.08,0.04,144.51,247.82
8.34,-5.71,-2.04,-0.08,0.04,0.04,109.24,133.04
8.16,-5.83,-2.09,-0.06,0.06,0.0,109.24,133.04
8.26,-5.71,-1.93,-0.06,0.08,-0.04,144.38,219.7
8.41,-5.52,-1.84,-0.02,-0.0,-0.05,931.89,1263.29
8.43,-5.54,-2.04,-0.03,-0.06,-0.11,870.45,1165.34
9.33,-5.69,-2.59,-0.13,0.12,-0.14,870.45,1165.34
10.27,-5.41,-3.15,-0.18,0.06,-0.3,1056.01,1287.68
9.67,-4.53,-2.71,-0.62,-0.1,-1.0,1036.14,1221.99
9.36,-3.84,-2.45,-0.41,-0.22,-1.02,1102.89,1202.23
8.61,-2.35,-2.27,-0.45,-0.31,-1.02,1051.12,1139.72
9.09,-1.49,-3.04,-0.27,0.14,-0.62,919.28,1031.16
9.38,-0.89,-3.1,-0.22,0.24,-0.56,931.44,1043.92
9.79,-0.05,-2.97,-0.2,-0.05,-0.42,930.96,1060.0
10.4,0.24,-3.5,-0.18,-0.28,-0.57,997.67,1072.74
10.06,1.32,-3.71,-0.34,0.06,-0.81,887.2,990.31
9.87,1.88,-3.24,-0.3,0.24,-1.04,781.83,901.59
8.61,3.03,-2.83,-0.27,-0.06,-0.99,739.29,864.87
8.32,3.71,-3.07,-0.27,-0.38,-0.86,994.89,1174.05
8.14,4.91,-4.03,-0.27,-0.21,-0.95,1038.26,1170.02
7.51,5.51,-3.72,-0.29,-0.04,-0.87,929.95,1076.18
6.83,6.09,-3.15,-0.26,-0.02,-0.82,904.25,1035.48
6.34,6.84,-3.66,-0.36,-0.19,-0.8,996.4,1101.44
5.57,7.77,-3.59,-0.58,-0.34,-0.71,1045.71,1119.71
5.36,7.93,-3.02,-0.71,-0.27,-0.72,884.93,981.42
4.6,7.96,-3.24,-0.59,-0.11,-0.84,1104.3,1191.76
