ax,ay,az,gx,gy,gz,mav,rms
8.87,-5.04,-1.21,-0.06,0.04,0.03,71.09,95.93
8.87,-5.0,-1.2,-0.06,0.04,0.03,43.77,46.5
8.81,-5.07,-1.2,-0.05,0.03,0.05,33.48,45.07
8.8,-5.05,-1.23,-0.06,0.04,0.04,33.48,45.07
8.82,-5.07,-1.23,-0.07,0.05,0.04,59.92,108.94
8.79,-5.12,-1.22,-0.07,0.05,0.03,105.79,170.79
8.83,-5.15,-1.19,-0.06,0.06,0.02,239.58,464.34
8.91,-5.12,-1.31,-0.08,0.04,0.01,239.58,464.34
8.82,-5.08,-0.98,-0.1,0.02,-0.03,167.25,278.9
8.94,-4.88,-1.13,-0.11,0.03,-0.03,382.09,556.81
9.09,-4.96,-1.22,-0.12,0.0,-0.1,761.0,1123.3
9.42,-4.95,-1.31,-0.09,-0.13,-0.15,761.0,1123.3
9.62,-4.9,-1.33,-0.11,-0.18,-0.19,845.16,1097.75
10.35,-4.6,-2.85,-0.5,-0.32,-1.05,1096.04,1308.17
9.86,-2.32,-2.26,-0.59,0.39,-1.17,830.84,1009.2
9.77,-1.32,-1.99,-0.42,-0.19,-1.01,939.53,1045.57
9.97,0.44,-2.36,-0.21,-0.3,-0.93,1067.43,1153.06
9.77,1.27,-2.29,-0.39,-0.04,-0.69,1033.06,1111.83
9.7,1.97,-2.67,-0.29,-0.06,-0.59,1123.52,1205.59
9.89,2.24,-2.83,-0.26,-0.19,-0.68,1123.52,1205.59
9.9,2.51,-3.0,-0.18,-0.01,-0.74,914.67,1010.29
9.67,3.17,-3.26,-0.24,0.16,-0.97,1018.76,1129.99
8.83,4.53,-2.88,-0.4,0.0,-1.07,1064.65,1167.38
7.19,5.69,-2.38,-0.58,-0.49,-0.93,1093.08,1161.45
7.22,5.65,-2.8,-0.55,-0.27,-0.96,912.04,1011.84
5.94,7.92,-2.2,-0.38,0.06,-0.92,835.15,979.83
5.02,7.74,-1.86,-0.54,-0.23,-1.02,835.15,979.83
4.59,8.38,-2.03,-0.33,-0.26,-0.63,983.46,1108.28
3.91,9.33,-1.64,-0.53,-0.13,-0.73,1007.52,1140.39
3.04,9.05,-1.31,-0.47,-0.27,-0.77,862.89,1014.93
2.42,9.27,-0.76,-0.55,-0.34,-0.81,1033.99,1120.04
1.94,9.35,-0.77,-0.49,-0.29,-0.88,1033.99,1120.04
0.71,9.33,0.13,-0.54,-0.32,-1.1,985.42,1107.36
-1.45,9.18,0.83,-0.37,-0.29,-1.03,640.34,725.59
-2.63,9.05,0.88,-0.25,0.06,-0.73,490.04,574.32
-3.27,9.41,0.92,-0.19,0.06,-0.47,456.99,529.96
-3.73,9.06,0.76,-0.05,0.09,-0.12,375.52,461.87
-3.64,9.01,0.48,-0.03,0.27,0.09,306.33,394.79
-3.28,9.0,0.45,0.01,0.21,0.22,217.03,270.27
-2.89,9.18,0.55,0.06,0.19,0.36,221.92,282.69
-2.56,9.24,0.4,0.08,0.21,0.43,357.94,576.7
-1.94,9.58,0.43,0.09,0.19,0.45,237.52,307.76
-1.38,9.47,0.0,0.15,0.18,0.47,307.06,473.01
-1.01,9.48,-0.33,0.18,0.35,0.52,252.62,370.09
-0.81,9.68,-0.56,0.22,0.5,0.57,215.47,273.08
-0.5,9.49,-0.97,0.36,0.83,0.77,195.06,297.3
0.24,9.28,-1.29,0.28,0.89,1.03,653.85,1006.49
2.6,9.45,-1.38,0.11,-0.0,1.05,727.27,1034.99
4.29,8.68,-1.92,-0.02,-0.49,0.7,690.15,942.65
4.3,8.21,-2.58,0.24,0.3,0.5,765.46,950.62
4.53,8.8,-2.45,0.29,0.68,0.54,858.28,1133.11
4.35,8.29,-2.24,0.29,0.55,0.84,696.0,842.28
5.48,8.25,-1.94,0.13,0.21,1.27,558.17,720.31
6.18,6.79,-2.01,0.07,0.05,1.36,775.45,1090.0
7.69,6.3,-2.37,0.08,0.06,1.34,766.46,955.89
8.53,5.63,-2.67,0.07,0.12,1.21,766.46,955.89
8.88,3.7,-2.06,0.06,0.23,0.81,806.2,962.26
9.45,3.39,-2.21,0.28,0.2,0.84,645.53,775.88
9.84,2.49,-1.78,0.25,0.37,0.75,927.27,1104.8
9.9,1.89,-1.63,0.2,0.13,0.72,796.7,979.07
9.58,1.01,-2.03,0.2,0.17,0.94,821.39,953.74
9.75,0.29,-1.65,0.13,0.18,1.0,938.54,1146.69
10.43,-1.14,-1.75,0.1,0.16,0.84,799.44,948.55
10.46,-1.7,-1.69,0.08,0.06,0.7,936.74,1090.28
10.38,-1.99,-1.38,0.04,0.12,0.61,936.74,1090.28
9.96,-2.33,-1.25,0.07,0.08,0.57,698.04,826.92
9.64,-2.81,-0.97,0.07,0.01,0.55,723.57,850.31
9.97,-3.31,-1.44,0.17,-0.1,0.52,518.71,676.27
10.13,-3.63,-1.66,0.15,-0.1,0.48,593.87,743.0
9.49,-3.92,-1.81,0.02,0.03,0.23,559.86,699.83
9.0,-4.18,-1.67,-0.07,0.24,0.24,563.96,750.48
9.2,-4.45,-1.08,-0.07,0.18,0.37,617.1,769.26
9.22,-4.7,-1.12,-0.06,-0.15,0.2,580.58,745.32
9.07,-4.7,-1.3,-0.04,-0.2,0.14,601.75,775.11
9.12,-4.98,-1.49,0.04,0.13,0.1,379.26,398.72
9.09,-5.1,-1.69,0.06,-0.15,-0.0,167.68,179.78
