ax,ay,az,gx,gy,gz,mav,rms
8.37,5.45,-0.6,0.3,0.31,2.85,1205.69,1363.3
10.74,3.93,-0.88,0.06,0.55,2.35,1217.33,1354.64
11.22,1.73,0.41,-0.1,0.08,1.83,1028.31,1194.34
12.27,1.29,0.29,-0.14,0.44,0.79,779.28,897.5
11.19,1.24,0.27,-0.14,0.17,-0.05,708.65,862.71
9.92,1.4,0.36,-0.11,-0.05,0.06,878.59,1082.41
10.47,1.45,0.38,-0.11,0.03,0.02,977.27,1190.79
9.98,1.36,0.53,-0.08,0.08,0.02,915.75,1070.43
10.23,1.39,0.25,-0.1,0.03,0.02,779.01,912.81
9.96,1.35,0.63,-0.1,0.07,0.0,795.05,945.48
10.13,1.48,0.58,-0.09,0.11,0.0,828.78,1051.28
10.54,1.49,0.57,-0.12,-0.02,-0.06,877.71,1137.34
12.25,1.71,0.18,-0.17,-0.12,-0.44,990.01,1164.03
11.95,2.01,0.57,-0.29,-0.07,-1.23,898.11,1068.79
11.14,3.34,-0.14,-0.4,-0.3,-1.92,991.96,1206.43
10.73,5.05,-0.52,-0.66,-0.65,-2.63,889.24,1096.81
7.62,5.68,-0.12,-0.88,-0.49,-3.41,1377.29,1577.71
-5.99,7.64,2.83,-0.22,0.38,-0.91,1032.37,1195.79
-3.98,9.11,2.04,-0.07,0.04,0.23,965.85,1162.3
-4.29,8.46,2.41,0.05,0.11,0.85,702.72,839.37
-3.35,7.27,2.46,0.51,0.46,2.21,1233.23,1532.12
-0.52,7.33,1.24,0.8,0.95,3.07,1722.41,1855.99
