ax,ay,az,gx,gy,gz,mav,rms
8.88,5.14,-0.37,0.56,0.23,1.69,703.48,853.7
9.1,3.88,-0.26,0.54,0.54,1.27,621.88,787.59
9.55,2.97,-1.2,0.52,0.01,1.24,546.15,645.94
11.53,1.94,-1.87,0.44,-0.2,1.1,479.12,583.71
10.71,0.9,-1.51,0.16,-0.05,0.97,423.85,489.05
11.93,0.15,-0.79,0.07,0.0,0.57,963.82,1337.6
11.15,0.43,-1.79,-0.07,0.37,-0.2,438.76,485.21
9.83,0.39,-0.46,-0.18,0.1,0.08,0.0,330.75
10.6,0.38,-0.99,0.05,-0.23,0.06,0.0,0.0
10.38,0.41,-1.22,-0.1,0.1,-0.04,0.0,0.0
10.53,0.62,-0.92,-0.07,0.06,-0.11,0.0,307.12
10.42,0.76,-1.14,-0.13,0.02,-0.14,300.55,399.97
11.45,0.72,-0.99,-0.17,-0.14,-0.48,427.43,647.17
11.61,1.24,-1.34,-0.35,0.14,-1.17,512.75,671.46
9.88,2.53,-0.85,-0.53,0.03,-1.61,739.31,1086.99
9.79,3.91,-1.2,-0.75,0.05,-1.84,675.49,1000.9
8.07,5.2,-0.88,-0.94,-0.13,-2.01,683.07,928.52
6.09,6.72,-0.49,-1.1,-0.28,-2.09,708.0,938.86
4.58,7.57,0.56,-1.12,-0.48,-2.01,764.6,1031.08
1.81,7.77,2.47,-1.09,-0.39,-1.9,941.3,1190.51
0.44,8.35,3.01,-1.07,-0.32,-1.94,1066.44,1371.4
-1.85,7.14,3.99,-0.67,-0.11,-1.54,898.65,1144.02
-2.96,8.12,4.1,-0.42,0.12,-0.75,1125.45,1437.69
-3.14,8.05,4.17,0.42,0.22,1.07,1573.73,1780.36
-2.19,8.5,3.54,0.82,0.43,1.8,1423.43,1551.55
0.85,8.09,2.21,1.05,0.41,2.44,1185.64,1324.75
