ax,ay,az,gx,gy,gz,mav,rms
8.61,5.07,-0.31,0.8,0.37,2.58,749.33,980.07
9.96,3.57,0.02,0.64,0.17,2.0,664.68,865.17
11.53,2.3,-1.45,0.53,-0.22,1.35,547.49,643.61
10.46,1.81,-2.12,0.13,0.25,0.97,524.66,581.85
11.37,1.17,-0.04,-0.06,-0.06,0.57,394.77,465.05
10.98,1.13,-1.79,0.05,0.14,0.09,0.0,344.66
10.38,0.92,-0.05,-0.09,-0.0,0.06,378.53,494.51
10.08,1.05,-0.71,-0.04,-0.04,0.05,504.28,622.2
10.33,0.95,-0.97,-0.07,-0.05,0.05,750.58,905.76
10.27,1.02,-0.93,-0.07,0.07,0.02,584.4,745.45
10.83,1.1,-1.15,-0.08,0.04,-0.1,483.25,557.25
10.86,1.03,-0.42,-0.07,0.09,-0.43,489.64,678.46
12.08,2.06,-2.03,-0.22,-0.31,-0.94,994.1,1370.13
10.91,2.84,-1.6,-0.46,-0.08,-1.52,648.08,896.89
9.28,3.96,-1.08,-0.83,-0.35,-1.81,861.5,1126.1
9.14,5.64,-1.78,-0.92,-0.39,-2.0,769.59,1011.01
5.73,6.89,-0.59,-1.16,-0.56,-2.04,1165.84,1464.05
0.3,7.9,1.83,-0.58,-0.1,-1.14,1119.47,1418.54
-1.44,9.28,2.92,-0.22,0.02,-0.31,745.48,937.76
-1.14,9.92,2.53,-0.04,-0.05,0.05,814.37,1015.14
-0.96,8.91,2.79,0.01,0.01,0.17,664.25,776.39
-0.34,8.92,2.07,0.15,0.29,0.38,685.92,866.77
-1.2,8.56,2.57,0.58,0.45,1.23,554.7,660.69
0.35,8.64,1.47,0.85,0.35,1.96,510.02,636.26
