ax,ay,az,gx,gy,gz,mav,rms
9.41,6.05,-1.44,0.52,0.9,2.29,1485.75,1635.33
10.01,3.37,-1.26,0.46,0.26,1.71,1318.67,1467.77
10.49,2.43,-1.37,0.39,0.19,1.48,1111.32,1220.97
10.83,0.96,-1.92,0.34,0.12,1.18,961.93,1059.94
10.86,0.39,-1.95,0.31,-0.15,0.96,736.91,814.28
10.4,0.46,-1.94,0.18,0.3,0.67,494.79,538.81
10.21,-0.48,-1.5,0.11,0.06,0.68,413.85,462.49
10.71,-1.77,-1.24,-0.11,0.21,0.36,393.16,577.35
10.57,-1.23,-1.01,-0.13,0.12,0.04,252.49,305.05
10.1,-1.4,-1.35,-0.08,0.03,-0.11,293.97,394.95
10.18,-1.24,-1.8,-0.06,0.11,-0.03,249.56,301.12
10.14,-1.16,-1.59,-0.11,0.06,-0.08,377.44,553.83
10.55,-1.03,-1.53,-0.14,0.03,-0.25,376.06,597.55
10.62,-0.95,-1.02,-0.14,-0.23,-0.51,583.15,811.65
12.5,-0.06,-1.97,-0.27,-0.12,-1.13,795.86,1154.83
10.92,1.4,-2.42,-0.56,-0.01,-1.78,554.3,685.88
9.65,3.09,-2.4,-0.73,0.01,-2.08,978.06,1247.46
8.06,4.33,-1.55,-0.69,-0.31,-2.5,778.23,955.69
7.04,6.35,-1.95,-0.99,-0.66,-2.56,1147.19,1474.47
4.32,6.4,-0.6,-0.95,-0.11,-2.49,1534.29,1756.63
0.79,8.0,1.12,-0.96,-0.16,-1.97,1298.37,1503.62
-0.92,8.87,2.17,-0.53,0.11,-1.17,1433.9,1576.49
-0.92,8.87,2.17,-0.53,0.11,-1.17,1288.59,1423.27
-2.35,9.32,2.38,-0.11,-0.03,0.15,1103.56,1192.47
-1.57,8.71,2.47,0.36,-0.13,1.48,1021.87,1176.94
0.3,8.17,1.6,0.94,0.28,2.59,1236.91,1421.58
