ax,ay,az,gx,gy,gz,mav,rms
8.8,3.72,-0.98,0.59,0.51,2.84,871.45,1014.38
11.14,1.81,-0.93,0.47,0.22,2.22,900.2,988.27
13.79,0.72,-2.71,0.17,0.44,1.0,806.76,895.24
10.97,0.87,-1.23,-0.1,-0.14,0.1,392.4,436.94
9.82,1.35,-0.54,-0.07,0.16,-0.11,302.18,338.76
9.7,1.53,-0.84,-0.01,0.05,0.03,310.15,386.49
10.13,1.29,-0.99,-0.07,0.08,0.06,239.57,279.26
10.28,1.42,-0.89,-0.13,0.17,-0.0,266.65,369.08
10.28,1.54,-1.02,-0.07,0.13,-0.01,188.67,228.71
10.01,1.35,-0.77,-0.01,0.04,0.02,262.95,411.21
10.76,1.51,-1.45,-0.04,0.05,-0.12,366.43,542.12
11.18,1.72,-1.13,-0.14,0.07,-0.47,703.91,1065.9
11.74,2.45,-1.53,-0.28,-0.15,-1.0,466.96,596.06
12.78,3.51,-2.19,-0.61,0.02,-1.94,555.76,759.91
7.5,4.25,-0.48,-0.81,-0.36,-2.48,547.09,703.57
6.01,6.33,-0.15,-0.83,-0.35,-2.33,789.47,1111.14
3.48,6.96,0.42,-0.91,-0.71,-2.44,773.3,1035.02
2.5,8.19,0.73,-0.61,-0.09,-2.02,1438.32,1781.73
-1.54,9.01,1.63,-0.44,0.11,-1.53,1569.16,1772.9
-2.41,9.25,1.78,-0.43,-0.26,-1.05,1312.13,1488.43
-2.68,9.64,1.79,-0.23,-0.08,-0.31,1169.88,1351.35
-2.58,8.97,1.76,-0.14,-0.5,0.04,1221.68,1373.88
-2.28,9.02,1.95,-0.11,-0.37,0.22,1123.2,1320.76
-2.8,8.73,2.06,0.2,0.09,0.95,1068.36,1257.27
-1.59,9.04,1.77,0.43,0.06,1.94,1119.4,1364.69
