ax,ay,az,gx,gy,gz,mav,rms
8.96,3.71,-2.21,0.51,0.37,2.22,907.99,1018.71
9.89,1.73,-2.3,0.44,0.14,2.05,812.86,881.59
12.13,0.41,-2.52,0.27,0.47,1.38,681.6,757.88
12.88,0.04,-2.71,-0.02,0.17,0.4,481.64,540.18
10.28,0.31,-1.59,-0.11,0.02,-0.24,368.44,426.14
9.22,0.6,-1.18,-0.03,-0.07,-0.06,267.51,317.72
10.31,0.52,-1.59,0.06,-0.08,0.12,287.28,376.38
10.74,0.62,-1.89,-0.03,-0.01,0.02,276.48,329.77
10.02,0.61,-1.75,-0.07,0.08,0.02,325.41,447.28
9.75,0.47,-1.81,-0.07,0.16,0.04,342.88,572.2
9.75,0.47,-1.81,-0.07,0.16,0.04,278.63,349.93
10.18,0.62,-1.69,-0.12,0.08,-0.01,497.88,695.93
11.92,0.52,-1.88,-0.16,-0.05,-0.34,475.56,642.79
13.57,0.93,-2.33,-0.35,-0.07,-1.36,606.85,774.88
11.8,2.46,-2.81,-0.82,-0.11,-2.42,514.75,628.35
7.97,3.68,-1.01,-1.07,-0.33,-2.75,788.09,1092.3
5.81,6.09,-0.89,-0.97,-0.64,-2.55,649.17,949.42
2.9,7.91,-0.04,-0.94,-0.51,-2.22,1280.55,1610.42
2.8,10.06,0.01,-1.09,-0.31,-2.06,1384.47,1646.27
0.1,7.38,1.95,-0.99,0.09,-2.29,1484.59,1696.54
-4.06,9.69,2.9,-0.2,0.89,-0.38,1115.69,1248.84
-2.29,9.08,2.29,0.1,0.29,0.66,942.25,1053.18
-2.87,8.99,1.7,0.41,0.28,1.7,872.36,971.21
0.46,8.3,0.67,0.57,-0.12,2.4,795.52,907.51
