ax,ay,az,gx,gy,gz,mav,rms
8.92,6.6,-2.68,0.92,0.74,2.34,1216.39,1418.09
9.44,4.51,-1.64,0.7,0.44,1.7,1092.44,1255.67
10.04,3.04,-2.04,0.48,0.3,1.52,1010.4,1153.28
10.16,1.85,-1.84,0.34,0.21,1.42,730.38,788.1
10.81,0.29,-2.56,0.24,0.15,1.17,666.38,804.36
10.72,-0.5,-1.97,0.05,0.19,0.8,572.77,848.63
10.47,-0.89,-1.89,-0.05,0.19,0.49,483.74,581.29
10.56,-1.13,-1.46,-0.06,0.23,0.22,595.9,862.2
10.36,-1.31,-0.91,-0.11,0.05,-0.02,670.56,931.89
10.34,-0.99,-1.21,-0.06,-0.14,-0.04,519.47,665.98
10.16,-0.91,-1.57,-0.1,-0.0,-0.01,733.57,1010.7
10.24,-0.92,-1.64,-0.14,0.1,0.04,615.03,733.45
11.03,-0.99,-1.27,-0.2,0.03,-0.15,1084.69,1422.8
11.98,-0.88,-1.69,-0.31,-0.15,-0.81,1140.85,1475.8
11.42,0.24,-2.35,-0.49,-0.19,-1.49,907.24,1144.59
11.31,1.66,-2.16,-0.69,-0.28,-2.05,976.04,1227.89
9.82,3.84,-2.56,-0.96,-0.18,-2.44,1392.48,1622.82
6.09,5.07,-1.27,-1.26,-0.21,-2.34,1071.69,1318.32
4.76,6.04,-0.43,-1.14,-0.47,-2.25,1311.76,1507.52
3.17,7.63,0.17,-1.19,-0.37,-2.04,1386.84,1597.74
0.84,8.03,2.2,-0.93,0.07,-1.62,1415.33,1571.39
-0.66,9.0,2.73,-0.66,0.12,-1.22,1409.33,1534.04
-1.81,8.68,3.15,-0.19,0.1,-0.45,1238.03,1394.55
-1.77,9.09,3.2,0.11,-0.07,0.32,1215.81,1332.27
-0.82,9.01,2.36,0.31,0.11,0.7,1217.14,1417.64
-0.27,7.94,2.14,0.78,0.23,1.46,1248.12,1437.82
