ax,ay,az,gx,gy,gz,mav,rms
9.61,4.55,-1.24,0.37,0.41,1.76,1011.05,1197.39
10.05,2.9,-1.23,0.19,-0.0,1.59,1028.59,1139.97
10.36,1.27,-1.58,0.13,0.03,1.34,710.45,818.77
11.04,0.07,-1.49,0.05,0.25,0.98,573.94,688.85
11.33,-0.54,-0.95,-0.03,0.25,0.47,599.56,757.17
10.79,-0.48,-0.67,-0.04,-0.05,0.04,479.02,607.4
10.5,-0.16,-1.14,-0.02,-0.05,-0.03,402.81,503.77
10.05,-0.17,-1.17,0.04,0.07,-0.01,395.68,468.41
9.97,-0.11,-0.82,-0.02,0.08,0.03,492.77,618.78
10.42,-0.18,-1.14,-0.13,0.1,0.03,460.91,570.48
10.38,-0.11,-1.12,-0.17,-0.04,0.01,474.49,625.53
10.84,-0.14,-1.13,-0.21,-0.17,-0.13,705.64,953.25
11.8,-0.05,-1.49,-0.28,-0.06,-0.61,936.11,1265.63
11.4,0.84,-1.66,-0.41,-0.18,-1.15,736.39,939.71
10.77,2.22,-1.78,-0.66,-0.34,-1.56,961.25,1243.39
10.34,3.91,-2.13,-0.97,-0.42,-1.93,978.97,1273.81
8.01,4.91,-1.59,-1.23,-0.22,-2.14,919.51,1209.12
6.47,6.4,-1.35,-1.16,-0.27,-2.08,1118.39,1405.33
4.38,7.69,-0.03,-1.12,-0.49,-2.15,1616.5,1815.32
2.6,7.99,0.93,-1.2,-0.45,-1.98,1409.69,1591.07
0.55,8.58,2.3,-0.89,-0.36,-1.55,1522.0,1634.45
-0.85,8.66,3.28,-0.88,-0.35,-1.4,1326.08,1480.36
-1.88,7.94,4.02,-0.48,0.15,-0.83,1246.0,1420.51
-2.85,8.3,4.49,-0.15,0.2,-0.3,1240.27,1396.41
-3.28,8.6,4.13,0.07,0.21,0.18,1235.49,1378.51
-2.64,8.89,3.66,0.19,0.14,0.42,1247.25,1436.47
-1.49,7.69,3.23,0.47,0.35,0.85,1265.97,1462.96
-1.92,8.01,2.66,0.94,0.58,1.8,1196.82,1365.7
0.12,8.18,1.84,1.29,0.54,2.5,1155.13,1347.47
