ax,ay,az,gx,gy,gz,mav,rms
8.97,5.28,-1.04,0.74,0.36,2.24,1550.81,1645.5
10.26,3.21,-1.45,0.55,-0.11,1.88,1255.43,1394.44
10.54,1.39,-2.38,0.39,-0.11,1.43,1061.66,1175.83
10.87,0.58,-2.63,0.25,0.03,0.95,745.45,870.91
10.99,0.21,-2.22,0.04,0.27,0.45,645.72,733.01
10.63,0.07,-1.88,-0.09,0.11,0.09,633.15,816.56
10.34,0.37,-1.8,-0.11,-0.07,-0.03,502.56,606.8
9.94,0.5,-1.98,-0.13,-0.04,-0.0,533.22,660.23
10.07,0.5,-1.98,-0.13,0.14,0.1,520.07,625.13
10.23,0.4,-1.87,-0.13,0.08,0.15,964.47,1321.22
10.62,0.48,-2.02,-0.24,-0.23,0.09,846.69,1150.02
11.37,0.1,-2.17,-0.38,-0.21,-0.25,836.96,1092.31
12.02,0.47,-3.05,-0.57,-0.14,-0.95,1133.01,1439.81
11.01,1.63,-3.11,-0.8,-0.35,-1.56,1034.81,1293.26
10.44,3.42,-4.14,-1.17,-0.58,-2.07,1008.85,1201.09
7.66,4.81,-2.87,-1.58,-0.41,-2.43,1503.95,1741.48
4.6,6.03,-1.87,-1.38,-0.55,-2.24,1326.45,1517.3
3.22,7.82,-0.77,-1.35,-0.36,-2.01,1519.51,1635.16
0.48,8.35,0.86,-1.16,-0.0,-1.63,1497.7,1602.49
-0.27,7.96,2.09,-0.99,-0.06,-1.32,1408.7,1557.75
-1.71,9.43,3.29,-0.39,-0.49,-0.17,1201.53,1360.64
-0.25,9.33,3.19,-0.2,-0.06,0.03,1354.58,1474.12
-0.07,9.56,2.73,0.01,0.28,0.27,1360.7,1475.8
-0.45,9.08,3.08,0.24,-0.16,0.67,1376.18,1482.59
0.59,8.38,2.29,0.9,-0.2,1.47,1362.15,1484.36
