ax,ay,az,gx,gy,gz,mav,rms
8.31,5.25,-0.24,0.74,0.36,2.36,1018.92,1203.41
8.68,3.45,-0.33,0.62,0.08,2.02,761.41,845.49
11.17,2.71,-1.45,0.47,0.08,1.71,812.42,909.71
11.44,1.47,-0.99,0.15,-0.08,1.0,528.21,558.16
11.21,1.05,-0.3,0.02,0.2,0.42,355.8,376.87
11.07,0.99,-1.09,-0.03,0.02,0.03,235.86,250.83
10.34,0.98,-0.87,-0.03,0.05,-0.01,283.57,453.14
10.21,1.13,-0.86,-0.07,0.19,0.01,173.79,211.27
10.05,1.28,-0.73,-0.09,0.18,0.03,224.25,367.16
9.87,1.05,-0.37,-0.09,0.1,0.01,152.15,222.22
10.15,1.29,-0.45,-0.07,0.04,-0.02,194.8,304.79
10.73,1.26,-0.51,-0.12,0.05,-0.14,429.03,757.3
11.28,1.33,-0.28,-0.17,-0.12,-0.5,416.48,699.58
11.57,2.13,-0.89,-0.28,0.07,-0.96,447.65,701.92
11.31,2.96,-0.55,-0.45,0.11,-1.62,434.14,700.16
9.33,4.48,-0.92,-0.62,-0.19,-2.12,586.04,780.27
7.68,6.0,0.0,-0.77,-0.28,-2.36,488.96,673.7
5.49,6.37,0.67,-0.79,-0.35,-2.41,1304.34,1772.11
3.19,7.68,0.88,-0.88,-0.36,-2.39,824.67,1042.54
0.51,8.36,1.9,-0.67,0.29,-1.98,1206.77,1497.57
-2.05,7.07,2.82,-0.52,-0.01,-1.34,1216.53,1457.36
-2.41,9.1,2.59,-0.2,0.2,-0.26,1108.72,1287.98
-2.58,9.17,3.5,-0.11,-0.03,0.1,1090.28,1303.81
-1.98,8.97,3.5,0.15,0.18,0.52,1037.63,1221.08
-1.26,8.9,2.95,0.4,0.13,0.96,1090.03,1276.78
-0.74,8.44,2.29,0.81,0.31,1.62,1099.71,1334.96
0.44,8.19,0.81,1.01,0.46,2.25,1128.06,1334.38
