ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
-2.63,7.75,4.71,-0.07,0.08,-0.0,1102.49,1307.02,0,10,3
0.97,0.76,2.9,0.48,0.32,2.79,1126.36,1283.93,0,10,3
0.96,10.07,1.56,-0.21,-0.21,0.69,1044.06,1248.52,0,10,3
0.55,9.23,1.87,-0.15,-0.07,0.06,1158.13,1382.43,0,10,3
0.99,11.45,2.32,-0.52,0.24,-0.17,1350.56,1528.76,1,10,3
-3.18,7.13,5.4,-0.08,-0.07,0.13,1025.74,1228.55,0,11,3
-2.07,7.18,5.56,-0.03,0.05,0.2,1016.15,1153.61,0,11,3
0.7,12.36,2.2,0.4,0.2,-0.24,1069.02,1304.09,0,11,3
-0.52,9.01,3.22,-0.02,0.27,-0.09,972.94,1136.25,0,11,3
0.48,12.16,4.41,-0.19,-0.17,0.23,994.45,1217.66,0,11,3
-0.68,3.33,3.39,-0.71,-1.01,-2.0,1308.51,1552.23,1,11,3
-2.72,7.32,5.2,-0.03,0.22,0.03,954.4,1109.84,0,12,3
-2.04,6.55,5.27,-0.01,-0.02,0.28,963.36,1087.23,0,12,3
2.32,14.15,-0.53,0.51,0.73,-0.09,1350.5,1553.04,1,12,3
-1.07,9.48,1.88,-0.04,0.23,-0.06,1102.59,1240.04,0,13,3
2.42,13.14,2.4,-0.42,-1.3,0.17,894.06,1001.36,0,13,3
-2.26,7.8,3.9,-0.21,-0.31,0.27,969.19,1197.11,0,13,3
-2.48,8.2,4.12,-0.06,0.1,0.12,1100.52,1270.0,0,13,3
-1.27,3.41,2.92,0.12,1.33,2.02,1242.88,1446.6,0,13,3
-3.21,9.95,1.75,-0.13,0.01,0.25,1503.57,1615.55,1,13,3
-0.58,9.71,2.03,-0.16,0.07,0.11,1162.24,1347.11,0,14,3
-0.45,5.2,2.32,-0.5,-1.34,-1.64,1136.09,1280.35,0,14,3
-3.07,8.06,4.66,-0.18,0.1,0.08,1030.5,1170.52,0,14,3
-2.88,7.65,4.42,-0.09,0.05,-0.05,762.59,881.03,0,14,3
1.92,10.65,1.32,0.58,0.89,0.23,1249.61,1523.48,1,14,3
-2.48,9.2,2.35,-0.01,0.15,0.07,975.94,1089.62,0,15,3
-1.35,12.05,3.03,-0.25,-0.23,0.36,1347.21,1482.92,0,15,3
-2.81,7.18,3.27,-0.06,0.21,-0.01,1107.75,1327.86,0,15,3
-1.44,8.53,3.85,-0.03,0.17,0.26,870.43,1014.96,0,15,3
2.03,7.56,1.73,0.1,0.89,0.54,717.68,911.64,0,15,3
-0.6,8.15,2.13,-0.1,0.35,0.28,1397.45,1651.52,1,15,3
-0.22,11.85,2.32,-0.14,-0.61,-0.01,1281.62,1446.56,0,16,3
-2.91,7.17,3.9,-0.26,-0.52,-0.33,1462.33,1590.74,1,16,3
-2.6,7.92,3.92,-0.07,0.12,0.01,1122.76,1256.02,0,17,3
-0.8,3.11,3.29,0.13,0.39,2.01,980.05,1130.27,0,17,3
-4.97,11.64,3.3,0.16,-0.62,-0.18,916.11,1048.96,0,17,3
-2.97,8.4,3.03,-0.1,-0.03,0.2,802.55,905.17,0,17,3
-1.2,6.26,5.77,-0.47,-1.28,-1.32,1303.32,1515.28,1,17,3
-1.01,7.43,4.53,-0.0,0.13,0.06,1173.84,1327.43,0,18,3
1.02,7.58,2.59,0.68,0.54,1.51,1214.35,1420.82,0,18,3
-0.98,9.15,1.8,-0.25,-0.39,0.68,990.0,1142.79,0,18,3
-2.11,9.16,2.0,-0.07,0.05,0.14,723.62,854.19,0,18,3
0.28,12.18,3.01,-0.24,-0.11,0.45,1189.74,1386.72,0,18,3
40.0,6.92,3.82,-0.11,0.27,-0.44,1376.68,1602.35,1,18,3
-2.4,7.71,4.36,-0.07,0.17,0.26,1123.04,1262.35,0,19,3
2.15,9.09,3.28,0.57,-0.47,-0.43,1203.6,1398.97,0,19,3
-2.0,8.1,1.7,-0.16,0.32,0.02,1021.29,1163.56,0,19,3
-3.45,8.62,1.64,-0.1,0.14,0.04,667.66,763.95,0,19,3
-2.63,8.64,1.55,-0.2,0.04,0.41,995.54,1083.53,0,19,3
-1.45,3.17,3.53,-0.38,-0.4,-2.1,1400.87,1642.29,1,19,3
-1.43,7.3,4.74,-0.05,0.22,0.28,1039.02,1191.66,0,20,3
1.65,6.8,3.06,0.51,1.49,0.56,1076.29,1287.11,0,20,3
-4.02,9.22,0.59,-0.26,-0.05,0.49,1003.19,1125.25,0,20,3
-3.59,8.85,1.19,-0.02,-0.02,0.03,660.73,727.95,0,20,3
-2.52,10.59,3.77,-0.43,-1.0,0.22,1011.74,1289.82,0,20,3
-3.15,6.68,4.98,-0.17,0.16,0.34,1291.19,1576.43,1,20,3
-2.23,6.75,6.02,-0.07,0.18,0.17,989.83,1107.76,0,21,3
1.42,9.77,3.43,0.18,1.25,0.36,953.06,1180.95,0,21,3
-2.44,7.86,1.17,0.02,-0.04,0.31,880.44,999.04,0,21,3
-4.59,8.89,1.85,-0.23,0.26,0.17,606.98,681.9,0,21,3
-0.39,12.5,3.79,-1.06,-1.09,0.85,806.62,923.14,0,21,3
-3.9,4.66,3.77,0.25,1.21,-0.86,1554.79,1877.41,1,21,3
-2.45,6.45,5.49,0.07,0.29,0.34,927.38,1037.64,0,22,3
0.95,8.77,3.16,0.25,1.9,-0.02,1126.84,1368.8,0,22,3
-2.41,7.24,1.14,-0.01,0.13,0.1,884.9,990.97,0,22,3
-3.94,8.75,1.33,-0.08,-0.01,0.01,588.28,683.4,0,22,3
-1.01,9.06,2.85,-0.55,-1.95,-1.09,942.94,1219.14,0,22,3
-4.46,6.99,6.34,-0.15,0.04,0.37,945.37,1162.83,0,22,3
-3.46,6.66,5.72,-0.1,-0.06,0.15,888.28,960.01,0,22,3
-1.2,5.56,3.59,0.52,1.37,1.81,1028.47,1199.03,0,22,3
-3.36,8.11,1.29,-0.25,0.05,0.28,933.39,1164.22,0,22,3
-2.18,9.12,2.19,-0.16,-0.06,0.05,685.4,772.85,0,22,3
3.0,7.06,0.18,-0.14,-0.87,-1.28,738.72,951.2,0,22,3
-2.01,9.41,1.51,-0.12,0.14,0.06,1408.61,1701.6,1,22,3
-1.66,4.99,1.05,-0.27,1.18,1.1,1136.29,1295.06,0,23,3
-6.94,14.91,2.24,0.98,1.75,-0.45,1175.31,1329.7,0,23,3
-3.76,9.73,-0.7,-0.02,-0.13,0.05,990.05,1116.56,0,23,3
4.6,12.73,1.29,-0.49,-4.87,1.38,991.3,1077.32,0,23,3
-0.35,6.77,2.55,-0.15,0.32,-0.34,886.1,1083.17,0,23,3
1.44,8.31,4.24,-0.02,0.18,-0.02,975.79,1226.31,0,23,3
2.04,5.93,3.01,0.91,1.91,1.03,1303.93,1506.86,1,23,3
-0.19,9.22,-0.2,-0.23,-0.3,0.07,1279.78,1506.69,1,23,3
1.96,13.49,3.06,-0.71,-2.47,0.88,1581.51,1672.57,1,23,3
-1.8,8.05,3.15,-0.07,-0.4,0.2,1226.22,1371.24,0,24,3
-0.81,8.76,3.37,-0.07,0.05,0.03,1040.32,1182.01,0,24,3
-0.08,6.2,2.01,0.42,1.01,1.59,571.27,663.11,0,24,3
-2.62,12.07,3.64,0.26,0.24,-1.2,1318.39,1516.89,1,24,3
-1.16,9.73,1.52,-0.12,0.0,0.04,1652.34,1810.25,1,24,3
-2.09,2.98,2.35,-0.25,-0.74,-2.15,1391.57,1536.32,1,24,3
-1.88,8.37,4.53,-0.04,-0.01,0.28,1083.52,1236.59,0,25,3
-0.13,8.58,3.59,-0.07,-0.22,0.32,886.16,992.06,0,25,3
0.65,7.17,3.53,0.68,0.66,0.54,680.81,880.2,0,25,3
-0.62,8.57,1.61,0.01,0.04,0.05,1324.97,1587.65,1,25,3
-11.99,-0.2,6.49,-2.38,-0.92,-1.9,1370.74,1535.03,1,25,3
-6.12,-1.48,6.84,-0.15,0.36,-0.14,1098.2,1228.22,0,26,3
-6.49,-2.55,6.45,-0.05,0.14,-0.04,753.69,846.77,0,26,3
