ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
1.52,11.09,2.62,0.12,0.16,-0.18,671.39,762.59,0,9,1
-1.36,9.9,0.33,-0.21,0.44,-0.09,1181.3,1453.26,0,9,1
0.06,12.23,0.8,-0.48,-0.01,0.52,945.46,1035.48,0,9,1
-0.21,7.21,1.31,0.11,-1.39,-1.07,872.37,1003.4,0,9,1
-0.71,7.47,1.77,-0.35,0.52,1.05,730.01,804.0,0,9,1
-1.12,10.64,-0.26,0.41,0.08,-0.32,542.54,645.23,0,9,1
-0.48,9.48,0.62,-0.16,0.15,0.08,882.53,1070.66,0,9,1
0.21,12.14,1.26,-0.5,-0.25,0.19,930.47,1036.95,0,9,1
-1.13,5.33,0.95,-0.11,-0.22,-0.57,719.13,812.87,0,9,1
-0.33,10.62,1.61,-0.21,0.37,0.22,581.42,656.82,0,9,1
0.41,10.07,1.32,-0.02,0.29,0.06,1131.31,1468.01,0,9,1
0.29,11.96,2.32,-0.26,-0.03,0.29,1379.14,1640.64,1,9,1
-1.45,5.82,1.45,-0.38,0.18,0.55,921.19,1075.83,0,10,1
2.04,10.37,1.75,0.47,0.35,0.21,771.79,885.92,0,10,1
0.42,9.82,0.22,-0.34,-0.29,-0.25,705.18,805.16,0,10,1
-1.07,9.49,2.13,-0.11,0.19,-0.12,712.62,830.99,0,10,1
-0.56,9.34,1.89,-0.03,0.06,-0.02,718.03,798.32,0,10,1
