ax,ay,az,gx,gy,gz,mav,rms
9.33,-0.66,-5.0,-0.09,-0.05,0.02,157.35,221.58
9.23,-0.84,-5.04,-0.09,0.09,0.01,127.91,172.28
9.13,-0.57,-5.14,-0.05,0.02,-0.01,122.3,154.71
9.13,-0.58,-5.12,-0.07,0.05,0.01,122.3,154.71
9.13,-0.55,-5.33,-0.03,0.03,0.04,105.38,120.76
9.15,-0.86,-5.14,-0.0,0.08,0.05,107.44,142.7
9.16,-0.82,-5.14,0.0,0.1,0.01,107.44,142.7
9.16,-0.84,-5.04,0.01,0.12,0.03,161.02,245.28
9.11,-0.83,-4.87,0.02,0.09,0.05,161.02,245.28
9.13,-0.78,-5.09,0.01,0.1,0.06,161.02,245.28
9.16,-0.96,-5.05,0.05,0.06,0.06,127.0,166.55
9.41,-1.26,-4.93,-0.06,-0.18,-0.09,191.03,264.51
9.39,-0.94,-5.52,-0.38,-0.53,-0.47,322.37,491.47
8.95,-0.3,-5.94,-0.56,-0.44,-0.61,293.99,366.15
8.43,1.01,-5.97,-0.4,-0.02,-0.34,310.63,430.09
8.59,1.22,-5.9,-0.39,0.11,-0.26,310.63,430.09
8.51,1.36,-6.29,-0.41,0.16,-0.3,290.74,375.17
8.58,1.44,-6.07,-0.45,0.07,-0.34,385.56,486.78
8.45,1.74,-5.74,-0.48,-0.04,-0.34,385.56,486.78
8.52,2.32,-5.91,-0.43,-0.15,-0.26,287.45,342.96
8.4,2.54,-5.9,-0.45,-0.17,-0.25,299.57,384.49
7.77,3.39,-5.99,-0.49,0.19,-0.42,360.81,480.28
8.24,3.55,-5.87,-0.53,0.07,-0.42,368.24,480.54
7.74,4.66,-5.61,-0.63,0.05,-0.35,352.17,457.42
7.49,5.98,-4.53,-0.67,-0.08,-0.42,376.82,470.07
7.33,6.16,-4.32,-0.67,-0.01,-0.47,402.81,582.15
6.87,6.65,-3.61,-0.77,0.06,-0.52,360.99,438.81
6.37,7.2,-3.23,-0.84,0.09,-0.56,381.08,513.81
5.96,8.03,-2.68,-0.78,0.14,-0.58,341.1,431.26
5.27,8.28,-1.98,-0.75,0.26,-0.53,306.0,361.6
5.16,8.89,-2.27,-0.78,0.34,-0.48,306.0,361.6
3.88,8.79,-0.72,-0.84,0.11,-0.47,269.03,334.32
4.19,8.88,-0.07,-0.97,0.0,-0.28,237.61,269.21
3.41,8.34,1.69,-1.05,0.28,-0.37,243.75,294.84
3.31,8.45,2.51,-0.97,0.12,-0.39,201.13,241.83
3.18,8.63,2.58,-0.81,0.29,-0.48,201.13,241.83
1.98,8.14,3.66,-0.73,0.07,-0.51,130.25,150.54
1.37,8.35,4.75,-0.8,0.2,-0.49,132.92,162.0
1.08,8.15,4.95,-0.81,0.01,-0.53,131.0,163.65
0.31,7.42,5.59,-0.73,-0.07,-0.51,131.0,163.65
0.4,7.39,5.67,-0.57,-0.17,-0.51,133.31,160.37
-0.28,7.3,6.23,-0.41,0.12,-0.37,108.11,131.44
-0.56,7.16,6.12,-0.12,0.26,-0.09,108.92,132.18
-0.89,7.06,6.53,-0.04,0.08,0.07,99.87,117.16
-0.3,7.08,6.08,-0.02,0.04,0.1,113.54,154.05
-0.22,7.12,6.15,-0.02,0.04,0.08,84.74,107.44
-0.3,7.1,6.13,0.02,0.21,0.11,84.74,107.44
-0.23,7.11,6.15,0.03,0.1,0.13,99.96,137.98
-0.34,7.51,6.08,0.31,0.36,0.19,96.32,120.54
-0.6,7.74,5.47,0.47,0.2,0.37,136.44,188.48
0.7,7.91,4.43,0.61,-0.26,0.61,122.76,150.47
1.35,8.22,3.05,0.85,-0.12,0.63,219.57,383.63
2.22,8.49,2.55,0.87,-0.28,0.67,246.64,392.47
1.87,9.05,1.34,0.74,-0.24,0.64,250.78,359.3
3.79,8.48,0.91,0.81,-0.11,0.51,322.29,481.57
3.56,9.01,0.03,0.78,0.34,0.62,288.6,367.82
3.95,8.68,-0.33,0.73,-0.21,0.69,243.75,350.93
5.09,8.23,-1.2,0.73,-0.4,0.71,304.1,446.47
5.56,7.92,-2.39,0.7,0.33,0.67,280.39,374.02
5.59,7.54,-2.81,0.66,0.12,0.64,324.86,434.68
5.86,7.16,-3.37,0.64,0.08,0.55,231.06,287.33
7.1,6.36,-3.33,0.67,-0.34,0.55,231.06,287.33
7.76,5.5,-5.17,0.52,-0.05,0.58,294.27,388.06
7.69,5.5,-5.15,0.48,-0.06,0.59,294.27,388.06
7.67,5.27,-4.94,0.46,-0.26,0.59,294.27,388.06
8.01,4.4,-5.27,0.43,0.16,0.51,244.29,295.46
8.05,2.86,-5.07,0.63,0.13,0.71,244.51,298.01
8.59,2.26,-5.96,0.62,0.13,0.69,207.44,253.91
8.98,1.54,-5.64,0.49,0.04,0.53,249.78,332.26
8.71,1.08,-6.19,0.36,0.03,0.26,201.75,250.7
8.54,0.73,-6.32,0.37,0.08,0.21,236.26,343.02
8.09,0.58,-6.1,0.37,0.12,0.24,236.26,343.02
8.63,0.14,-6.2,0.31,0.18,0.34,151.13,185.57
9.19,-1.05,-6.07,0.14,0.3,0.38,150.11,217.93
9.21,-1.2,-6.32,-0.03,0.17,0.16,150.11,217.93
8.74,-1.15,-5.65,-0.18,-0.03,-0.09,154.68,207.76
8.5,-0.87,-5.85,-0.11,0.18,0.05,97.2,103.32
9.01,-1.1,-5.49,-0.06,0.31,0.15,83.92,98.58
9.2,-1.15,-4.91,-0.13,0.19,0.02,78.41,99.56
9.0,-1.12,-4.94,-0.07,0.11,-0.04,60.52,67.15
9.09,-0.97,-4.8,-0.04,0.05,0.06,59.55,81.02
