ax,ay,az,gx,gy,gz,mav,rms
9.36,-2.28,-4.27,-0.12,0.11,-0.02,37.24,71.54
9.27,-2.19,-4.2,-0.13,0.1,-0.02,37.24,71.54
9.42,-2.16,-3.98,-0.05,0.01,-0.02,37.72,56.7
9.32,-2.02,-4.11,-0.06,0.07,0.03,35.11,49.84
9.32,-2.02,-4.13,-0.08,0.1,0.01,50.91,88.36
9.43,-2.06,-3.79,-0.08,0.07,-0.02,42.67,56.21
9.42,-1.97,-3.91,-0.09,-0.03,-0.01,42.67,56.21
9.4,-1.92,-4.3,-0.07,-0.04,0.02,53.0,104.04
9.34,-1.94,-4.18,-0.08,0.1,0.02,50.52,81.57
9.43,-2.02,-4.14,-0.1,0.06,0.01,50.52,81.57
9.38,-1.93,-4.13,-0.15,-0.17,-0.16,149.37,207.05
9.54,-1.41,-5.28,-0.31,-0.57,-0.4,218.09,317.7
9.08,-1.15,-5.52,-0.25,-0.86,-0.58,410.4,575.41
8.86,-0.1,-6.65,-0.43,-0.53,-0.76,280.74,340.14
8.38,1.03,-7.23,-0.58,0.08,-0.66,383.83,495.4
8.28,1.5,-6.43,-0.77,0.17,-0.55,409.64,589.62
7.58,2.35,-6.28,-0.89,0.17,-0.52,420.16,546.11
7.42,2.99,-5.35,-0.94,-0.04,-0.41,387.54,482.2
7.69,3.66,-5.3,-0.92,0.09,-0.33,354.1,460.25
8.01,4.2,-4.83,-0.88,0.01,-0.38,354.1,460.25
7.1,5.12,-4.18,-0.77,0.26,-0.62,373.43,467.08
6.61,5.65,-3.71,-0.73,0.16,-0.57,399.57,504.92
6.91,6.62,-3.59,-0.7,0.06,-0.54,438.2,542.57
6.42,7.43,-3.25,-0.75,0.32,-0.46,492.01,625.52
6.03,7.65,-2.14,-0.95,0.07,-0.58,363.43,454.64
5.29,7.8,-1.48,-1.06,0.2,-0.57,372.5,478.36
4.98,8.1,-0.11,-0.94,0.19,-0.58,325.13,411.93
4.76,8.72,0.58,-0.91,0.14,-0.49,282.47,361.23
3.21,8.77,1.27,-0.88,0.11,-0.48,297.22,365.87
3.42,8.53,1.79,-0.77,0.38,-0.46,359.27,525.7
3.33,8.45,2.64,-0.68,0.54,-0.44,239.05,262.93
2.81,8.5,3.2,-0.61,0.55,-0.43,228.99,273.86
1.72,8.64,3.73,-0.67,0.16,-0.55,174.01,208.84
1.34,8.71,4.3,-0.98,-0.33,-0.57,168.19,197.23
1.32,7.02,5.45,-0.84,-0.27,-0.65,158.09,199.53
0.91,7.23,5.68,-0.53,0.51,-0.57,131.49,147.65
-1.4,7.06,6.9,-0.38,0.29,-0.35,136.61,192.96
-1.8,7.02,6.8,-0.38,-0.17,-0.34,136.61,192.96
-1.44,6.46,6.83,-0.34,-0.42,-0.22,139.62,237.02
-0.05,6.63,6.64,-0.09,0.3,-0.11,138.49,168.42
-1.08,6.83,7.22,0.01,0.39,-0.04,135.77,165.41
-1.23,6.59,6.29,0.06,-0.07,0.17,131.35,172.68
-0.74,6.92,6.63,0.09,-0.01,0.19,114.31,165.51
-0.84,6.81,6.27,0.1,0.22,0.2,114.31,165.51
-0.95,7.06,6.29,0.2,0.38,0.24,84.8,107.14
-0.31,7.24,6.38,0.25,0.08,0.25,124.17,185.68
-0.25,7.31,5.74,0.39,-0.1,0.2,109.78,154.5
-0.28,7.52,5.43,0.47,0.03,0.21,129.44,173.44
-0.49,8.17,4.86,0.54,0.23,0.34,128.51,200.23
0.06,8.5,3.91,0.68,-0.08,0.56,107.25,130.57
