ax,ay,az,gx,gy,gz,mav,rms
8.98,-0.94,-5.53,-0.09,0.1,0.02,142.0,172.77
8.98,-0.77,-5.42,-0.05,0.06,-0.03,152.28,201.51
8.83,-0.79,-5.43,-0.09,-0.01,-0.02,153.88,209.45
8.93,-0.88,-5.63,-0.12,0.06,0.07,180.37,273.76
8.95,-0.83,-5.67,-0.13,-0.15,-0.1,160.76,202.6
9.24,-0.7,-6.07,-0.15,-0.27,-0.22,210.0,336.12
8.61,-0.28,-6.09,-0.23,-0.31,-0.35,247.32,352.22
8.37,0.37,-6.4,-0.22,0.16,-0.08,299.61,412.1
9.44,0.53,-7.29,-0.42,-0.19,-0.32,270.14,360.65
9.05,0.95,-7.01,-0.65,0.05,-0.67,426.97,576.79
8.38,1.47,-6.93,-0.83,0.26,-0.79,370.36,497.19
8.06,3.28,-5.91,-1.0,0.14,-0.68,387.75,486.03
8.25,3.74,-5.0,-0.96,-0.01,-0.57,387.75,486.03
7.37,4.92,-4.41,-0.96,0.26,-0.53,411.48,505.14
7.57,5.94,-3.62,-1.03,0.18,-0.48,416.9,478.97
7.49,6.47,-3.52,-0.98,0.25,-0.53,292.41,361.2
6.52,6.62,-2.16,-0.8,0.25,-0.76,342.34,454.91
6.17,6.8,-1.84,-0.84,0.14,-0.85,432.18,537.18
4.65,8.08,-1.09,-0.88,0.13,-0.78,375.2,470.16
4.39,8.39,-0.78,-0.92,0.21,-0.76,342.75,424.13
3.31,8.8,0.81,-1.06,0.1,-0.68,336.49,415.66
3.37,8.96,1.8,-1.1,-0.04,-0.52,300.46,392.45
3.14,8.62,2.47,-1.15,0.09,-0.58,267.48,338.35
2.02,8.65,3.2,-1.02,0.55,-0.68,223.28,250.22
1.81,7.79,4.56,-0.73,0.22,-0.73,200.17,253.86
0.56,7.52,5.58,-0.86,-0.22,-0.72,191.71,211.32
0.13,7.69,5.58,-0.77,-0.59,-0.68,191.71,211.32
-0.61,7.17,5.76,-0.6,0.24,-0.51,161.1,204.83
-1.12,7.22,6.97,-0.21,0.11,-0.15,164.71,209.21
-0.75,6.88,6.45,-0.01,0.19,0.01,168.69,233.69
-1.1,7.2,6.36,0.01,0.22,0.06,133.95,154.57
-0.48,6.98,6.18,0.08,0.05,0.1,140.28,169.2
-0.75,7.26,6.18,0.1,0.07,0.14,140.28,169.2
-0.84,7.62,6.09,0.34,0.24,0.24,155.57,193.97
-0.88,8.07,5.24,0.53,0.05,0.36,141.44,173.26
-0.27,8.2,4.63,0.67,-0.01,0.55,110.44,131.4
0.23,8.55,4.04,0.7,-0.18,0.63,123.29,160.2
0.72,8.28,3.66,0.78,-0.09,0.7,123.29,160.2
2.28,8.75,1.48,0.9,-0.02,0.75,178.94,274.56
2.41,8.63,0.69,0.92,-0.11,0.75,178.94,274.56
3.49,8.35,0.29,1.04,-0.16,0.68,170.97,241.57
4.83,9.09,-2.11,1.13,-0.09,0.84,199.61,282.53
5.71,8.89,-3.85,0.94,-0.15,0.72,216.35,305.28
6.15,7.45,-4.08,0.62,-0.28,0.68,256.39,378.16
6.38,6.96,-4.68,0.56,-0.2,0.56,275.93,405.13
6.14,6.4,-4.81,0.55,0.23,0.55,229.24,288.97
6.98,6.07,-5.36,0.61,0.32,0.56,277.62,376.97
7.18,5.32,-5.28,0.52,-0.01,0.57,299.72,389.55
7.34,4.97,-5.59,0.52,0.1,0.59,241.56,311.37
7.57,4.0,-5.5,0.61,0.13,0.55,207.39,241.8
8.02,3.44,-6.21,0.56,0.12,0.59,279.03,401.86
7.99,2.55,-6.07,0.51,-0.08,0.5,279.03,401.86
8.01,2.05,-6.79,0.42,-0.09,0.38,222.44,272.53
8.15,1.67,-7.02,0.44,-0.04,0.4,180.33,228.18
7.91,0.81,-6.62,0.42,0.23,0.35,181.34,227.69
7.95,0.51,-6.67,0.43,0.13,0.43,170.12,202.18
8.45,-0.2,-6.89,0.41,-0.1,0.41,185.32,241.24
8.19,-1.08,-6.89,0.25,0.08,0.29,138.46,172.63
7.95,-1.22,-6.88,0.27,0.05,0.25,120.07,151.2
8.12,-1.6,-6.86,0.31,0.15,0.29,120.07,151.2
8.49,-2.0,-6.49,-0.1,0.0,0.01,144.96,188.2
8.08,-1.7,-6.69,-0.15,-0.03,-0.12,155.95,249.74
7.97,-1.63,-6.54,-0.12,0.37,0.08,122.59,155.64
8.51,-1.62,-6.69,-0.1,0.28,0.11,124.06,161.06
8.42,-1.56,-5.98,-0.19,0.16,-0.08,166.65,225.95
8.32,-1.53,-5.94,-0.2,0.08,-0.1,166.65,225.95
8.23,-1.3,-5.98,-0.11,0.11,-0.03,194.92,261.96
8.64,-1.36,-5.85,-0.06,0.1,0.04,142.07,186.86
8.55,-1.37,-5.74,-0.13,0.18,-0.0,163.05,228.11
