ax,ay,az,gx,gy,gz,mav,rms
9.36,-0.77,-5.02,-0.04,0.04,0.04,80.97,102.96
9.21,-1.14,-4.82,-0.11,0.18,-0.0,102.67,151.99
9.24,-0.98,-4.78,-0.14,0.2,-0.0,129.31,193.51
9.42,-0.87,-4.53,-0.07,0.04,0.06,81.76,96.91
9.27,-1.09,-4.77,-0.17,-0.11,-0.01,90.27,136.15
9.11,-0.96,-4.85,-0.09,-0.02,-0.01,121.06,181.14
9.15,-0.87,-4.73,-0.01,0.1,0.09,123.77,169.12
9.58,-0.96,-4.75,-0.07,0.02,-0.01,138.52,244.07
9.31,-0.9,-5.17,-0.13,-0.42,-0.21,159.8,225.93
9.44,-0.66,-6.03,-0.27,-0.51,-0.4,254.19,356.47
10.18,-0.38,-6.53,-0.46,-0.58,-0.61,359.7,498.24
9.11,0.55,-6.26,-0.71,-0.24,-0.82,304.53,455.32
7.96,1.77,-6.17,-0.8,0.32,-0.56,332.49,436.78
7.96,2.28,-5.59,-0.75,0.3,-0.54,315.18,387.76
8.52,3.02,-5.75,-0.73,0.02,-0.57,315.18,387.76
7.47,4.9,-4.75,-0.86,0.18,-0.6,377.65,489.62
7.78,4.87,-4.5,-0.84,0.14,-0.64,377.65,489.62
6.95,5.49,-4.23,-0.8,0.27,-0.57,377.65,489.62
5.83,6.64,-2.98,-0.92,0.21,-0.56,355.75,456.26
6.07,7.22,-2.32,-0.94,0.01,-0.56,275.78,338.84
6.34,7.95,-1.32,-1.01,0.25,-0.59,268.16,327.09
5.25,7.68,0.06,-1.04,0.08,-0.58,286.4,363.26
5.18,8.23,-0.01,-0.99,-0.07,-0.58,254.09,305.27
3.96,8.11,1.39,-0.89,0.3,-0.64,240.59,279.98
3.04,8.67,2.42,-0.8,0.34,-0.63,226.44,274.06
2.53,9.17,2.73,-0.97,0.19,-0.58,171.74,192.27
2.08,8.13,3.9,-0.92,-0.04,-0.55,139.33,160.46
2.14,8.34,4.33,-0.83,-0.23,-0.66,135.35,157.84
1.08,8.43,4.68,-0.8,0.21,-0.59,129.59,159.47
0.98,7.39,4.86,-0.54,-0.25,-0.53,138.18,178.78
1.41,7.19,6.37,-0.55,-0.33,-0.45,115.99,139.79
-0.45,7.22,5.69,-0.49,0.3,-0.47,115.99,139.79
-0.38,7.04,6.07,-0.36,0.24,-0.38,121.32,152.56
-0.34,6.92,6.8,-0.05,0.12,-0.07,84.76,105.03
-0.05,6.79,6.49,-0.03,-0.01,0.02,82.33,105.87
-1.06,6.7,6.62,-0.02,0.16,0.07,73.23,97.48
-0.63,6.79,6.62,0.01,0.23,0.14,84.56,131.37
-0.06,6.96,6.49,0.09,0.17,0.15,84.56,131.37
-0.22,6.92,6.51,0.11,0.27,0.17,84.56,131.37
-0.73,6.93,6.9,0.19,0.32,0.23,76.09,111.83
-0.31,7.69,5.05,0.68,-0.07,0.56,98.68,147.22
1.02,8.96,3.12,0.66,0.02,0.62,186.15,301.42
1.9,8.18,2.86,0.67,-0.12,0.65,153.3,215.03
2.72,8.7,2.06,0.65,-0.25,0.61,209.31,324.54
2.66,9.22,1.23,0.63,-0.22,0.54,195.12,275.18
3.07,9.29,0.98,0.69,-0.08,0.56,148.74,180.52
4.09,8.67,0.04,0.69,-0.07,0.67,163.3,209.54
3.67,8.76,-0.26,0.72,-0.11,0.69,163.3,209.54
4.7,8.57,-0.98,0.76,-0.24,0.75,212.04,279.11
5.35,8.38,-2.28,0.65,0.04,0.81,242.61,373.28
7.05,7.22,-2.62,0.59,-0.26,0.61,270.51,390.37
6.6,6.56,-2.76,0.59,-0.14,0.53,307.87,444.13
6.57,6.06,-3.24,0.63,-0.14,0.6,233.85,302.88
7.2,5.81,-4.29,0.58,0.02,0.67,252.26,336.38
8.31,5.0,-4.93,0.53,-0.12,0.49,320.98,425.55
7.8,4.4,-4.68,0.32,-0.07,0.44,250.1,318.43
7.91,4.0,-4.79,0.48,0.03,0.41,200.8,233.68
8.39,2.84,-5.1,0.6,0.01,0.52,218.02,288.09
8.85,2.47,-6.06,0.54,0.24,0.54,257.92,343.33
8.85,1.93,-5.63,0.35,0.03,0.45,307.63,450.0
8.91,1.38,-5.58,0.35,-0.2,0.4,200.23,229.1
8.99,0.91,-5.84,0.25,-0.13,0.38,238.44,287.19
8.92,0.29,-6.13,0.22,0.27,0.37,255.46,391.2
9.08,0.09,-6.04,0.09,0.14,0.31,247.43,400.16
8.88,-0.25,-5.38,0.1,0.03,0.23,172.74,206.37
9.02,-0.46,-5.36,0.16,0.09,0.26,172.74,206.37
