ax,ay,az,gx,gy,gz,mav,rms
-3.61,5.04,3.02,-0.18,0.27,0.25,491.48,563.57
-3.86,5.55,3.03,-0.36,0.1,1.28,410.72,462.99
-2.48,4.96,2.95,-0.33,0.55,1.69,369.77,472.45
-2.05,7.06,3.11,0.15,1.05,0.91,352.88,396.02
-1.16,13.7,-0.47,0.07,0.87,-0.26,262.07,298.87
-4.22,11.4,1.8,-0.15,0.06,-0.77,310.19,387.0
-2.44,11.16,2.62,0.39,0.68,-0.86,1224.14,1750.56
-4.09,12.06,2.03,0.34,-0.07,-0.3,2028.61,2228.65
-4.37,9.77,1.21,0.06,0.33,0.15,1615.07,1719.6
-3.66,8.09,0.8,-0.19,0.2,0.12,1428.95,1566.39
-4.1,8.35,1.57,-0.15,0.33,0.03,1167.28,1337.07
-4.21,8.46,1.33,-0.02,0.29,0.04,1145.98,1227.13
-4.21,8.46,1.33,-0.02,0.29,0.04,948.04,978.39
-3.92,8.5,1.34,-0.1,0.12,0.04,501.21,569.05
-4.25,8.42,1.48,-0.09,0.08,0.02,379.49,424.95
-3.82,8.38,1.22,-0.02,0.03,0.03,1162.93,1650.0
-3.87,8.51,1.27,-0.05,0.01,0.01,688.73,887.88
-3.81,8.53,1.4,-0.07,0.04,0.03,455.87,530.96
-4.04,8.58,1.32,-0.04,-0.02,0.05,373.59,423.22
-3.73,8.55,1.2,-0.05,-0.05,0.02,339.66,374.72
-3.76,9.06,1.15,-0.07,0.04,0.06,338.45,382.66
