ax,ay,az,gx,gy,gz,mav,rms
-3.04,4.03,2.38,-0.13,-0.14,-1.51,520.83,663.46
-5.05,4.37,3.7,-0.16,-1.12,-0.68,802.27,1213.72
-5.54,6.33,3.46,-0.11,0.54,0.23,522.06,606.75
-4.7,6.22,3.53,-0.12,0.24,0.44,498.78,586.2
-4.3,2.77,3.23,-0.15,0.9,1.12,500.85,569.44
-3.35,4.82,2.74,0.09,0.15,1.57,551.83,665.35
-2.42,9.26,0.45,0.01,0.96,1.0,419.94,469.91
-3.22,8.05,1.81,-0.24,0.25,0.01,617.17,896.1
-4.39,9.84,1.84,0.08,-0.23,-0.39,1452.56,1861.63
-3.48,11.55,1.78,0.59,0.15,-0.77,1336.83,1661.88
-3.43,11.59,0.99,0.47,0.06,-0.58,1868.34,1939.3
-3.97,10.67,0.26,0.0,-0.08,0.06,1352.68,1384.43
-3.33,8.77,-0.03,-0.32,0.18,0.18,1051.83,1126.63
-3.41,8.17,1.05,-0.27,0.07,0.14,997.15,1173.62
-4.34,8.3,1.19,-0.04,0.34,0.11,1044.46,1260.42
-3.68,9.85,0.99,-0.11,0.24,0.12,873.24,1063.69
-3.32,11.81,1.34,-0.43,-0.09,0.56,833.02,1073.05
-2.85,11.83,1.66,-0.53,-0.2,0.51,1253.18,1569.25
-2.77,10.8,2.3,-0.36,-0.23,0.08,1696.0,1898.91
-4.03,8.69,3.31,-0.17,-0.18,-0.47,1428.37,1560.06
-3.83,4.67,3.48,0.45,-1.27,-1.12,1513.8,1544.16
-4.75,4.44,2.32,0.2,0.05,-1.33,830.93,911.65
-4.55,4.23,2.4,0.09,-0.86,-0.45,654.1,803.53
-4.61,7.3,2.59,-0.16,-0.3,0.15,516.62,585.55
-4.6,7.1,2.84,-0.2,0.15,0.48,529.57,582.7
