ax,ay,az,gx,gy,gz,mav,rms
-4.5,8.17,1.05,-0.04,-0.01,-0.04,1370.99,1499.78
-4.71,8.2,1.11,-0.06,-0.02,0.04,1323.73,1472.99
-4.61,8.15,1.15,-0.05,-0.01,0.02,1339.64,1481.35
-4.86,8.17,1.16,-0.09,0.05,0.01,1293.58,1437.99
-4.6,8.3,1.22,-0.05,-0.01,0.01,1257.93,1417.44
-3.87,10.66,1.34,-0.07,0.01,0.16,1282.6,1443.15
-3.96,13.13,2.36,-0.28,-0.35,0.52,1258.32,1418.27
-4.39,12.36,2.47,-0.25,-0.73,0.45,1837.87,1961.53
-5.69,9.22,0.94,-0.09,-0.2,-0.31,1358.24,1508.54
-6.05,5.87,1.43,0.18,-1.57,-0.75,1055.3,1212.42
-3.78,2.35,2.6,0.31,-0.24,-1.03,937.16,1060.31
-3.04,5.71,1.55,-0.02,-0.41,-0.65,797.02,873.07
-2.9,5.3,2.53,-0.15,0.23,0.29,963.31,1323.47
-4.17,5.38,3.67,-0.36,0.05,1.18,719.88,800.41
-2.63,5.8,2.85,-0.17,0.77,1.51,894.13,1105.66
-3.07,6.13,1.89,-0.27,1.27,0.88,778.28,909.35
-3.13,7.93,2.94,0.02,0.52,-0.11,732.12,821.25
-4.31,11.44,2.03,0.36,0.92,-1.32,887.67,1114.16
-8.04,12.35,2.74,0.73,-0.37,-1.38,1948.24,2092.97
-8.13,11.52,1.08,0.57,0.11,-0.35,1524.76,1617.2
-5.88,8.9,1.0,-0.19,0.25,0.23,1241.42,1322.57
-5.58,7.18,0.56,-0.31,0.07,0.32,1358.63,1510.35
-4.75,6.87,1.02,-0.18,0.09,0.19,1271.64,1396.07
