ax,ay,az,gx,gy,gz,mav,rms
7.46,-6.7,0.88,-0.05,0.05,-0.01,104.32,133.78
7.46,-6.62,0.9,-0.08,0.07,0.01,128.37,165.49
7.51,-6.66,0.92,-0.03,0.01,0.07,98.17,125.15
7.52,-6.66,0.74,-0.06,0.02,0.05,100.91,122.71
7.42,-6.65,0.76,-0.1,0.09,0.05,93.0,118.67
7.41,-6.68,1.0,-0.13,0.1,0.01,129.09,276.12
7.47,-6.79,0.97,-0.11,0.09,-0.01,129.7,177.51
7.4,-6.66,0.86,-0.05,-0.0,0.03,232.11,374.23
7.41,-6.61,0.8,-0.04,-0.02,0.01,197.63,264.76
7.51,-6.69,0.85,-0.06,0.08,0.03,215.71,280.73
7.36,-6.67,0.93,-0.06,0.04,0.02,266.0,388.78
7.45,-6.62,0.95,-0.05,-0.05,0.01,295.89,442.43
7.81,-6.89,0.98,-0.03,-0.19,-0.04,294.13,420.86
8.39,-6.68,0.72,0.03,-0.42,-0.33,448.38,658.18
8.68,-6.41,0.37,-0.05,-0.4,-0.71,601.95,820.41
9.32,-5.48,0.31,-0.02,0.07,-0.89,473.49,605.15
8.96,-4.63,-0.2,-0.03,-0.01,-0.93,410.73,526.47
9.22,-4.24,-0.2,-0.04,-0.22,-0.87,552.56,707.64
9.82,-3.12,-0.36,-0.06,0.13,-0.89,698.7,922.38
9.88,-2.03,0.11,-0.02,0.19,-0.89,680.54,881.09
10.48,-1.09,0.01,-0.05,0.04,-0.82,676.37,832.76
10.12,-0.28,0.13,-0.08,0.04,-0.81,843.19,1153.51
10.49,0.42,0.11,0.0,0.05,-0.85,825.38,1115.27
10.13,1.39,0.18,-0.01,0.04,-0.92,1065.34,1345.98
9.67,2.34,0.04,-0.08,-0.16,-0.88,1066.92,1325.98
9.3,3.29,-0.01,-0.05,0.04,-0.95,974.67,1224.89
8.73,4.37,-0.3,-0.21,-0.3,-0.95,914.75,1176.99
8.44,4.37,-0.73,-0.26,-0.3,-0.78,1396.0,1640.11
8.37,5.44,-0.81,-0.15,0.16,-0.65,1259.23,1471.43
8.15,6.14,-0.15,-0.21,-0.1,-0.72,1142.73,1304.99
7.53,6.29,-0.5,-0.16,-0.12,-0.84,1186.48,1403.81
6.85,7.35,-0.09,-0.07,0.06,-0.85,1056.1,1276.33
5.73,7.64,-0.23,0.0,-0.13,-0.86,1196.04,1407.79
4.98,7.96,-0.76,0.0,-0.31,-0.73,1153.82,1332.8
4.49,8.67,-1.19,-0.0,-0.12,-0.67,1205.14,1409.12
3.77,8.94,-1.27,-0.02,-0.09,-0.63,1216.2,1369.89
3.03,9.2,-1.61,-0.11,-0.28,-0.56,958.04,1158.73
2.58,9.46,-1.33,-0.12,-0.02,-0.34,1110.13,1324.46
2.11,9.54,-0.96,-0.1,0.02,-0.15,945.74,1167.83
2.29,9.53,-1.02,-0.09,-0.07,0.01,945.74,1167.83
2.33,9.53,-0.97,-0.09,0.1,0.12,772.62,956.52
2.56,9.48,-1.02,-0.06,0.17,0.25,772.62,956.52
2.72,9.37,-0.9,-0.04,0.14,0.4,616.02,699.54
3.19,9.21,-0.97,-0.04,0.22,0.52,523.54,636.59
3.83,8.92,-0.83,-0.04,0.22,0.57,689.58,899.92
4.19,8.74,-0.83,0.01,0.29,0.73,689.58,899.92
4.91,7.99,-0.61,0.0,0.27,0.95,867.75,1228.32
5.49,8.04,-0.91,-0.0,0.16,1.03,867.75,1228.32
6.78,7.15,-0.93,0.06,0.2,1.29,790.25,1093.58
7.46,5.96,-1.26,-0.02,0.26,1.33,1078.98,1441.08
9.19,4.91,-1.05,-0.11,0.17,1.47,1098.77,1453.34
10.27,3.2,-0.42,-0.25,0.26,1.15,1262.07,1511.89
9.87,2.1,0.06,-0.25,0.07,0.98,1172.89,1460.48
9.7,1.11,0.04,-0.2,0.14,1.02,1247.61,1477.09
10.15,0.66,0.05,-0.13,0.17,1.07,1225.62,1407.99
10.81,-0.51,-0.03,-0.1,0.09,0.95,1362.98,1510.55
9.75,-1.44,-0.01,-0.1,0.14,0.84,1175.09,1348.21
10.08,-2.15,0.74,-0.07,0.04,0.88,1101.32,1315.76
9.93,-3.0,0.24,-0.04,0.16,0.92,1011.53,1197.95
9.84,-3.98,0.23,-0.03,0.01,0.74,1113.7,1329.31
9.44,-4.48,0.2,-0.04,-0.05,0.51,922.1,1186.07
9.4,-4.59,0.28,-0.05,0.1,0.36,768.87,1003.17
8.69,-4.59,0.22,-0.07,0.11,0.42,610.93,728.7
8.61,-5.22,0.35,-0.13,0.1,0.49,673.91,889.42
8.55,-5.7,0.56,-0.1,0.1,0.47,583.7,787.8
8.36,-6.02,0.47,-0.05,-0.07,0.36,490.56,726.5
8.16,-6.24,0.28,-0.01,-0.09,0.23,407.67,508.49
