ax,ay,az,gx,gy,gz,mav,rms
9.15,-5.52,-0.56,-0.13,-0.02,-0.79,798.21,1059.8
9.11,-4.31,-0.51,-0.09,-0.19,-0.82,792.23,963.8
9.74,-3.8,-0.8,-0.02,-0.06,-0.72,886.89,1080.51
9.45,-3.14,-1.22,-0.04,0.29,-0.64,937.66,1188.41
9.97,-2.34,-1.39,-0.03,0.03,-0.68,873.62,1098.88
10.27,-1.37,-0.51,-0.11,-0.08,-0.7,1246.4,1527.48
10.39,-1.15,-1.13,-0.12,0.02,-0.69,1246.4,1527.48
10.27,-0.9,-0.68,-0.13,0.06,-0.66,1127.1,1366.69
10.21,0.79,-0.67,-0.14,0.06,-0.57,1167.0,1385.79
10.57,1.26,-1.34,-0.15,-0.1,-0.63,1269.69,1477.24
10.26,1.8,-0.53,-0.17,0.01,-0.7,1287.42,1473.11
8.83,2.32,-0.9,-0.23,0.21,-0.6,1270.26,1435.35
10.04,2.38,-0.14,-0.12,0.14,-0.53,1085.41,1290.35
9.61,3.7,-1.25,-0.08,0.01,-0.6,1377.76,1543.32
9.31,4.22,-0.35,-0.07,0.04,-0.73,1453.27,1581.74
9.33,4.41,0.06,-0.15,0.02,-0.72,1453.27,1581.74
8.92,5.54,0.33,-0.08,-0.07,-0.77,1233.38,1425.49
8.8,5.8,0.05,-0.11,-0.02,-0.76,1233.38,1425.49
7.11,7.03,-0.29,-0.13,-0.06,-0.86,1290.06,1426.85
5.92,7.37,-1.28,-0.23,-0.12,-0.75,1383.89,1534.28
5.37,8.28,-0.7,-0.28,-0.27,-0.58,1317.63,1481.95
5.35,8.34,-0.56,-0.22,-0.16,-0.49,1390.88,1506.52
5.56,8.28,-0.99,-0.18,0.16,-0.27,1094.85,1328.26
4.46,8.73,0.06,-0.15,-0.03,-0.19,1201.95,1377.3
4.93,9.09,-0.1,-0.18,-0.0,-0.16,1201.95,1377.3
5.23,8.9,-0.79,-0.17,-0.0,-0.22,1318.39,1486.25
4.4,9.24,-0.55,-0.18,-0.06,-0.38,1401.2,1550.9
4.31,8.69,-0.62,-0.12,0.13,-0.35,1401.2,1550.9
3.81,9.21,-0.15,-0.14,-0.06,-0.41,1259.49,1436.2
3.01,9.41,-1.79,-0.19,-0.01,-0.39,1217.14,1371.53
3.8,9.34,0.66,-0.07,0.07,-0.07,1271.96,1470.24
2.65,9.38,-0.46,-0.15,0.08,0.14,848.66,1024.47
3.25,9.22,0.53,-0.14,-0.14,0.29,779.16,913.06
3.79,9.14,0.18,-0.06,-0.15,0.33,762.56,901.4
4.0,9.11,0.05,-0.06,0.06,0.34,757.69,991.32
4.76,8.65,0.13,0.04,0.18,0.36,618.15,813.8
4.39,8.65,0.4,0.08,0.16,0.37,603.11,699.1
5.23,8.53,-0.07,0.11,0.19,0.47,739.31,986.89
5.17,8.63,-0.31,0.14,0.28,0.51,724.57,941.48
5.41,7.65,-0.33,0.07,0.25,0.72,553.94,651.55
6.27,7.06,-0.28,-0.02,0.23,0.97,777.61,942.5
7.3,7.2,-0.4,-0.02,0.16,0.89,1051.15,1374.63
7.8,6.69,-0.08,-0.1,0.22,0.82,1026.93,1308.95
7.88,5.7,0.09,-0.1,-0.18,0.81,765.14,954.73
9.04,4.86,-0.07,-0.12,0.07,0.84,932.2,1230.44
9.52,4.15,-0.1,-0.07,0.2,0.86,882.82,1105.93
9.13,3.31,0.31,-0.21,-0.01,0.77,869.55,1138.69
9.61,2.5,-0.1,-0.07,-0.17,0.71,1068.01,1266.0
9.54,2.09,-0.1,-0.03,0.02,0.74,1045.11,1285.41
9.75,1.56,-0.26,-0.0,0.22,0.79,1045.55,1259.77
9.76,0.44,0.02,-0.06,-0.01,0.98,1061.61,1314.85
10.07,-0.64,-0.1,-0.0,-0.06,1.0,723.68,844.94
10.29,-1.1,-0.14,-0.01,0.02,0.98,771.14,907.32
10.36,-2.11,-0.42,0.03,0.1,0.89,771.14,907.32
9.96,-2.68,-0.12,0.01,0.0,0.67,808.66,1024.65
9.84,-3.64,-0.26,0.1,-0.26,0.67,490.25,559.87
9.73,-4.35,-0.75,0.07,-0.18,0.43,537.38,659.5
9.23,-4.44,-0.64,0.03,-0.04,0.38,453.02,509.59
8.71,-4.78,-0.9,-0.06,-0.12,0.47,425.7,577.19
8.73,-5.13,-0.8,-0.06,-0.37,0.51,498.0,665.2
10.91,-5.6,-1.28,-0.03,0.14,0.02,384.34,476.73
